,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
4340,2020-2021,20,RasenBallsport Leipzig,Schalke 04,Away,Win,Willi Orban,86,Goal,0.9259999847412108,0.555,0.0407637879252433,FromCorner,Head,Angelino,Aerial
4341,2020-2021,20,RasenBallsport Leipzig,Schalke 04,Away,Win,Yussuf Poulsen,89,BlockedShot,0.8519999694824218,0.3179999923706054,0.067087322473526,OpenPlay,RightFoot,Dani Olmo,Pass
4342,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Leandro Barreiro Martins,4,BlockedShot,0.8090000152587891,0.2360000038146972,0.0177094843238592,OpenPlay,RightFoot,Ádám Szalai,BallTouch
4343,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Ádám Szalai,6,BlockedShot,0.845,0.359000015258789,0.0597438067197799,OpenPlay,RightFoot,Karim Onisiwo,Pass
4344,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Moussa Niakhate,21,Goal,0.885,0.5,0.7576152682304382,Penalty,LeftFoot,,Standard
4345,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Karim Onisiwo,24,SavedShot,0.8580000305175781,0.5270000076293946,0.0394989103078842,OpenPlay,Head,Danny da Costa,Cross
4346,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Ádám Szalai,47,SavedShot,0.953000030517578,0.5279999923706055,0.5837910771369934,OpenPlay,Head,Philipp Mwene,Cross
4347,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Karim Onisiwo,62,SavedShot,0.870999984741211,0.3670000076293945,0.0861110091209411,OpenPlay,RightFoot,,BallRecovery
4348,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Karim Onisiwo,63,MissedShots,0.901999969482422,0.4959999847412109,0.07277812063694,FromCorner,Head,Danny Latza,Cross
4349,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Danny Latza,74,MissedShots,0.749000015258789,0.605,0.0333497710525989,OpenPlay,RightFoot,Moussa Niakhate,TakeOn
4350,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Robert Glatzel,89,MissedShots,0.91,0.5220000076293946,0.4300776422023773,OpenPlay,LeftFoot,Jonathan Burkardt,HeadPass
4351,2020-2021,20,Mainz 05,Union Berlin,Home,Win,Robert Glatzel,91,SavedShot,0.8630000305175781,0.5879999923706055,0.1266008615493774,OpenPlay,LeftFoot,Danny da Costa,Chipped
4352,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Marcus Ingvartsen,9,BlockedShot,0.860999984741211,0.4179999923706055,0.0482667349278926,OpenPlay,LeftFoot,Christopher Trimmel,Cross
4353,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Robin Knoche,38,MissedShots,0.8440000152587891,0.4609999847412109,0.0221855659037828,SetPiece,Head,Marcus Ingvartsen,Cross
4354,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Taiwo Awoniyi,43,SavedShot,0.96,0.3770000076293945,0.0345314443111419,SetPiece,RightFoot,Christopher Trimmel,Cross
4355,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Cedric Teuchert,50,SavedShot,0.925,0.5720000076293945,0.3179548382759094,OpenPlay,LeftFoot,Nico Schlotterbeck,Chipped
4356,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Taiwo Awoniyi,51,MissedShots,0.9130000305175782,0.5220000076293946,0.0678976103663444,OpenPlay,RightFoot,Marvin Friedrich,Card
4357,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Robert Andrich,51,MissedShots,0.8580000305175781,0.3459999847412109,0.0586757995188236,OpenPlay,LeftFoot,Christopher Trimmel,Pass
4358,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Robert Andrich,58,MissedShots,0.7519999694824219,0.379000015258789,0.0169453937560319,OpenPlay,RightFoot,,None
4359,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Marcus Ingvartsen,68,SavedShot,0.8,0.6819999694824219,0.0255802534520626,OpenPlay,LeftFoot,Taiwo Awoniyi,Pass
4360,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Joel Pohjanpalo,90,SavedShot,0.8780000305175781,0.4779999923706055,0.2736396491527557,OpenPlay,RightFoot,Julian Ryerson,Chipped
4361,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Joel Pohjanpalo,91,BlockedShot,0.875,0.6370000076293946,0.0552834793925285,OpenPlay,LeftFoot,,None
4362,2020-2021,20,Union Berlin,Mainz 05,Away,Defeat,Robert Andrich,92,BlockedShot,0.710999984741211,0.4870000076293945,0.0170010551810264,OpenPlay,RightFoot,Petar Musa,Pass
4363,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,André Hahn,12,MissedShots,0.8469999694824218,0.5540000152587891,0.0503209978342056,OpenPlay,LeftFoot,Mads Pedersen,Cross
4364,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,Daniel Caligiuri,17,BlockedShot,0.8930000305175781,0.2970000076293945,0.050355102866888,OpenPlay,RightFoot,André Hahn,Pass
4365,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,Carlos Gruezo,23,MissedShots,0.7390000152587891,0.53,0.016204772517085,FromCorner,RightFoot,,None
4366,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,Daniel Caligiuri,32,SavedShot,0.8769999694824219,0.385,0.0581850372254848,OpenPlay,LeftFoot,Robert Gumny,Chipped
4367,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,Felix Uduokhai,53,MissedShots,0.8909999847412109,0.5659999847412109,0.0363297127187252,FromCorner,Head,László Bénes,Cross
4368,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,Florian Niederlechner,56,BlockedShot,0.9309999847412108,0.634000015258789,0.0720045268535614,SetPiece,LeftFoot,André Hahn,HeadPass
4369,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,André Hahn,61,MissedShots,0.905,0.7080000305175781,0.0348262600600719,OpenPlay,LeftFoot,,None
4370,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,André Hahn,68,BlockedShot,0.8919999694824219,0.4270000076293945,0.0528815314173698,FromCorner,RightFoot,Mads Pedersen,Cross
4371,2020-2021,20,Augsburg,Wolfsburg,Home,Defeat,André Hahn,73,BlockedShot,0.7240000152587891,0.6020000076293945,0.0137128653004765,OpenPlay,RightFoot,Tobias Strobl,Pass
4372,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,6,BlockedShot,0.725999984741211,0.625,0.0192243680357933,OpenPlay,RightFoot,Xaver Schlager,Pass
4373,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,10,BlockedShot,0.9669999694824218,0.404000015258789,0.0909114181995391,OpenPlay,Head,Paulo Otávio,Cross
4374,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Renato Steffen,34,SavedShot,0.889000015258789,0.534000015258789,0.0652649775147438,OpenPlay,Head,Paulo Otávio,Cross
4375,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,37,Goal,0.8919999694824219,0.3529999923706055,0.2959477603435516,OpenPlay,RightFoot,Yannick Gerhardt,Pass
4376,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Renato Steffen,45,MissedShots,0.8909999847412109,0.4640000152587891,0.1331567764282226,OpenPlay,RightFoot,Bote Baku,Pass
4377,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,57,SavedShot,0.919000015258789,0.4970000076293945,0.1318973004817962,OpenPlay,RightFoot,Renato Steffen,End
4378,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Kevin Mbabu,58,BlockedShot,0.9259999847412108,0.404000015258789,0.133689597249031,OpenPlay,RightFoot,,Rebound
4379,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,58,MissedShots,0.8909999847412109,0.55,0.1312236189842224,OpenPlay,RightFoot,Paulo Otávio,Pass
4380,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Bote Baku,58,Goal,0.975,0.4029999923706054,0.367301195859909,OpenPlay,RightFoot,Wout Weghorst,Rebound
4381,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,61,SavedShot,0.8830000305175781,0.524000015258789,0.4303187131881714,OpenPlay,LeftFoot,Renato Steffen,Pass
4382,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Maximilian Arnold,68,MissedShots,0.899000015258789,0.4159999847412109,0.1457511037588119,OpenPlay,RightFoot,,OffsidePass
4383,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Renato Steffen,73,SavedShot,0.7980000305175782,0.4,0.0534707196056842,OpenPlay,LeftFoot,Bote Baku,Pass
4384,2020-2021,20,Wolfsburg,Augsburg,Away,Win,John Brooks,79,BlockedShot,0.8080000305175781,0.6680000305175782,0.0221065133810043,FromCorner,LeftFoot,,None
4385,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,81,BlockedShot,0.840999984741211,0.4929999923706055,0.0962339863181114,OpenPlay,RightFoot,Maximilian Arnold,Pass
4386,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Josip Brekalo,84,SavedShot,0.735999984741211,0.504000015258789,0.0225325711071491,OpenPlay,LeftFoot,Maximilian Philipp,Pass
4387,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Paulo Otávio,86,BlockedShot,0.8580000305175781,0.695,0.0593739189207553,OpenPlay,LeftFoot,Wout Weghorst,Pass
4388,2020-2021,20,Wolfsburg,Augsburg,Away,Win,Wout Weghorst,89,BlockedShot,0.85,0.325,0.0654912963509559,OpenPlay,RightFoot,,BallTouch
4389,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Breel Embolo,8,MissedShots,0.8619999694824219,0.5070000076293946,0.0665780007839202,OpenPlay,LeftFoot,Stefan Lainer,Cross
4390,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Florian Neuhaus,15,Goal,0.7859999847412109,0.5709999847412109,0.0368010140955448,OpenPlay,RightFoot,Lars Stindl,Pass
4391,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Breel Embolo,19,MissedShots,0.8909999847412109,0.56,0.0148900980129837,FromCorner,Head,Lars Stindl,Aerial
4392,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Lars Stindl,49,MissedShots,0.74,0.4159999847412109,0.0221761278808116,OpenPlay,RightFoot,Christoph Kramer,Pass
4393,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Breel Embolo,53,BlockedShot,0.884000015258789,0.6270000076293946,0.0828169807791709,OpenPlay,LeftFoot,Florian Neuhaus,Pass
4394,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Florian Neuhaus,53,MissedShots,0.754000015258789,0.4259999847412109,0.0175610836595296,FromCorner,RightFoot,,None
4395,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Tony Jantschke,53,SavedShot,0.8730000305175781,0.5709999847412109,0.0805621147155761,FromCorner,LeftFoot,Florian Neuhaus,Rebound
4396,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Lars Stindl,77,MissedShots,0.855,0.5629999923706055,0.0495862066745758,OpenPlay,RightFoot,Matthias Ginter,Cross
4397,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Florian Neuhaus,83,BlockedShot,0.825999984741211,0.6519999694824219,0.0287984851747751,FromCorner,RightFoot,,None
4398,2020-2021,20,Borussia M.Gladbach,FC Cologne,Home,Defeat,Ramy Bensebaini,91,BlockedShot,0.919000015258789,0.7019999694824218,0.029424525797367,OpenPlay,LeftFoot,Stefan Lainer,Cross
4399,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Elvis Rexhbecaj,2,Goal,0.8369999694824218,0.555,0.0728919729590416,OpenPlay,LeftFoot,Ondrej Duda,Pass
4400,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Kingsley Ehizibue,30,MissedShots,0.735999984741211,0.4709999847412109,0.0109271639958024,OpenPlay,LeftFoot,,Aerial
4401,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Elvis Rexhbecaj,54,Goal,0.9230000305175782,0.745999984741211,0.2920570075511932,OpenPlay,LeftFoot,,BallRecovery
4402,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Ondrej Duda,60,SavedShot,0.9059999847412108,0.3179999923706054,0.2772063016891479,OpenPlay,RightFoot,Salih Özcan,Pass
4403,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Elvis Rexhbecaj,71,BlockedShot,0.825999984741211,0.5670000076293945,0.0761292874813079,OpenPlay,LeftFoot,Salih Özcan,Pass
4404,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Ismail Jakobs,71,BlockedShot,0.9009999847412108,0.7080000305175781,0.0628138184547424,OpenPlay,LeftFoot,Elvis Rexhbecaj,Pass
4405,2020-2021,20,FC Cologne,Borussia M.Gladbach,Away,Win,Ondrej Duda,80,BlockedShot,0.755,0.6840000152587891,0.0245855506509542,OpenPlay,RightFoot,Ellyes Skhiri,Pass
4406,2020-2021,20,Hoffenheim,Eintracht Frankfurt,Home,Defeat,Mijat Gacinovic,25,MissedShots,0.8040000152587891,0.2729999923706054,0.0197815671563148,OpenPlay,LeftFoot,Sebastian Rudy,TakeOn
4407,2020-2021,20,Hoffenheim,Eintracht Frankfurt,Home,Defeat,Ihlas Bebou,46,Goal,0.911999969482422,0.6320000076293946,0.1194330677390098,OpenPlay,LeftFoot,Andrej Kramaric,TakeOn
4408,2020-2021,20,Hoffenheim,Eintracht Frankfurt,Home,Defeat,Ishak Belfodil,51,MissedShots,0.8980000305175782,0.5720000076293945,0.3053530752658844,OpenPlay,RightFoot,Marco John,Cross
4409,2020-2021,20,Hoffenheim,Eintracht Frankfurt,Home,Defeat,Andrej Kramaric,68,MissedShots,0.8090000152587891,0.5120000076293946,0.0614340007305145,OpenPlay,RightFoot,Sebastian Rudy,Pass
4410,2020-2021,20,Hoffenheim,Eintracht Frankfurt,Home,Defeat,Andrej Kramaric,76,BlockedShot,0.799000015258789,0.4470000076293945,0.0164030026644468,OpenPlay,RightFoot,Ihlas Bebou,HeadPass
4411,2020-2021,20,Hoffenheim,Eintracht Frankfurt,Home,Defeat,Ishak Belfodil,90,MissedShots,0.899000015258789,0.4429999923706054,0.1153135821223259,OpenPlay,RightFoot,Pavel Kaderábek,Pass
4412,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Tuta,9,MissedShots,0.933000030517578,0.379000015258789,0.0129688531160354,FromCorner,Head,Amin Younes,Aerial
4413,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Filip Kostic,14,Goal,0.8909999847412109,0.71,0.0428818054497242,OpenPlay,LeftFoot,Amin Younes,Pass
4414,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Martin Hinteregger,16,MissedShots,0.855,0.4540000152587891,0.0376340746879577,SetPiece,Head,Filip Kostic,Chipped
4415,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Martin Hinteregger,33,SavedShot,0.875,0.4859999847412109,0.264138251543045,SetPiece,Head,Filip Kostic,Chipped
4416,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Filip Kostic,48,MissedShots,0.745999984741211,0.6930000305175781,0.0099196229130029,OpenPlay,LeftFoot,,Aerial
4417,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Evan Ndicka,61,Goal,0.8580000305175781,0.5070000076293946,0.0410831421613693,SetPiece,Head,Filip Kostic,Chipped
4418,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,André Silva,63,Goal,0.973000030517578,0.445,0.6407044529914856,OpenPlay,Head,Filip Kostic,Chipped
4419,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,André Silva,81,SavedShot,0.8869999694824219,0.6140000152587891,0.1268855631351471,OpenPlay,LeftFoot,Filip Kostic,Pass
4420,2020-2021,20,Eintracht Frankfurt,Hoffenheim,Away,Win,Evan Ndicka,82,MissedShots,0.909000015258789,0.5129999923706055,0.0873502120375633,FromCorner,Head,Daichi Kamada,Cross
4421,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Dani Olmo,0,MissedShots,0.8009999847412109,0.6940000152587891,0.0253022834658622,OpenPlay,LeftFoot,Marcel Halstenberg,BallRecovery
4422,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Christopher Nkunku,4,SavedShot,0.8009999847412109,0.66,0.0872727707028389,DirectFreekick,RightFoot,,Standard
4423,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Amadou Haidara,12,MissedShots,0.7759999847412109,0.409000015258789,0.0268969815224409,OpenPlay,RightFoot,,None
4424,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Amadou Haidara,13,BlockedShot,0.71,0.4209999847412109,0.0181003287434577,OpenPlay,RightFoot,Willi Orban,Pass
4425,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Christopher Nkunku,22,BlockedShot,0.775,0.6609999847412109,0.0670265406370163,DirectFreekick,RightFoot,,Standard
4426,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Dani Olmo,22,MissedShots,0.7580000305175781,0.4779999923706055,0.0168716479092836,SetPiece,RightFoot,,Rebound
4427,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Dani Olmo,32,SavedShot,0.85,0.505,0.0942510515451431,OpenPlay,RightFoot,Amadou Haidara,Pass
4428,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Dani Olmo,37,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
4429,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Christopher Nkunku,42,Goal,0.894000015258789,0.555,0.4074545800685882,OpenPlay,LeftFoot,Yussuf Poulsen,Pass
4430,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Amadou Haidara,50,BlockedShot,0.79,0.3079999923706055,0.0239816550165414,OpenPlay,RightFoot,Nordi Mukiele,Pass
4431,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Yussuf Poulsen,77,SavedShot,0.8769999694824219,0.5,0.063606172800064,OpenPlay,Head,Angelino,Cross
4432,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Willi Orban,78,MissedShots,0.9059999847412108,0.445,0.0207647960633039,FromCorner,Head,Christopher Nkunku,Aerial
4433,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Marcel Sabitzer,79,MissedShots,0.754000015258789,0.5179999923706055,0.0313546694815158,OpenPlay,LeftFoot,Christopher Nkunku,Pass
4434,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Amadou Haidara,82,MissedShots,0.8059999847412109,0.4179999923706055,0.0229911468923091,OpenPlay,RightFoot,,Aerial
4435,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Alexander Sørloth,84,SavedShot,0.9180000305175782,0.2360000038146972,0.1343465596437454,OpenPlay,LeftFoot,Tyler Adams,TakeOn
4436,2020-2021,21,RasenBallsport Leipzig,Augsburg,Home,Win,Christopher Nkunku,84,ShotOnPost,0.9230000305175782,0.515,0.5378207564353943,OpenPlay,RightFoot,,Rebound
4437,2020-2021,21,Augsburg,RasenBallsport Leipzig,Away,Defeat,Daniel Caligiuri,76,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
4438,2020-2021,21,Augsburg,RasenBallsport Leipzig,Away,Defeat,Ruben Vargas,79,BlockedShot,0.870999984741211,0.730999984741211,0.0268961712718009,OpenPlay,RightFoot,Mads Pedersen,Pass
4439,2020-2021,21,Augsburg,RasenBallsport Leipzig,Away,Defeat,Robert Gumny,89,SavedShot,0.8580000305175781,0.6959999847412109,0.0318623632192611,SetPiece,RightFoot,,None
4440,2020-2021,21,Augsburg,RasenBallsport Leipzig,Away,Defeat,André Hahn,93,BlockedShot,0.9390000152587892,0.455,0.1218527033925056,FromCorner,Head,Mads Pedersen,Cross
4441,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Erling Haaland,9,SavedShot,0.8919999694824219,0.6020000076293945,0.3420588374137878,OpenPlay,LeftFoot,Raphael Guerreiro,Throughball
4442,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Mats Hummels,13,BlockedShot,0.8959999847412109,0.4359999847412109,0.0739217028021812,SetPiece,LeftFoot,Erling Haaland,Cross
4443,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Jude Bellingham,22,BlockedShot,0.745999984741211,0.595999984741211,0.0190204083919525,OpenPlay,LeftFoot,,BallRecovery
4444,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Jadon Sancho,23,Goal,0.905,0.5990000152587891,0.3542754054069519,OpenPlay,RightFoot,Raphael Guerreiro,Pass
4445,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Erling Haaland,46,MissedShots,0.8169999694824219,0.4879999923706055,0.066458985209465,OpenPlay,LeftFoot,Giovanni Reyna,Pass
4446,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Mats Hummels,56,BlockedShot,0.914000015258789,0.5059999847412109,0.0932638794183731,SetPiece,RightFoot,,BallTouch
4447,2020-2021,21,Borussia Dortmund,Hoffenheim,Home,Draw,Erling Haaland,80,Goal,0.8959999847412109,0.4640000152587891,0.2415778487920761,OpenPlay,LeftFoot,,TakeOn
4448,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Christoph Baumgartner,12,MissedShots,0.95,0.69,0.0540184043347835,OpenPlay,LeftFoot,,None
4449,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Ihlas Bebou,17,SavedShot,0.8809999847412109,0.3759999847412109,0.4555093348026275,OpenPlay,RightFoot,,None
4450,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Ihlas Bebou,23,MissedShots,0.8619999694824219,0.3659999847412109,0.2780280113220215,OpenPlay,RightFoot,Christoph Baumgartner,TakeOn
4451,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Ihlas Bebou,27,MissedShots,0.8519999694824218,0.409000015258789,0.0563978292047977,OpenPlay,RightFoot,,BallTouch
4452,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Munas Dabbur,30,Goal,0.9230000305175782,0.4209999847412109,0.4136863946914673,OpenPlay,RightFoot,Sebastian Rudy,Pass
4453,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Sebastian Rudy,48,BlockedShot,0.7869999694824219,0.4929999923706055,0.0217416975647211,OpenPlay,RightFoot,Ihlas Bebou,HeadPass
4454,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Christoph Baumgartner,49,BlockedShot,0.8159999847412109,0.62,0.0405712202191352,OpenPlay,RightFoot,Munas Dabbur,Pass
4455,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Munas Dabbur,49,SavedShot,0.935,0.5929999923706055,0.0613630749285221,FromCorner,Head,Sebastian Rudy,Cross
4456,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Ihlas Bebou,50,Goal,0.973000030517578,0.5259999847412109,0.1240794956684112,FromCorner,Head,,None
4457,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Sebastian Rudy,67,SavedShot,0.750999984741211,0.474000015258789,0.0696989521384239,DirectFreekick,RightFoot,,Standard
4458,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Mijat Gacinovic,72,MissedShots,0.921999969482422,0.2810000038146972,0.0563500672578811,OpenPlay,RightFoot,Christoph Baumgartner,Pass
4459,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Ihlas Bebou,75,SavedShot,0.93,0.4879999923706055,0.1501151174306869,OpenPlay,RightFoot,Mijat Gacinovic,Pass
4460,2020-2021,21,Hoffenheim,Borussia Dortmund,Away,Draw,Mijat Gacinovic,93,MissedShots,0.9519999694824218,0.4020000076293945,0.4109342396259308,OpenPlay,LeftFoot,,None
4461,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Lucas Alario,13,Goal,0.945,0.5629999923706055,0.4066003561019897,OpenPlay,RightFoot,Moussa Diaby,Cross
4462,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Leon Bailey,21,SavedShot,0.7809999847412109,0.3029999923706055,0.0276760607957839,OpenPlay,LeftFoot,Florian Wirtz,Pass
4463,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Kerem Demirbay,26,BlockedShot,0.75,0.639000015258789,0.027036914601922,OpenPlay,RightFoot,Charles Aránguiz,Pass
4464,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Timothy Fosu-Mensah,26,MissedShots,0.8419999694824218,0.32,0.0443705469369888,OpenPlay,RightFoot,Leon Bailey,Pass
4465,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Kerem Demirbay,29,SavedShot,0.7569999694824219,0.4779999923706055,0.0358488075435161,OpenPlay,RightFoot,,None
4466,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Moussa Diaby,30,MissedShots,0.72,0.5790000152587891,0.0245872754603624,FromCorner,LeftFoot,Kerem Demirbay,Pass
4467,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Leon Bailey,39,ShotOnPost,0.941999969482422,0.4720000076293945,0.5263555645942688,OpenPlay,Head,Moussa Diaby,Cross
4468,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Kerem Demirbay,39,BlockedShot,0.9540000152587892,0.5479999923706055,0.5161115527153015,OpenPlay,Head,,Rebound
4469,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Lucas Alario,46,MissedShots,0.8719999694824219,0.5770000076293945,0.0196473915129899,FromCorner,Head,Leon Bailey,Cross
4470,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Patrik Schick,83,Goal,0.955,0.6359999847412109,0.3504581153392792,OpenPlay,LeftFoot,Demarai Gray,TakeOn
4471,2020-2021,21,Bayer Leverkusen,Mainz 05,Home,Draw,Demarai Gray,94,MissedShots,0.850999984741211,0.6680000305175782,0.044799406081438,OpenPlay,RightFoot,Nadiem Amiri,Pass
4472,2020-2021,21,Mainz 05,Bayer Leverkusen,Away,Draw,Leandro Barreiro Martins,14,BlockedShot,0.875,0.325,0.0476313568651676,OpenPlay,RightFoot,Danny Latza,BallTouch
4473,2020-2021,21,Mainz 05,Bayer Leverkusen,Away,Draw,Karim Onisiwo,15,MissedShots,0.875,0.4709999847412109,0.0422432571649551,OpenPlay,Head,Danny da Costa,Cross
4474,2020-2021,21,Mainz 05,Bayer Leverkusen,Away,Draw,Danny Latza,19,MissedShots,0.775,0.5459999847412109,0.0480005741119384,OpenPlay,RightFoot,Philipp Mwene,LayOff
4475,2020-2021,21,Mainz 05,Bayer Leverkusen,Away,Draw,Danny Latza,28,MissedShots,0.860999984741211,0.45,0.0686437264084816,OpenPlay,RightFoot,,Dispossessed
4476,2020-2021,21,Mainz 05,Bayer Leverkusen,Away,Draw,Karim Onisiwo,52,SavedShot,0.77,0.4009999847412109,0.0255696214735507,OpenPlay,RightFoot,Danny Latza,Pass
4477,2020-2021,21,Mainz 05,Bayer Leverkusen,Away,Draw,Leandro Barreiro Martins,54,MissedShots,0.926999969482422,0.4559999847412109,0.4269309639930725,OpenPlay,LeftFoot,Danny da Costa,Cross
