,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
124,2018-2019,7,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Eintracht Frankfurt,Defeat,4,2,2,50.0,1.1,4,9,44.4,28,6,25.0,26.8,4,50.0,38.8,5,0,0.0,1,17.0
125,2018-2019,7,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Hoffenheim,Win,5,1,4,80.0,1.4,17,35,48.6,29,3,72.4,52.2,14,100.0,73.3,17,2,11.8,0,12.2
126,2018-2019,7,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Nürnberg,Win,0,0,0,,0.0,1,6,16.7,17,3,29.4,29.4,4,25.0,31.3,5,1,20.0,4,21.6
127,2018-2019,7,Nürnberg,Fabian Bredlow,GER,23,90.0,Away,RB Leipzig,Defeat,7,6,1,14.3,2.8,5,19,26.3,33,3,48.5,39.3,9,33.3,43.9,12,1,8.3,1,12.3
128,2018-2019,8,Eintracht Frankfurt,Kevin Trapp,GER,28,57.0,Home,Düsseldorf,Win,3,1,2,66.7,0.6,2,5,40.0,18,4,16.7,26.3,2,100.0,54.0,5,1,20.0,0,16.0
129,2018-2019,8,Eintracht Frankfurt,Frederik Rønnow,DEN,26,33.0,Home,Düsseldorf,Win,1,0,1,100.0,0.3,2,6,33.3,9,0,44.4,46.6,2,100.0,74.5,1,0,0.0,0,12.0
130,2018-2019,8,Düsseldorf,Michael Rensing,TUR,23,90.0,Away,Eintracht Frankfurt,Defeat,12,7,6,50.0,4.8,10,23,43.5,27,4,48.1,40.0,10,100.0,65.6,17,1,5.9,0,13.0
131,2018-2019,8,Augsburg,Andreas Luthe,GER,31,90.0,Home,RB Leipzig,Draw,3,0,3,100.0,0.4,10,18,55.6,23,2,60.9,42.8,9,44.4,42.6,7,0,0.0,0,16.5
132,2018-2019,8,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Away,Augsburg,Draw,0,0,0,,0.0,11,28,39.3,30,4,70.0,52.8,7,100.0,68.7,6,0,0.0,2,19.0
133,2018-2019,8,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Dortmund,Defeat,5,4,1,20.0,1.9,5,14,35.7,33,8,33.3,33.5,9,33.3,41.3,2,0,0.0,1,16.1
134,2018-2019,8,Dortmund,Roman Bürki,SUI,27,90.0,Away,Stuttgart,Win,6,0,6,100.0,0.9,8,22,36.4,34,9,38.2,36.3,10,90.0,63.4,9,2,22.2,1,14.3
135,2018-2019,8,Wolfsburg,Koen Casteels,BEL,26,90.0,Home,Bayern Munich,Defeat,11,3,8,72.7,4.3,6,18,33.3,38,6,42.1,37.9,5,40.0,46.4,9,1,11.1,0,11.0
136,2018-2019,8,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Wolfsburg,Win,1,1,0,0.0,0.9,3,18,16.7,24,0,54.2,41.3,8,62.5,50.8,10,2,20.0,1,18.5
137,2018-2019,8,Bayer Leverkusen,Lukáš Hrádecký,FIN,28,90.0,Home,Hannover 96,Draw,7,2,5,71.4,0.8,15,30,50.0,40,5,65.0,45.9,5,80.0,50.6,4,1,25.0,2,20.6
138,2018-2019,8,Hannover 96,Michael Esser,GER,30,90.0,Away,Bayer Leverkusen,Draw,6,2,4,66.7,2.1,13,26,50.0,24,4,83.3,56.4,7,85.7,56.0,22,0,0.0,0,8.5
139,2018-2019,8,Nürnberg,Christian Mathenia,GER,26,90.0,Home,Hoffenheim,Defeat,11,3,8,72.7,3.8,9,26,34.6,23,3,60.9,49.7,16,75.0,59.1,16,1,6.3,1,15.3
140,2018-2019,8,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Nürnberg,Win,1,1,1,100.0,0.9,2,5,40.0,27,5,18.5,22.2,6,0.0,23.8,5,0,0.0,0,14.2
141,2018-2019,8,Schalke 04,Alexander Nübel,GER,22,90.0,Home,Werder Bremen,Defeat,3,2,1,33.3,0.5,6,13,46.2,33,3,30.3,35.0,5,60.0,50.0,11,0,0.0,0,18.8
142,2018-2019,8,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,Schalke 04,Win,5,0,5,100.0,1.4,12,22,54.5,41,5,34.1,37.1,9,88.9,55.3,12,1,8.3,0,13.3
143,2018-2019,8,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,Freiburg,Draw,3,1,2,66.7,0.8,7,19,36.8,36,3,50.0,41.7,3,33.3,42.0,7,1,14.3,0,
144,2018-2019,8,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Hertha BSC,Draw,5,1,4,80.0,0.9,10,22,45.5,24,2,66.7,47.7,7,85.7,63.6,17,2,11.8,0,12.6
145,2018-2019,8,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Mainz 05,Win,5,0,5,100.0,2.0,10,17,58.8,47,10,27.7,31.6,10,40.0,35.6,1,0,0.0,1,17.0
146,2018-2019,8,Mainz 05,Florian Müller,GER,20,90.0,Away,Mönchengladbach,Defeat,9,4,5,55.6,3.0,6,15,40.0,31,8,32.3,38.0,9,55.6,47.9,5,0,0.0,0,13.4
147,2018-2019,9,Freiburg,Alexander Schwolow,GER,26,90.0,Home,Mönchengladbach,Win,1,1,1,100.0,0.9,9,23,39.1,35,4,42.9,39.6,10,80.0,55.3,8,1,12.5,0,16.0
148,2018-2019,9,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,Freiburg,Defeat,6,3,4,66.7,1.5,11,13,84.6,55,11,20.0,29.1,3,66.7,39.3,5,1,20.0,1,15.5
149,2018-2019,9,Mainz 05,Florian Müller,GER,20,90.0,Home,Bayern Munich,Defeat,4,2,2,50.0,1.4,9,23,39.1,23,5,60.9,50.2,12,75.0,58.6,18,0,0.0,1,8.6
150,2018-2019,9,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Mainz 05,Win,1,1,0,0.0,0.7,4,10,40.0,33,5,30.3,34.6,5,0.0,23.2,6,0,0.0,1,12.0
151,2018-2019,9,Hannover 96,Michael Esser,GER,30,90.0,Home,Augsburg,Defeat,3,2,2,66.7,1.6,8,13,61.5,17,4,58.8,44.6,5,60.0,41.0,4,0,0.0,0,12.0
152,2018-2019,9,Augsburg,Andreas Luthe,GER,31,90.0,Away,Hannover 96,Win,4,1,3,75.0,0.9,8,28,28.6,22,3,68.2,47.8,19,68.4,48.9,13,0,0.0,2,14.3
153,2018-2019,9,Düsseldorf,Michael Rensing,GER,34,90.0,Home,Wolfsburg,Defeat,5,3,3,60.0,2.5,8,20,40.0,11,3,54.5,41.8,14,100.0,66.9,7,1,14.3,1,20.0
154,2018-2019,9,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Düsseldorf,Win,2,0,2,100.0,0.5,8,18,44.4,38,6,44.7,39.9,6,16.7,40.0,11,0,0.0,1,14.7
155,2018-2019,9,Dortmund,Roman Bürki,SUI,27,90.0,Home,Hertha BSC,Draw,3,2,2,66.7,1.8,6,21,28.6,26,3,57.7,43.0,7,85.7,53.0,11,0,0.0,1,14.2
156,2018-2019,9,Hertha BSC,Rune Jarstein,NOR,34,90.0,Away,Dortmund,Draw,4,2,2,50.0,2.1,15,25,60.0,20,1,70.0,46.8,12,91.7,61.4,3,0,0.0,0,13.0
157,2018-2019,9,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Stuttgart,Win,0,0,0,,0.0,2,3,66.7,21,1,9.5,18.5,6,16.7,34.8,3,0,0.0,4,41.8
158,2018-2019,9,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Hoffenheim,Defeat,10,4,6,60.0,3.6,12,35,34.3,27,5,70.4,49.1,17,94.1,70.6,17,1,5.9,0,8.5
159,2018-2019,9,Nürnberg,Christian Mathenia,GER,26,90.0,Home,Eintracht Frankfurt,Draw,2,1,1,50.0,1.0,11,19,57.9,28,6,46.4,43.0,7,85.7,62.7,23,4,17.4,1,14.3
160,2018-2019,9,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Nürnberg,Draw,3,1,2,66.7,1.3,3,7,42.9,21,1,23.8,32.3,5,40.0,46.0,11,3,27.3,3,23.6
161,2018-2019,9,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Schalke 04,Draw,0,0,0,,0.0,9,13,69.2,36,9,19.4,28.6,9,66.7,52.1,5,1,20.0,1,13.2
162,2018-2019,9,Schalke 04,Alexander Nübel,GER,22,90.0,Away,RB Leipzig,Draw,2,0,2,100.0,0.3,8,16,50.0,19,5,57.9,48.8,5,100.0,61.4,7,1,14.3,0,11.3
163,2018-2019,9,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Home,Bayer Leverkusen,Defeat,11,6,5,45.5,5.4,4,10,40.0,25,6,28.0,33.8,6,50.0,42.8,13,0,0.0,3,22.4
164,2018-2019,9,Bayer Leverkusen,Lukáš Hrádecký,FIN,28,90.0,Away,Werder Bremen,Win,6,2,4,66.7,2.1,8,19,42.1,28,5,50.0,43.5,5,100.0,66.0,12,1,8.3,1,18.0
165,2018-2019,10,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Eintracht Frankfurt,Defeat,7,3,4,57.1,3.5,8,26,30.8,38,5,50.0,40.9,9,77.8,60.1,9,0,0.0,1,17.8
166,2018-2019,10,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Stuttgart,Win,1,0,1,100.0,0.1,10,24,41.7,25,3,60.0,46.1,9,100.0,68.4,12,0,0.0,0,14.0
167,2018-2019,10,Bayern Munich,Manuel Neuer,GER,32,90.0,Home,Freiburg,Draw,1,1,0,0.0,0.3,2,5,40.0,19,2,26.3,30.6,6,0.0,27.2,9,0,0.0,3,23.2
168,2018-2019,10,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Bayern Munich,Draw,5,1,4,80.0,1.1,11,25,44.0,24,4,58.3,41.5,12,91.7,71.2,14,1,7.1,0,8.1
169,2018-2019,10,Augsburg,Andreas Luthe,GER,31,90.0,Home,Nürnberg,Draw,5,2,3,60.0,1.7,1,7,14.3,18,4,22.2,32.3,7,42.9,37.7,7,1,14.3,0,15.8
170,2018-2019,10,Nürnberg,Christian Mathenia,GER,26,90.0,Away,Augsburg,Draw,4,2,2,50.0,1.8,10,21,47.6,19,2,57.9,46.4,12,83.3,63.3,7,1,14.3,2,20.8
171,2018-2019,10,Bayer Leverkusen,Lukáš Hrádecký,FIN,28,90.0,Home,Hoffenheim,Defeat,3,4,0,0.0,2.1,5,11,45.5,32,4,34.4,34.4,4,0.0,24.5,3,0,0.0,0,14.0
172,2018-2019,10,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Bayer Leverkusen,Win,10,1,9,90.0,1.9,7,19,36.8,28,4,53.6,40.7,8,50.0,46.3,12,0,0.0,0,6.6
173,2018-2019,10,Wolfsburg,Koen Casteels,BEL,26,90.0,Home,Dortmund,Defeat,1,1,0,0.0,0.9,4,10,40.0,43,2,20.9,31.7,7,14.3,32.9,8,0,0.0,2,17.5
174,2018-2019,10,Dortmund,Roman Bürki,SUI,27,90.0,Away,Wolfsburg,Win,2,0,2,100.0,0.2,6,17,35.3,17,4,64.7,46.4,9,66.7,51.6,7,0,0.0,1,14.3
175,2018-2019,10,Schalke 04,Alexander Nübel,GER,22,90.0,Home,Hannover 96,Win,6,1,5,83.3,1.1,7,12,58.3,25,8,48.0,37.5,5,0.0,26.4,9,1,11.1,0,10.3
176,2018-2019,10,Hannover 96,Philipp Tschauner,GER,33,90.0,Away,Schalke 04,Defeat,5,3,3,60.0,2.7,2,9,22.2,19,3,36.8,35.5,8,25.0,32.3,2,0,0.0,0,7.3
177,2018-2019,10,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,RB Leipzig,Defeat,11,3,8,72.7,3.0,10,26,38.5,33,3,51.5,40.9,9,100.0,63.7,2,0,0.0,0,16.0
178,2018-2019,10,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Away,Hertha BSC,Win,5,0,5,100.0,0.7,3,23,13.0,25,2,68.0,52.4,6,100.0,67.5,9,1,11.1,0,11.2
179,2018-2019,10,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Düsseldorf,Win,7,0,7,100.0,1.3,5,8,62.5,33,8,18.2,28.2,6,33.3,33.5,8,0,0.0,2,24.0
180,2018-2019,10,Düsseldorf,Michael Rensing,GER,34,90.0,Away,Mönchengladbach,Defeat,6,3,4,66.7,2.1,5,14,35.7,20,3,30.0,32.8,9,88.9,63.8,10,0,0.0,0,11.0
181,2018-2019,10,Mainz 05,Robin Zentner,GER,24,90.0,Home,Werder Bremen,Win,3,1,2,66.7,1.5,7,26,26.9,36,8,52.8,43.7,11,63.6,53.9,14,3,21.4,0,10.1
182,2018-2019,10,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,Mainz 05,Defeat,6,2,4,66.7,1.0,9,12,75.0,32,5,31.3,33.6,6,33.3,36.5,11,0,0.0,3,23.3
183,2018-2019,11,Hannover 96,Michael Esser,GER,30,90.0,Home,Wolfsburg,Win,8,1,8,100.0,2.8,7,17,41.2,10,2,80.0,60.5,12,75.0,52.8,14,1,7.1,0,6.7
184,2018-2019,11,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Hannover 96,Defeat,3,2,2,66.7,2.2,6,8,75.0,29,4,17.2,32.2,9,33.3,41.8,5,2,40.0,2,20.0
185,2018-2019,11,Freiburg,Alexander Schwolow,GER,26,90.0,Home,Mainz 05,Defeat,9,3,6,66.7,1.8,6,11,54.5,34,11,23.5,31.3,5,60.0,53.6,4,0,0.0,1,15.4
186,2018-2019,11,Mainz 05,Robin Zentner,GER,24,90.0,Away,Freiburg,Win,4,1,3,75.0,1.3,13,32,40.6,30,3,73.3,55.9,10,100.0,77.8,22,1,4.5,0,12.3
187,2018-2019,11,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Augsburg,Win,6,1,5,83.3,1.5,7,17,41.2,25,8,32.0,34.0,13,69.2,54.3,11,0,0.0,1,13.3
188,2018-2019,11,Augsburg,Andreas Luthe,GER,31,90.0,Away,Hoffenheim,Defeat,7,2,5,71.4,1.5,2,5,40.0,16,7,25.0,30.8,9,11.1,21.9,5,0,0.0,0,7.7
189,2018-2019,11,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Home,Mönchengladbach,Defeat,6,3,3,50.0,2.7,3,9,33.3,18,3,38.9,34.9,10,20.0,30.1,3,0,0.0,1,27.5
190,2018-2019,11,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,Werder Bremen,Win,5,1,4,80.0,1.6,12,19,63.2,43,8,39.5,35.9,9,22.2,38.4,12,1,8.3,0,12.5
191,2018-2019,11,Düsseldorf,Michael Rensing,GER,34,90.0,Home,Hertha BSC,Win,5,1,4,80.0,1.2,5,17,29.4,21,2,71.4,50.4,3,66.7,60.7,7,1,14.3,0,11.0
192,2018-2019,11,Hertha BSC,Rune Jarstein,NOR,34,90.0,Away,Düsseldorf,Defeat,9,4,5,55.6,2.8,9,23,39.1,34,5,32.4,33.8,13,92.3,64.2,9,1,11.1,0,13.6
193,2018-2019,11,Nürnberg,Christian Mathenia,GER,26,90.0,Home,Stuttgart,Defeat,4,2,2,50.0,1.3,4,20,20.0,21,2,57.1,42.1,11,72.7,59.1,16,2,12.5,0,11.3
194,2018-2019,11,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Nürnberg,Win,3,0,3,100.0,0.2,5,23,21.7,18,0,88.9,61.2,8,87.5,64.8,7,2,28.6,2,24.3
195,2018-2019,11,Dortmund,Marwin Hitz,SUI,31,90.0,Home,Bayern Munich,Win,3,2,1,33.3,2.0,4,13,30.8,33,2,30.3,32.7,7,42.9,46.0,11,0,0.0,0,12.7
196,2018-2019,11,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Dortmund,Defeat,3,3,1,33.3,1.7,6,17,35.3,37,3,37.8,36.8,10,30.0,37.3,3,0,0.0,1,13.8
197,2018-2019,11,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Bayer Leverkusen,Win,2,0,2,100.0,0.1,9,21,42.9,26,3,61.5,46.6,8,62.5,55.5,5,0,0.0,0,15.4
198,2018-2019,11,Bayer Leverkusen,Lukáš Hrádecký,FIN,28,90.0,Away,RB Leipzig,Defeat,7,3,4,57.1,2.2,4,6,66.7,23,4,21.7,33.0,5,20.0,26.2,6,0,0.0,1,17.4
199,2018-2019,11,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Home,Schalke 04,Win,1,0,1,100.0,0.6,11,22,50.0,35,5,57.1,43.2,2,100.0,63.0,3,0,0.0,0,16.2
200,2018-2019,11,Schalke 04,Ralf Fährmann,GER,30,90.0,Away,Eintracht Frankfurt,Defeat,4,3,1,25.0,1.6,6,14,42.9,19,11,31.6,34.8,9,88.9,62.9,15,2,13.3,0,11.8
201,2018-2019,12,Bayer Leverkusen,Lukáš Hrádecký,FIN,28,90.0,Home,Stuttgart,Win,2,0,2,100.0,0.2,7,14,50.0,31,5,29.0,35.1,9,55.6,43.6,12,3,25.0,1,15.6
202,2018-2019,12,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Bayer Leverkusen,Defeat,4,2,2,50.0,1.6,10,22,45.5,19,0,73.7,50.6,11,72.7,59.0,10,0,0.0,0,19.5
203,2018-2019,12,Mainz 05,Robin Zentner,GER,24,90.0,Home,Dortmund,Defeat,7,2,5,71.4,1.7,5,19,26.3,24,4,62.5,44.4,6,66.7,48.0,4,1,25.0,2,19.6
204,2018-2019,12,Dortmund,Roman Bürki,SUI,28,90.0,Away,Mainz 05,Win,7,1,6,85.7,1.5,4,11,36.4,35,8,28.6,30.3,6,16.7,34.5,11,0,0.0,0,12.8
205,2018-2019,12,Wolfsburg,Koen Casteels,BEL,26,90.0,Home,RB Leipzig,Win,3,0,3,100.0,0.2,3,15,20.0,34,5,29.4,35.5,8,62.5,50.1,12,1,8.3,0,10.0
206,2018-2019,12,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Away,Wolfsburg,Defeat,3,1,2,66.7,1.5,10,21,47.6,26,6,50.0,39.8,10,80.0,59.3,2,0,0.0,1,15.3
207,2018-2019,12,Bayern Munich,Manuel Neuer,GER,32,90.0,Home,Düsseldorf,Draw,5,3,2,40.0,1.7,4,6,66.7,25,7,16.0,25.7,4,50.0,34.0,6,1,16.7,1,15.6
208,2018-2019,12,Düsseldorf,Michael Rensing,GER,34,90.0,Away,Bayern Munich,Draw,5,3,2,40.0,1.9,10,24,41.7,19,6,52.6,41.5,17,82.4,59.4,11,1,9.1,0,10.1
209,2018-2019,12,Augsburg,Andreas Luthe,GER,31,90.0,Home,Eintracht Frankfurt,Defeat,7,3,4,57.1,3.0,10,16,62.5,35,7,42.9,37.7,6,16.7,33.2,4,0,0.0,1,17.1
210,2018-2019,12,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Augsburg,Win,10,1,9,90.0,2.5,19,39,48.7,32,0,81.3,55.6,13,100.0,69.4,12,2,16.7,1,13.3
211,2018-2019,12,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,Hoffenheim,Draw,5,3,2,40.0,1.6,3,6,50.0,13,3,15.4,25.4,7,57.1,45.4,7,0,0.0,2,15.4
212,2018-2019,12,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Hertha BSC,Draw,8,3,5,62.5,3.2,19,29,65.5,27,5,63.0,45.2,12,100.0,66.3,13,2,15.4,0,18.7
213,2018-2019,12,Schalke 04,Ralf Fährmann,GER,30,90.0,Home,Nürnberg,Win,6,2,4,66.7,1.9,5,7,71.4,19,2,26.3,33.7,6,33.3,35.2,3,1,33.3,0,11.0
214,2018-2019,12,Nürnberg,Christian Mathenia,GER,26,42.0,Away,Schalke 04,Defeat,6,2,4,66.7,2.1,0,7,0.0,16,3,18.8,29.4,6,66.7,52.7,4,0,0.0,0,15.4
215,2018-2019,12,Nürnberg,Fabian Bredlow,GER,23,48.0,Away,Schalke 04,Defeat,4,3,1,25.0,1.3,0,4,0.0,11,2,27.3,31.6,5,20.0,36.2,4,0,0.0,1,27.0
216,2018-2019,12,Freiburg,Alexander Schwolow,GER,26,90.0,Home,Werder Bremen,Draw,9,1,8,88.9,2.9,13,24,54.2,26,7,65.4,44.0,9,77.8,62.0,12,0,0.0,1,15.5
217,2018-2019,12,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,Freiburg,Draw,8,1,8,100.0,2.3,11,20,55.0,28,5,57.1,42.9,8,50.0,35.8,8,2,25.0,0,13.3
218,2018-2019,12,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Hannover 96,Win,3,1,2,66.7,1.2,5,11,45.5,37,8,29.7,31.8,2,0.0,26.5,9,2,22.2,2,15.1
219,2018-2019,12,Hannover 96,Michael Esser,GER,31,90.0,Away,Mönchengladbach,Defeat,6,4,2,33.3,1.4,12,15,80.0,33,5,42.4,34.3,8,12.5,24.0,6,2,33.3,0,11.3
220,2018-2019,13,Düsseldorf,Michael Rensing,GER,34,90.0,Home,Mainz 05,Defeat,4,1,3,75.0,0.5,8,17,47.1,20,5,50.0,40.3,10,70.0,53.4,7,3,42.9,1,19.3
221,2018-2019,13,Mainz 05,Robin Zentner,GER,24,90.0,Away,Düsseldorf,Win,7,0,7,100.0,1.3,3,16,18.8,34,10,20.6,29.2,9,100.0,74.9,17,2,11.8,0,11.7
222,2018-2019,13,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Augsburg,Win,4,0,4,100.0,1.3,2,25,8.0,26,5,69.2,52.9,9,77.8,61.9,13,3,23.1,1,16.8
223,2018-2019,13,Augsburg,Andreas Luthe,GER,31,90.0,Away,Stuttgart,Defeat,3,1,2,66.7,1.0,2,7,28.6,20,4,30.0,35.0,5,20.0,29.4,4,0,0.0,0,9.7
224,2018-2019,13,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Home,Bayern Munich,Defeat,5,2,3,60.0,1.9,7,23,30.4,35,2,54.3,41.4,11,36.4,39.2,7,0,0.0,1,21.8
225,2018-2019,13,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Werder Bremen,Win,3,1,2,66.7,0.6,6,14,42.9,28,3,42.9,38.9,5,40.0,42.2,6,0,0.0,1,18.0
226,2018-2019,13,Dortmund,Roman Bürki,SUI,28,90.0,Home,Freiburg,Win,0,0,0,,0.0,0,8,0.0,21,4,28.6,33.8,3,66.7,56.0,3,0,0.0,1,13.3
227,2018-2019,13,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Dortmund,Defeat,3,2,2,66.7,1.8,4,10,40.0,30,5,30.0,33.4,9,11.1,34.2,8,0,0.0,1,9.0
228,2018-2019,13,Hannover 96,Michael Esser,GER,31,90.0,Home,Hertha BSC,Defeat,8,2,6,75.0,1.3,7,12,58.3,29,5,31.0,33.0,6,50.0,41.8,6,0,0.0,1,18.2
229,2018-2019,13,Hertha BSC,Rune Jarstein,NOR,34,90.0,Away,Hannover 96,Win,2,0,2,100.0,0.4,15,35,42.9,31,2,93.5,62.5,6,100.0,72.0,12,5,41.7,0,15.3
230,2018-2019,13,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Schalke 04,Draw,4,1,4,100.0,2.0,1,3,33.3,18,6,0.0,16.9,7,42.9,39.0,6,0,0.0,1,19.4
231,2018-2019,13,Schalke 04,Ralf Fährmann,GER,30,90.0,Away,Hoffenheim,Draw,6,1,6,100.0,2.1,6,11,54.5,30,7,30.0,35.1,9,22.2,33.6,13,0,0.0,0,13.8
232,2018-2019,13,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Mönchengladbach,Win,4,0,4,100.0,0.5,6,20,30.0,25,0,64.0,49.0,4,100.0,71.0,4,1,25.0,0,8.5
233,2018-2019,13,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,RB Leipzig,Defeat,8,2,6,75.0,2.7,6,11,54.5,37,9,27.0,34.2,7,14.3,27.9,13,3,23.1,2,21.0
234,2018-2019,13,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Home,Wolfsburg,Defeat,3,2,1,33.3,1.0,13,23,56.5,25,2,72.0,48.3,5,100.0,68.0,5,0,0.0,1,17.0
235,2018-2019,13,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Eintracht Frankfurt,Win,3,1,2,66.7,1.7,11,38,28.9,41,5,68.3,52.8,10,100.0,72.1,19,3,15.8,0,13.8
236,2018-2019,13,Nürnberg,Fabian Bredlow,GER,23,90.0,Home,Bayer Leverkusen,Draw,7,1,6,85.7,1.7,5,20,25.0,11,2,81.8,59.3,11,100.0,69.1,11,0,0.0,0,10.4
237,2018-2019,13,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Nürnberg,Draw,4,1,3,75.0,1.4,9,19,47.4,17,4,70.6,43.4,7,100.0,66.6,4,0,0.0,0,11.3
238,2018-2019,14,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Home,Düsseldorf,Win,2,1,2,100.0,1.1,1,6,16.7,27,4,18.5,30.7,6,16.7,32.0,5,0,0.0,1,16.0
239,2018-2019,14,Düsseldorf,Michael Rensing,GER,34,90.0,Away,Werder Bremen,Defeat,8,3,5,62.5,2.3,4,17,23.5,14,4,57.1,46.8,10,90.0,63.8,13,1,7.7,0,11.3
240,2018-2019,14,Wolfsburg,Koen Casteels,BEL,26,90.0,Home,Hoffenheim,Draw,6,2,4,66.7,2.1,6,17,35.3,29,7,44.8,40.7,5,80.0,65.6,6,1,16.7,1,15.9
241,2018-2019,14,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Wolfsburg,Draw,3,2,2,33.3,0.9,7,17,41.2,35,5,40.0,34.0,8,37.5,45.1,9,1,11.1,2,18.7
242,2018-2019,14,Bayern Munich,Manuel Neuer,GER,32,90.0,Home,Nürnberg,Win,1,0,1,100.0,0.0,2,3,66.7,21,5,14.3,29.0,2,0.0,30.5,3,1,33.3,1,18.8
243,2018-2019,14,Nürnberg,Fabian Bredlow,GER,23,90.0,Away,Bayern Munich,Defeat,8,3,5,62.5,2.5,8,19,42.1,27,3,48.1,43.1,15,40.0,43.1,14,2,14.3,0,11.3
244,2018-2019,14,Schalke 04,Ralf Fährmann,GER,30,90.0,Home,Dortmund,Defeat,3,2,1,33.3,1.6,5,7,71.4,29,1,24.1,32.4,3,0.0,32.7,5,1,20.0,0,12.0
245,2018-2019,14,Dortmund,Roman Bürki,SUI,28,90.0,Away,Schalke 04,Win,2,1,2,100.0,1.5,5,11,45.5,30,6,20.0,29.5,5,100.0,64.0,7,0,0.0,0,12.9
246,2018-2019,14,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Augsburg,Win,1,0,1,100.0,0.0,12,18,66.7,27,6,44.4,39.0,8,75.0,49.4,6,1,16.7,1,16.3
247,2018-2019,14,Augsburg,Andreas Luthe,GER,31,90.0,Away,Bayer Leverkusen,Defeat,7,1,6,85.7,3.0,9,23,39.1,19,3,63.2,45.0,15,73.3,49.9,10,0,0.0,0,10.2
248,2018-2019,14,Freiburg,Alexander Schwolow,GER,26,90.0,Home,RB Leipzig,Win,5,0,5,100.0,0.3,15,39,38.5,39,8,74.4,49.1,11,90.9,73.5,14,0,0.0,0,14.1
249,2018-2019,14,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Away,Freiburg,Defeat,7,3,5,71.4,2.5,10,23,43.5,32,7,59.4,47.4,5,80.0,53.4,8,0,0.0,2,20.7
