,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
2066,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Vincenzo Grifo,45,BlockedShot,0.845999984741211,0.754000015258789,0.0266325566917657,OpenPlay,RightFoot,Christian Günter,Pass
2067,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Lucas Höler,46,BlockedShot,0.89,0.54,0.0901521295309066,OpenPlay,LeftFoot,Christian Günter,Cross
2068,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Lucas Höler,46,BlockedShot,0.931999969482422,0.6580000305175782,0.0658447816967964,OpenPlay,LeftFoot,,Rebound
2069,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Nicolas Höfler,46,Goal,0.973000030517578,0.4609999847412109,0.7289106845855713,OpenPlay,LeftFoot,,Rebound
2070,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Christian Günter,74,MissedShots,0.86,0.705999984741211,0.0544611811637878,OpenPlay,LeftFoot,,None
2071,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Christian Günter,85,MissedShots,0.7530000305175781,0.6459999847412109,0.0120761888101696,SetPiece,LeftFoot,,None
2072,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Nils Petersen,87,MissedShots,0.9619999694824218,0.4220000076293945,0.1007898449897766,FromCorner,RightFoot,Vincenzo Grifo,Cross
2073,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Nils Petersen,89,Goal,0.825999984741211,0.4120000076293945,0.3480511605739593,OpenPlay,RightFoot,Vincenzo Grifo,Throughball
2074,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Nils Petersen,94,SavedShot,0.9540000152587892,0.6669999694824219,0.3326053619384765,OpenPlay,LeftFoot,,BallRecovery
2075,2019-2020,9,Freiburg,RasenBallsport Leipzig,Home,Win,Lucas Höler,95,BlockedShot,0.926999969482422,0.3370000076293945,0.0544137395918369,FromCorner,LeftFoot,,None
2076,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Willi Orban,0,SavedShot,0.5159999847412109,0.5570000076293945,0.0185162834823131,DirectFreekick,RightFoot,,Standard
2077,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Marcel Sabitzer,0,BlockedShot,0.8159999847412109,0.555,0.0582583919167518,OpenPlay,RightFoot,Amadou Haidara,Pass
2078,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Willi Orban,9,BlockedShot,0.9569999694824218,0.4909999847412109,0.51515132188797,FromCorner,RightFoot,Timo Werner,Cross
2079,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Amadou Haidara,12,SavedShot,0.749000015258789,0.6120000076293945,0.0222076866775751,OpenPlay,LeftFoot,Dayotchanculle Upamecano,TakeOn
2080,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Marcel Sabitzer,15,SavedShot,0.9030000305175782,0.5520000076293945,0.0414527580142021,OpenPlay,Head,Diego Demme,Aerial
2081,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Timo Werner,18,BlockedShot,0.835999984741211,0.6930000305175781,0.0334838777780532,OpenPlay,RightFoot,Emil Forsberg,Pass
2082,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Diego Demme,18,SavedShot,0.8009999847412109,0.2639999961853027,0.0227495487779378,OpenPlay,RightFoot,Amadou Haidara,Pass
2083,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Dayotchanculle Upamecano,22,SavedShot,0.7040000152587891,0.46,0.0152747733518481,OpenPlay,RightFoot,Diego Demme,Pass
2084,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Timo Werner,24,BlockedShot,0.911999969482422,0.56,0.0925198942422866,OpenPlay,RightFoot,,None
2085,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Emil Forsberg,27,MissedShots,0.8059999847412109,0.6669999694824219,0.0292728897184133,OpenPlay,RightFoot,Ademola Lookman,Pass
2086,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Amadou Haidara,33,MissedShots,0.72,0.4659999847412109,0.018029848113656,OpenPlay,RightFoot,Marcel Sabitzer,Pass
2087,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Amadou Haidara,37,BlockedShot,0.7869999694824219,0.4909999847412109,0.0397879742085933,OpenPlay,RightFoot,Timo Werner,Pass
2088,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Emil Forsberg,47,BlockedShot,0.74,0.445,0.0207349099218845,OpenPlay,RightFoot,Marcel Sabitzer,Pass
2089,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Ademola Lookman,47,BlockedShot,0.7530000305175781,0.51,0.0232998039573431,OpenPlay,RightFoot,Willi Orban,Pass
2090,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Timo Werner,53,MissedShots,0.875,0.580999984741211,0.0895541757345199,OpenPlay,LeftFoot,Marcel Halstenberg,Pass
2091,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Amadou Haidara,79,BlockedShot,0.775,0.489000015258789,0.0410739593207836,OpenPlay,LeftFoot,Christopher Nkunku,TakeOn
2092,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Yussuf Poulsen,80,MissedShots,0.865,0.484000015258789,0.0675759688019752,OpenPlay,RightFoot,Lukas Klostermann,Cross
2093,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Christopher Nkunku,82,BlockedShot,0.825999984741211,0.3820000076293945,0.0434117726981639,OpenPlay,RightFoot,Dayotchanculle Upamecano,Pass
2094,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Matheus Cunha,86,MissedShots,0.7290000152587891,0.59,0.0138289676979184,OpenPlay,RightFoot,,None
2095,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Willi Orban,88,BlockedShot,0.914000015258789,0.425,0.0821878314018249,OpenPlay,LeftFoot,Christopher Nkunku,BallTouch
2096,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Marcel Halstenberg,88,MissedShots,0.8219999694824218,0.6859999847412109,0.0310452617704868,OpenPlay,LeftFoot,,Rebound
2097,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Matheus Cunha,88,MissedShots,0.935,0.4970000076293945,0.5753000974655151,OpenPlay,RightFoot,Marcel Halstenberg,Rebound
2098,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Matheus Cunha,91,MissedShots,0.9440000152587892,0.4029999923706054,0.0616829916834831,FromCorner,Head,Christopher Nkunku,Cross
2099,2019-2020,9,RasenBallsport Leipzig,Freiburg,Away,Defeat,Lukas Klostermann,91,Goal,0.98,0.5479999923706055,0.7131816148757935,FromCorner,LeftFoot,Matheus Cunha,Rebound
2100,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Vedad Ibisevic,6,ShotOnPost,0.9390000152587892,0.4620000076293945,0.4643241465091705,OpenPlay,LeftFoot,Marius Wolf,Cross
2101,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Marius Wolf,21,MissedShots,0.69,0.23,0.0096231009811162,OpenPlay,RightFoot,Vladimir Darida,BallTouch
2102,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Vladimir Darida,26,SavedShot,0.7369999694824219,0.6179999923706054,0.0136252045631408,OpenPlay,RightFoot,,None
2103,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Marvin Plattenhardt,33,MissedShots,0.7380000305175781,0.67,0.0163157675415277,OpenPlay,LeftFoot,Vladimir Darida,Pass
2104,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Marko Grujic,44,ShotOnPost,0.7769999694824219,0.4279999923706055,0.0318628326058387,OpenPlay,RightFoot,Dodi Lukebakio,Pass
2105,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Marius Wolf,50,BlockedShot,0.9059999847412108,0.3770000076293945,0.0629969835281372,OpenPlay,RightFoot,,None
2106,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Vladimir Darida,51,MissedShots,0.7169999694824218,0.524000015258789,0.0135664660483598,OpenPlay,LeftFoot,Marius Wolf,Pass
2107,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Dodi Lukebakio,54,Goal,0.9059999847412108,0.435,0.0703900456428527,OpenPlay,LeftFoot,Marius Wolf,HeadPass
2108,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Dodi Lukebakio,64,MissedShots,0.879000015258789,0.3770000076293945,0.0586015097796916,OpenPlay,LeftFoot,Karim Rekik,Chipped
2109,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Salomon Kalou,68,Goal,0.92,0.4470000076293945,0.4841987490653991,OpenPlay,RightFoot,,None
2110,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Dodi Lukebakio,86,SavedShot,0.911999969482422,0.435,0.6981658339500427,OpenPlay,LeftFoot,Salomon Kalou,TakeOn
2111,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Salomon Kalou,86,MissedShots,0.916999969482422,0.5729999923706055,0.1451907306909561,OpenPlay,RightFoot,,Rebound
2112,2019-2020,9,Hertha Berlin,Hoffenheim,Home,Defeat,Dodi Lukebakio,90,MissedShots,0.8669999694824219,0.479000015258789,0.4030525982379913,OpenPlay,LeftFoot,Davie Selke,TakeOn
2113,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Kevin Akpoguma,17,BlockedShot,0.7609999847412109,0.2789999961853027,0.0139214480295777,FromCorner,RightFoot,,None
2114,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Andrej Kramaric,18,MissedShots,0.91,0.4879999923706055,0.2629932463169098,SetPiece,Head,Robert Skov,Cross
2115,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Pavel Kaderábek,26,MissedShots,0.91,0.4509999847412109,0.0960321947932243,OpenPlay,LeftFoot,Florian Grillitsch,Cross
2116,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Andrej Kramaric,27,SavedShot,0.8059999847412109,0.6079999923706054,0.0381270684301853,OpenPlay,RightFoot,Robert Skov,Pass
2117,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Jürgen Locadia,29,SavedShot,0.9180000305175782,0.57,0.4440973401069641,OpenPlay,RightFoot,Sebastian Rudy,Pass
2118,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Jürgen Locadia,32,Goal,0.7980000305175782,0.5629999923706055,0.0391015671193599,OpenPlay,RightFoot,Florian Grillitsch,Pass
2119,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Andrej Kramaric,37,SavedShot,0.7530000305175781,0.5770000076293945,0.0893339663743972,OpenPlay,RightFoot,Florian Grillitsch,Chipped
2120,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Andrej Kramaric,37,Goal,0.9290000152587892,0.4470000076293945,0.2985565662384033,FromCorner,Head,Robert Skov,Cross
2121,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Robert Skov,45,BlockedShot,0.7969999694824219,0.605,0.0699619427323341,OpenPlay,RightFoot,Sebastian Rudy,TakeOn
2122,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Benjamin Hübner,57,SavedShot,0.76,0.5929999923706055,0.0278462078422307,OpenPlay,RightFoot,Andrej Kramaric,Pass
2123,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Sebastian Rudy,76,BlockedShot,0.7019999694824218,0.5209999847412109,0.0148395001888275,OpenPlay,RightFoot,Andrej Kramaric,Pass
2124,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Andrej Kramaric,78,SavedShot,0.955,0.4779999923706055,0.5970460772514343,SetPiece,RightFoot,,None
2125,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Andrej Kramaric,78,BlockedShot,0.963000030517578,0.5029999923706054,0.7450138926506042,SetPiece,RightFoot,,Rebound
2126,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Benjamin Hübner,78,Goal,0.935,0.5259999847412109,0.1224441826343536,FromCorner,Head,Sebastian Rudy,Cross
2127,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Pavel Kaderábek,84,MissedShots,0.936999969482422,0.5640000152587891,0.0602546222507953,SetPiece,Head,Robert Skov,Aerial
2128,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Sargis Adamyan,86,ShotOnPost,0.8680000305175781,0.4170000076293945,0.411424845457077,OpenPlay,RightFoot,Ihlas Bebou,Pass
2129,2019-2020,9,Hoffenheim,Hertha Berlin,Away,Win,Ihlas Bebou,92,BlockedShot,0.794000015258789,0.395,0.0445563830435276,OpenPlay,RightFoot,Sargis Adamyan,Pass
2130,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Karim Bellarabi,0,MissedShots,0.9469999694824218,0.3340000152587891,0.0245241038501262,OpenPlay,RightFoot,Mitchell Weiser,Cross
2131,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lars Bender,2,BlockedShot,0.9340000152587892,0.425,0.032952681183815,FromCorner,Head,Kerem Demirbay,Aerial
2132,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Jonathan Tah,2,BlockedShot,0.916999969482422,0.6459999847412109,0.0116190891712903,FromCorner,Head,Kerem Demirbay,Aerial
2133,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lucas Alario,3,MissedShots,0.9440000152587892,0.39,0.0158323552459478,FromCorner,Head,Kerem Demirbay,Aerial
2134,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lucas Alario,24,BlockedShot,0.9719999694824218,0.62,0.0959725007414817,OpenPlay,LeftFoot,,None
2135,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lucas Alario,26,MissedShots,0.95,0.4509999847412109,0.0715401321649551,FromCorner,Head,Kerem Demirbay,Aerial
2136,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Nadiem Amiri,31,SavedShot,0.8240000152587891,0.469000015258789,0.0737914517521858,OpenPlay,RightFoot,,None
2137,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Kevin Volland,32,SavedShot,0.906999969482422,0.5420000076293945,0.2459275871515274,OpenPlay,Head,Lars Bender,Cross
2138,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Kevin Volland,36,MissedShots,0.936999969482422,0.4559999847412109,0.59223872423172,OpenPlay,RightFoot,Nadiem Amiri,Cross
2139,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Kerem Demirbay,42,BlockedShot,0.7440000152587891,0.5320000076293945,0.0168132130056619,FromCorner,LeftFoot,,None
2140,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Karim Bellarabi,42,BlockedShot,0.7780000305175782,0.34,0.0252334084361791,FromCorner,RightFoot,,Rebound
2141,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lars Bender,45,BlockedShot,0.785,0.2970000076293945,0.015067477710545,OpenPlay,RightFoot,Kerem Demirbay,Cross
2142,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Kevin Volland,45,SavedShot,0.931999969482422,0.2389999961853027,0.0339859686791896,OpenPlay,LeftFoot,Karim Bellarabi,Pass
2143,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lucas Alario,45,MissedShots,0.8830000305175781,0.429000015258789,0.0931205973029136,OpenPlay,RightFoot,,Rebound
2144,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lucas Alario,57,Goal,0.95,0.4579999923706054,0.5014747381210327,OpenPlay,RightFoot,Karim Bellarabi,Cross
2145,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Aleksandar Dragovic,59,MissedShots,0.9719999694824218,0.5159999847412109,0.7072777152061462,SetPiece,Head,Karim Bellarabi,Cross
2146,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Nadiem Amiri,61,MissedShots,0.8480000305175781,0.67,0.032277937978506,FromCorner,LeftFoot,,None
2147,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lars Bender,65,BlockedShot,0.899000015258789,0.524000015258789,0.0646649524569511,FromCorner,Head,Nadiem Amiri,Cross
2148,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Lucas Alario,66,ShotOnPost,0.909000015258789,0.395,0.0483200326561927,OpenPlay,Head,Nadiem Amiri,Cross
2149,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Aleksandar Dragovic,66,MissedShots,0.9130000305175782,0.5929999923706055,0.107431061565876,OpenPlay,LeftFoot,,Rebound
2150,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Kevin Volland,69,BlockedShot,0.9009999847412108,0.5359999847412109,0.0939398854970932,OpenPlay,LeftFoot,,None
2151,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Nadiem Amiri,69,BlockedShot,0.7430000305175781,0.4970000076293945,0.020092548802495,OpenPlay,RightFoot,Lucas Alario,Rebound
2152,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Karim Bellarabi,74,MissedShots,0.7140000152587891,0.295,0.0115173710510134,OpenPlay,RightFoot,Aleksandar Dragovic,BallRecovery
2153,2019-2020,9,Bayer Leverkusen,Werder Bremen,Home,Draw,Mitchell Weiser,83,MissedShots,0.775,0.6079999923706054,0.0252353977411985,OpenPlay,RightFoot,Lucas Alario,Pass
2154,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Ömer Toprak,3,OwnGoal,0.0270000004768371,0.5029999923706054,0.0,FromCorner,LeftFoot,,None
2155,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Joshua Sargent,14,SavedShot,0.774000015258789,0.6229999923706054,0.0223547387868165,OpenPlay,RightFoot,,Dispossessed
2156,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Davy Klaassen,18,MissedShots,0.7659999847412109,0.635,0.0195106342434883,OpenPlay,RightFoot,,BallRecovery
2157,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Joshua Sargent,29,MissedShots,0.9080000305175782,0.5740000152587891,0.1400587111711502,OpenPlay,RightFoot,Milot Rashica,Pass
2158,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Joshua Sargent,33,MissedShots,0.775,0.5429999923706055,0.0298349764198064,OpenPlay,LeftFoot,Davy Klaassen,Pass
2159,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Milot Rashica,39,Goal,0.7659999847412109,0.5570000076293945,0.0242842752486467,OpenPlay,LeftFoot,,None
2160,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Davy Klaassen,47,Goal,0.82,0.5,0.0676440149545669,OpenPlay,RightFoot,Joshua Sargent,Pass
2161,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Leonardo Bittencourt,51,MissedShots,0.86,0.500999984741211,0.0439293012022972,OpenPlay,Head,Theodor Gebre Selassie,Cross
2162,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Leonardo Bittencourt,58,MissedShots,0.9130000305175782,0.4809999847412109,0.0551399700343608,OpenPlay,Head,Marco Friedl,Aerial
2163,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Maximilian Eggestein,64,BlockedShot,0.7380000305175781,0.555,0.0084308115765452,FromCorner,LeftFoot,Nuri Sahin,Chipped
2164,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Davy Klaassen,75,MissedShots,0.8240000152587891,0.5429999923706055,0.0309348776936531,OpenPlay,RightFoot,Milot Rashica,Cross
2165,2019-2020,9,Werder Bremen,Bayer Leverkusen,Away,Draw,Davy Klaassen,91,MissedShots,0.879000015258789,0.6669999694824219,0.0603949539363384,OpenPlay,RightFoot,Benjamin Goller,Pass
2166,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,William,2,SavedShot,0.901999969482422,0.4759999847412109,0.050850760191679,OpenPlay,Head,,None
2167,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Felix Klaus,7,SavedShot,0.91,0.6170000076293946,0.3552711904048919,OpenPlay,LeftFoot,Josip Brekalo,Pass
2168,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Felix Klaus,9,MissedShots,0.794000015258789,0.515,0.0512488111853599,OpenPlay,RightFoot,Wout Weghorst,HeadPass
2169,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Felix Klaus,22,MissedShots,0.7440000152587891,0.5320000076293945,0.0168132130056619,FromCorner,RightFoot,,None
2170,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Marcel Tisserand,42,MissedShots,0.921999969482422,0.5370000076293945,0.0534814409911632,FromCorner,Head,,None
2171,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,William,47,MissedShots,0.884000015258789,0.2710000038146972,0.0357867516577243,OpenPlay,RightFoot,Wout Weghorst,Pass
2172,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Jeffrey Bruma,55,MissedShots,0.9390000152587892,0.639000015258789,0.0196303594857454,FromCorner,Head,Josip Brekalo,Cross
2173,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,William,59,MissedShots,0.77,0.3,0.0201220922172069,OpenPlay,RightFoot,Yannick Gerhardt,Pass
2174,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Josuha Guilavogui,65,BlockedShot,0.95,0.2910000038146972,0.0273503977805376,OpenPlay,RightFoot,Marcel Tisserand,TakeOn
2175,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Joao Victor,70,BlockedShot,0.855999984741211,0.6040000152587891,0.0573944263160228,SetPiece,LeftFoot,,None
2176,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,William,70,BlockedShot,0.8440000152587891,0.56,0.0907246023416519,SetPiece,LeftFoot,,TakeOn
2177,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,William,75,SavedShot,0.7669999694824219,0.4509999847412109,0.082581415772438,DirectFreekick,RightFoot,,Standard
2178,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Wout Weghorst,87,BlockedShot,0.830999984741211,0.5770000076293945,0.0722924321889877,OpenPlay,LeftFoot,Lukas Nmecha,Pass
2179,2019-2020,9,Wolfsburg,Augsburg,Home,Draw,Lukas Nmecha,95,MissedShots,0.759000015258789,0.3520000076293945,0.022270031273365,OpenPlay,RightFoot,Jérôme Roussillon,Pass
2180,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Marco Richter,3,MissedShots,0.8730000305175781,0.1670000076293945,0.0152372438460588,OpenPlay,LeftFoot,Rani Khedira,Pass
2181,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Ruben Vargas,8,SavedShot,0.9059999847412108,0.649000015258789,0.0972308367490768,OpenPlay,RightFoot,,TakeOn
2182,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Florian Niederlechner,10,MissedShots,0.8109999847412109,0.695,0.027419276535511,OpenPlay,RightFoot,Philipp Max,Pass
2183,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Florian Niederlechner,15,SavedShot,0.8590000152587891,0.5379999923706055,0.334818959236145,OpenPlay,RightFoot,Alfred Finnbogason,Pass
2184,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Florian Niederlechner,18,MissedShots,0.88,0.54,0.0450832583010196,OpenPlay,Head,Stephan Lichtsteiner,Cross
2185,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Tin Jedvaj,24,BlockedShot,0.8590000152587891,0.5690000152587891,0.0539367906749248,FromCorner,LeftFoot,Philipp Max,Pass
2186,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Florian Niederlechner,50,SavedShot,0.8619999694824219,0.6309999847412109,0.0761657208204269,OpenPlay,RightFoot,Philipp Max,Pass
2187,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Marco Richter,80,SavedShot,0.715999984741211,0.6229999923706054,0.0418734215199947,DirectFreekick,RightFoot,,Standard
2188,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Florian Niederlechner,90,MissedShots,0.7559999847412109,0.5029999923706054,0.0243158917874097,OpenPlay,RightFoot,Iago,Pass
2189,2019-2020,9,Augsburg,Wolfsburg,Away,Draw,Marco Richter,94,SavedShot,0.7880000305175782,0.6780000305175782,0.0251016914844512,OpenPlay,RightFoot,Sergio Córdova,Pass
2190,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Tony Jantschke,6,MissedShots,0.915,0.4879999923706055,0.0425085350871086,FromCorner,Head,László Bénes,Aerial
2191,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Oscar Wendt,18,BlockedShot,0.9459999847412108,0.7440000152587891,0.0609907433390617,OpenPlay,LeftFoot,,TakeOn
2192,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Marcus Thuram,19,BlockedShot,0.955999984741211,0.44,0.3576879501342773,FromCorner,Head,Stefan Lainer,HeadPass
2193,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Marcus Thuram,27,Goal,0.955999984741211,0.5209999847412109,0.6239579319953918,OpenPlay,LeftFoot,Breel Embolo,Cross
2194,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Oscar Wendt,42,MissedShots,0.845,0.6140000152587891,0.0500240288674831,SetPiece,LeftFoot,,None
2195,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Oscar Wendt,46,Goal,0.860999984741211,0.605,0.0891332849860191,OpenPlay,LeftFoot,Marcus Thuram,Dispossessed
2196,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Patrick Herrmann,49,BlockedShot,0.8540000152587891,0.4120000076293945,0.1037075817584991,OpenPlay,RightFoot,László Bénes,Pass
2197,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Lars Stindl,52,MissedShots,0.81,0.5579999923706055,0.0806520581245422,OpenPlay,RightFoot,László Bénes,TakeOn
2198,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,László Bénes,54,SavedShot,0.7190000152587891,0.3270000076293945,0.0384516268968582,DirectFreekick,LeftFoot,,Standard
2199,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,László Bénes,54,BlockedShot,0.865999984741211,0.4720000076293945,0.1301419585943222,OpenPlay,LeftFoot,Marcus Thuram,Pass
2200,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Nico Elvedi,74,Goal,0.9180000305175782,0.3420000076293945,0.0312855057418346,SetPiece,Head,László Bénes,Chipped
2201,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Marcus Thuram,79,SavedShot,0.963000030517578,0.700999984741211,0.0488716550171375,OpenPlay,RightFoot,László Bénes,TakeOn
2202,2019-2020,9,Borussia M.Gladbach,Eintracht Frankfurt,Home,Win,Denis Zakaria,84,Goal,0.8430000305175781,0.5359999847412109,0.3420606255531311,OpenPlay,RightFoot,Lars Stindl,Pass
2203,2019-2020,9,Eintracht Frankfurt,Borussia M.Gladbach,Away,Defeat,Danny da Costa,15,BlockedShot,0.8680000305175781,0.4309999847412109,0.0759884938597679,OpenPlay,RightFoot,,None
