,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
291,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Charles Aránguiz,42,Goal,0.835,0.4159999847412109,0.0523130856454372,OpenPlay,RightFoot,,Rebound
292,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Mitchel Bakker,46,MissedShots,0.685,0.5929999923706055,0.011503460817039,FromCorner,LeftFoot,,Aerial
293,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Adam Hlozek,47,SavedShot,0.8419999694824218,0.41,0.0712439343333244,OpenPlay,RightFoot,Moussa Diaby,Pass
294,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Patrik Schick,50,BlockedShot,0.720999984741211,0.54,0.0494428239762783,DirectFreekick,LeftFoot,,Standard
295,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Sardar Azmoun,50,MissedShots,0.92,0.44,0.3167725503444671,OpenPlay,Head,Edmond Tapsoba,Throughball
296,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Jeremie Frimpong,52,SavedShot,0.9519999694824218,0.349000015258789,0.1041246429085731,OpenPlay,RightFoot,Moussa Diaby,Pass
297,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Adam Hlozek,53,BlockedShot,0.855999984741211,0.67,0.04463916644454,OpenPlay,RightFoot,Mitchel Bakker,Pass
298,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Moussa Diaby,59,SavedShot,0.87,0.419000015258789,0.0943146422505378,OpenPlay,LeftFoot,Sardar Azmoun,Pass
299,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Sardar Azmoun,60,SavedShot,0.9440000152587892,0.5179999923706055,0.4443743824958801,FromCorner,Head,Adam Hlozek,Cross
300,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Sardar Azmoun,61,MissedShots,0.93,0.5690000152587891,0.0530260130763053,OpenPlay,Head,Moussa Diaby,Aerial
301,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Sardar Azmoun,68,SavedShot,0.85,0.5270000076293946,0.0961274281144142,OpenPlay,RightFoot,Patrik Schick,Pass
302,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Moussa Diaby,70,BlockedShot,0.8769999694824219,0.3579999923706055,0.1072734743356704,OpenPlay,RightFoot,Sardar Azmoun,Pass
303,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Moussa Diaby,72,SavedShot,0.86,0.4540000152587891,0.2884014248847961,OpenPlay,LeftFoot,Edmond Tapsoba,Chipped
304,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Patrik Schick,85,SavedShot,0.953000030517578,0.5129999923706055,0.5663926005363464,OpenPlay,LeftFoot,Kerem Demirbay,Cross
305,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Jonathan Tah,89,MissedShots,0.9669999694824218,0.4029999923706054,0.1512650847434997,OpenPlay,Head,Kerem Demirbay,Chipped
306,2022-2023,2,Bayer Leverkusen,Augsburg,Home,Defeat,Sardar Azmoun,92,MissedShots,0.9159999847412108,0.580999984741211,0.0570022314786911,OpenPlay,RightFoot,Moussa Diaby,Aerial
307,2022-2023,2,Augsburg,Bayer Leverkusen,Away,Win,Fredrik Jensen,14,Goal,0.92,0.5629999923706055,0.5048259496688843,OpenPlay,RightFoot,Ermedin Demirovic,Throughball
308,2022-2023,2,Augsburg,Bayer Leverkusen,Away,Win,Ermedin Demirovic,29,SavedShot,0.840999984741211,0.3679999923706055,0.0710038393735885,OpenPlay,LeftFoot,,BallRecovery
309,2022-2023,2,Augsburg,Bayer Leverkusen,Away,Win,Ermedin Demirovic,50,SavedShot,0.8180000305175781,0.7169999694824218,0.0382119081914424,OpenPlay,RightFoot,,TakeOn
310,2022-2023,2,Augsburg,Bayer Leverkusen,Away,Win,Elvis Rexhbecaj,66,MissedShots,0.7759999847412109,0.494000015258789,0.0323848947882652,OpenPlay,RightFoot,Arne Maier,Pass
311,2022-2023,2,Augsburg,Bayer Leverkusen,Away,Win,Daniel Caligiuri,67,BlockedShot,0.89,0.3039999961853027,0.0508275441825389,OpenPlay,RightFoot,Mads Pedersen,Pass
312,2022-2023,2,Augsburg,Bayer Leverkusen,Away,Win,André Hahn,81,Goal,0.815,0.4579999923706054,0.0519088134169578,OpenPlay,LeftFoot,,None
313,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Dominik Szoboszlai,8,SavedShot,0.7859999847412109,0.585,0.0321576446294784,OpenPlay,RightFoot,,None
314,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Timo Werner,35,Goal,0.7430000305175781,0.629000015258789,0.0210655275732278,OpenPlay,RightFoot,Benjamin Henrichs,Pass
315,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Christopher Nkunku,39,SavedShot,0.8819999694824219,0.445,0.5422034859657288,OpenPlay,RightFoot,Dani Olmo,Pass
316,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Christopher Nkunku,48,BlockedShot,0.72,0.419000015258789,0.0467814467847347,DirectFreekick,RightFoot,,Standard
317,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Josko Gvardiol,48,MissedShots,0.6509999847412109,0.6,0.0092048291116952,SetPiece,LeftFoot,,Rebound
318,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Christopher Nkunku,55,Goal,0.911999969482422,0.6179999923706054,0.3645928502082824,OpenPlay,LeftFoot,Dani Olmo,Throughball
319,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Josko Gvardiol,71,OwnGoal,0.0110000002384185,0.500999984741211,0.0,FromCorner,RightFoot,,CornerAwarded
320,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Mohamed Simakan,79,MissedShots,0.8859999847412109,0.5879999923706055,0.0321823023259639,SetPiece,Head,Christopher Nkunku,Cross
321,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,André Silva,81,MissedShots,0.9059999847412108,0.5729999923706055,0.0822890177369117,SetPiece,RightFoot,Willi Orban,HeadPass
322,2022-2023,2,RasenBallsport Leipzig,FC Cologne,Home,Draw,Josko Gvardiol,88,SavedShot,0.931999969482422,0.4459999847412109,0.0488073863089084,FromCorner,Head,David Raum,Aerial
323,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Eric Martel,0,BlockedShot,0.7719999694824219,0.665,0.0181188285350799,OpenPlay,LeftFoot,Jan Thielmann,Pass
324,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Jan Thielmann,2,SavedShot,0.933000030517578,0.555,0.4493517577648163,OpenPlay,RightFoot,Florian Kainz,Foul
325,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Florian Dietz,16,BlockedShot,0.865,0.4640000152587891,0.0782318040728569,OpenPlay,RightFoot,,None
326,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Kingsley Ehizibue,21,SavedShot,0.66,0.4540000152587891,0.0113286934792995,OpenPlay,RightFoot,Eric Martel,Pass
327,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Dejan Ljubicic,22,MissedShots,0.9130000305175782,0.3220000076293945,0.0704615712165832,OpenPlay,RightFoot,Ellyes Skhiri,Pass
328,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Florian Dietz,38,BlockedShot,0.789000015258789,0.3220000076293945,0.0502316504716873,OpenPlay,LeftFoot,Dejan Ljubicic,TakeOn
329,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Florian Dietz,39,Goal,0.9540000152587892,0.55,0.5524485111236572,OpenPlay,LeftFoot,Florian Kainz,Pass
330,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Florian Kainz,54,MissedShots,0.889000015258789,0.8119999694824219,0.0171823445707559,OpenPlay,RightFoot,Jonas Hector,None
331,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Florian Dietz,68,SavedShot,0.95,0.4509999847412109,0.1334070861339569,OpenPlay,Head,Florian Kainz,Cross
332,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Linton Maina,69,BlockedShot,0.909000015258789,0.4209999847412109,0.0571293942630291,OpenPlay,LeftFoot,Florian Kainz,CornerAwarded
333,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Ondrej Duda,72,BlockedShot,0.845999984741211,0.3039999961853027,0.0389256179332733,OpenPlay,RightFoot,Linton Maina,Pass
334,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Florian Kainz,74,MissedShots,0.7280000305175781,0.295,0.0173807982355356,OpenPlay,RightFoot,Ondrej Duda,Pass
335,2022-2023,2,FC Cologne,RasenBallsport Leipzig,Away,Draw,Ondrej Duda,85,BlockedShot,0.784000015258789,0.664000015258789,0.0216355584561824,OpenPlay,RightFoot,Florian Kainz,Pass
336,2022-2023,2,Werder Bremen,VfB Stuttgart,Home,Draw,Niclas Füllkrug,3,Goal,0.879000015258789,0.524000015258789,0.0488289520144462,OpenPlay,Head,Anthony Jung,Cross
337,2022-2023,2,Werder Bremen,VfB Stuttgart,Home,Draw,Marvin Ducksch,7,SavedShot,0.865,0.7340000152587891,0.0399615988135337,OpenPlay,RightFoot,Jens Stage,Pass
338,2022-2023,2,Werder Bremen,VfB Stuttgart,Home,Draw,Niclas Füllkrug,8,ShotOnPost,0.8330000305175781,0.5,0.1255944371223449,OpenPlay,RightFoot,Marvin Ducksch,Pass
339,2022-2023,2,Werder Bremen,VfB Stuttgart,Home,Draw,Marvin Ducksch,68,MissedShots,0.8180000305175781,0.5579999923706055,0.0254735313355922,OpenPlay,RightFoot,Anthony Jung,Cross
340,2022-2023,2,Werder Bremen,VfB Stuttgart,Home,Draw,Oliver Burke,94,Goal,0.909000015258789,0.524000015258789,0.4644981920719147,OpenPlay,RightFoot,Mitchell Weiser,Pass
341,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Sasa Kalajdzic,1,BlockedShot,0.8980000305175782,0.5629999923706055,0.0905753970146179,OpenPlay,LeftFoot,Silas Wamangituka,Cross
342,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Wataru Endo,31,SavedShot,0.659000015258789,0.5929999923706055,0.0115324091166257,OpenPlay,RightFoot,Silas Wamangituka,Pass
343,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Hiroki Ito,32,MissedShots,0.700999984741211,0.615999984741211,0.0108638312667608,OpenPlay,LeftFoot,,None
344,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Wataru Endo,37,Goal,0.749000015258789,0.4429999923706054,0.0223974119871854,OpenPlay,RightFoot,Sasa Kalajdzic,Pass
345,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Tiago Tomás,41,BlockedShot,0.8219999694824218,0.4670000076293945,0.0550865940749645,OpenPlay,LeftFoot,,None
346,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Joshua Vagnoman,50,BlockedShot,0.7090000152587891,0.2789999961853027,0.0143899032846093,OpenPlay,LeftFoot,Wataru Endo,Pass
347,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Tiago Tomás,54,SavedShot,0.919000015258789,0.6809999847412109,0.0530240722000598,OpenPlay,LeftFoot,Chris Führich,Pass
348,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Waldemar Anton,62,SavedShot,0.66,0.575999984741211,0.010896572843194,OpenPlay,RightFoot,Naouirou Ahamada,Pass
349,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Wataru Endo,72,SavedShot,0.938000030517578,0.555,0.0544775836169719,FromCorner,Head,Borna Sosa,Aerial
350,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Pascal Stenzel,73,MissedShots,0.97,0.325,0.0094239972531795,OpenPlay,Head,Silas Wamangituka,Cross
351,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Silas Wamangituka,76,Goal,0.8630000305175781,0.6270000076293946,0.49602872133255,OpenPlay,RightFoot,Sasa Kalajdzic,Throughball
352,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Silas Wamangituka,79,SavedShot,0.8619999694824219,0.5790000152587891,0.4012692272663116,OpenPlay,RightFoot,Hiroki Ito,Pass
353,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Konstantinos Mavropanos,86,BlockedShot,0.779000015258789,0.3870000076293945,0.0265617407858371,OpenPlay,LeftFoot,Wataru Endo,TakeOn
354,2022-2023,2,VfB Stuttgart,Werder Bremen,Away,Draw,Lilian Egloff,89,MissedShots,0.899000015258789,0.2960000038146972,0.0598474331200122,OpenPlay,RightFoot,Wataru Endo,Pass
355,2022-2023,2,Hoffenheim,Bochum,Home,Win,Andrej Kramaric,11,BlockedShot,0.850999984741211,0.4070000076293945,0.0494527444243431,OpenPlay,RightFoot,Robert Skov,Cross
356,2022-2023,2,Hoffenheim,Bochum,Home,Win,Ozan Kabak,11,MissedShots,0.8480000305175781,0.63,0.0092447036877274,FromCorner,Head,Kevin Vogt,Aerial
357,2022-2023,2,Hoffenheim,Bochum,Home,Win,Andrej Kramaric,13,SavedShot,0.8619999694824219,0.3820000076293945,0.0831041485071182,OpenPlay,RightFoot,Robert Skov,Pass
358,2022-2023,2,Hoffenheim,Bochum,Home,Win,Christoph Baumgartner,13,Goal,0.958000030517578,0.4970000076293945,0.6572889089584351,OpenPlay,RightFoot,,Rebound
359,2022-2023,2,Hoffenheim,Bochum,Home,Win,Robert Skov,21,SavedShot,0.875,0.2920000076293945,0.0409841649234294,OpenPlay,RightFoot,Dennis Geiger,Pass
360,2022-2023,2,Hoffenheim,Bochum,Home,Win,Ozan Kabak,22,Goal,0.894000015258789,0.4720000076293945,0.0567778907716274,FromCorner,Head,Dennis Geiger,Cross
361,2022-2023,2,Hoffenheim,Bochum,Home,Win,Christoph Baumgartner,25,SavedShot,0.7880000305175782,0.6359999847412109,0.0282235350459814,OpenPlay,RightFoot,Andrej Kramaric,Pass
362,2022-2023,2,Hoffenheim,Bochum,Home,Win,Robert Skov,28,MissedShots,0.904000015258789,0.415,0.0453061647713184,OpenPlay,Head,Dennis Geiger,Chipped
363,2022-2023,2,Hoffenheim,Bochum,Home,Win,Stanley N&#039;Soki,33,SavedShot,0.6680000305175782,0.6880000305175781,0.0083340117707848,OpenPlay,LeftFoot,,None
364,2022-2023,2,Hoffenheim,Bochum,Home,Win,Jacob Bruun Larsen,33,MissedShots,0.8869999694824219,0.4120000076293945,0.0255195330828428,FromCorner,Head,Angelino,Cross
365,2022-2023,2,Hoffenheim,Bochum,Home,Win,Grischa Prömel,33,MissedShots,0.8180000305175781,0.3010000038146972,0.0136677389964461,OpenPlay,RightFoot,Andrej Kramaric,Chipped
366,2022-2023,2,Hoffenheim,Bochum,Home,Win,Christoph Baumgartner,34,BlockedShot,0.81,0.51,0.0503448918461799,OpenPlay,RightFoot,,None
367,2022-2023,2,Hoffenheim,Bochum,Home,Win,Robert Skov,34,BlockedShot,0.7569999694824219,0.53,0.0254311710596084,OpenPlay,LeftFoot,,Dispossessed
368,2022-2023,2,Hoffenheim,Bochum,Home,Win,Robert Skov,37,BlockedShot,0.8440000152587891,0.2889999961853027,0.0172272268682718,OpenPlay,LeftFoot,Christoph Baumgartner,Cross
369,2022-2023,2,Hoffenheim,Bochum,Home,Win,Andrej Kramaric,41,SavedShot,0.8680000305175781,0.494000015258789,0.1084576174616813,OpenPlay,RightFoot,Robert Skov,Pass
370,2022-2023,2,Hoffenheim,Bochum,Home,Win,Grischa Prömel,47,BlockedShot,0.8480000305175781,0.6220000076293946,0.0625697746872901,OpenPlay,LeftFoot,Jacob Bruun Larsen,Pass
371,2022-2023,2,Hoffenheim,Bochum,Home,Win,Grischa Prömel,56,BlockedShot,0.9,0.36,0.0754671990871429,OpenPlay,LeftFoot,Robert Skov,Foul
372,2022-2023,2,Hoffenheim,Bochum,Home,Win,Andrej Kramaric,58,SavedShot,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
373,2022-2023,2,Hoffenheim,Bochum,Home,Win,Georginio Rutter,63,SavedShot,0.8959999847412109,0.4029999923706054,0.0368313081562519,FromCorner,Head,,None
374,2022-2023,2,Hoffenheim,Bochum,Home,Win,Robert Skov,70,SavedShot,0.7730000305175782,0.2870000076293945,0.0537254139780998,DirectFreekick,LeftFoot,,Standard
375,2022-2023,2,Hoffenheim,Bochum,Home,Win,Christoph Baumgartner,73,SavedShot,0.9030000305175782,0.629000015258789,0.075587473809719,OpenPlay,RightFoot,Angelino,Foul
376,2022-2023,2,Hoffenheim,Bochum,Home,Win,Andrej Kramaric,77,BlockedShot,0.870999984741211,0.5370000076293945,0.0783444195985794,OpenPlay,RightFoot,,None
377,2022-2023,2,Hoffenheim,Bochum,Home,Win,Munas Dabbur,87,Goal,0.906999969482422,0.5609999847412109,0.0710590183734893,FromCorner,Head,Sebastian Rudy,Cross
378,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Philipp Hofmann,1,SavedShot,0.725,0.45,0.0186774097383022,OpenPlay,LeftFoot,Jordi Osei-Tutu,Pass
379,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Simon Zoller,7,BlockedShot,0.855,0.575,0.0871991291642189,OpenPlay,LeftFoot,Saidy Janko,Pass
380,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Simon Zoller,9,Goal,0.9719999694824218,0.5,0.6353310346603394,OpenPlay,RightFoot,Philipp Hofmann,HeadPass
381,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Simon Zoller,12,Goal,0.936999969482422,0.5429999923706055,0.4328358769416809,OpenPlay,RightFoot,Kevin Stöger,Cross
382,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Cristian Gamboa,18,MissedShots,0.6959999847412109,0.2360000038146972,0.0122681679204106,OpenPlay,RightFoot,Takuma Asano,Pass
383,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Jordi Osei-Tutu,29,SavedShot,0.755,0.3659999847412109,0.0173641797155141,OpenPlay,LeftFoot,Philipp Hofmann,HeadPass
384,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Simon Zoller,45,SavedShot,0.9130000305175782,0.4659999847412109,0.0755968615412712,OpenPlay,Head,Kevin Stöger,Chipped
385,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Simon Zoller,48,MissedShots,0.9619999694824218,0.3279999923706054,0.0552230477333068,OpenPlay,RightFoot,Takuma Asano,Chipped
386,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Simon Zoller,50,MissedShots,0.7980000305175782,0.5929999923706055,0.0234274175018072,OpenPlay,RightFoot,Jordi Osei-Tutu,Cross
387,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Takuma Asano,65,BlockedShot,0.9440000152587892,0.3570000076293945,0.0728872716426849,OpenPlay,RightFoot,Philipp Hofmann,HeadPass
388,2022-2023,2,Bochum,Hoffenheim,Away,Defeat,Kevin Stöger,67,MissedShots,0.78,0.225,0.0435664653778076,DirectFreekick,LeftFoot,,Standard
389,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Suat Serdar,2,Goal,0.915,0.5229999923706055,0.4276262521743774,OpenPlay,Head,Dodi Lukebakio,Aerial
390,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Chidera Ejuke,15,MissedShots,0.8909999847412109,0.5940000152587891,0.0863091796636581,OpenPlay,LeftFoot,Wilfried Kanga,Chipped
391,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Suat Serdar,19,SavedShot,0.740999984741211,0.4720000076293945,0.0252035185694694,OpenPlay,RightFoot,Dodi Lukebakio,Pass
392,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Wilfried Kanga,22,MissedShots,0.933000030517578,0.529000015258789,0.4760575890541076,OpenPlay,LeftFoot,Maximilian Mittelstädt,Cross
393,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Chidera Ejuke,29,SavedShot,0.7880000305175782,0.6469999694824219,0.0356057882308959,OpenPlay,RightFoot,Ivan Sunjic,Pass
394,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Dodi Lukebakio,52,SavedShot,0.921999969482422,0.364000015258789,0.0823547169566154,OpenPlay,LeftFoot,Suat Serdar,TakeOn
395,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Dodi Lukebakio,60,MissedShots,0.7959999847412109,0.3359999847412109,0.0287032928317785,OpenPlay,LeftFoot,Jean-Paul Boëtius,Pass
396,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Dodi Lukebakio,61,SavedShot,0.845,0.3609999847412109,0.0569934584200382,OpenPlay,LeftFoot,Wilfried Kanga,HeadPass
397,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Marc-Oliver Kempf,63,MissedShots,0.8919999694824219,0.5179999923706055,0.0182955395430326,FromCorner,Head,Maximilian Mittelstädt,Aerial
398,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Stevan Jovetic,71,MissedShots,0.8780000305175781,0.3920000076293945,0.2925789654254913,OpenPlay,RightFoot,Dodi Lukebakio,Chipped
399,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Jean-Paul Boëtius,75,MissedShots,0.7619999694824219,0.5329999923706055,0.0239066239446401,OpenPlay,RightFoot,,None
400,2022-2023,2,Hertha Berlin,Eintracht Frankfurt,Home,Draw,Suat Serdar,82,BlockedShot,0.92,0.4640000152587891,0.5113389492034912,OpenPlay,RightFoot,Jonjoe Kenny,Pass
401,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Daichi Kamada,18,BlockedShot,0.894000015258789,0.4609999847412109,0.0793269351124763,OpenPlay,RightFoot,Randal Kolo Muani,HeadPass
402,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Almamy Touré,33,MissedShots,0.8959999847412109,0.4909999847412109,0.0341427363455295,SetPiece,Head,Christopher Lenz,Aerial
403,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Daichi Kamada,41,MissedShots,0.8569999694824219,0.5579999923706055,0.0621093735098838,OpenPlay,RightFoot,,None
404,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Lucas Alario,42,MissedShots,0.904000015258789,0.5970000076293945,0.0191860180348157,OpenPlay,Head,Christopher Lenz,Aerial
405,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Daichi Kamada,47,Goal,0.8569999694824219,0.4509999847412109,0.355586975812912,OpenPlay,RightFoot,Randal Kolo Muani,Pass
406,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Randal Kolo Muani,55,MissedShots,0.8630000305175781,0.3029999923706055,0.0476755946874618,OpenPlay,RightFoot,,BallRecovery
407,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Daichi Kamada,62,MissedShots,0.8969999694824219,0.4879999923706055,0.320271760225296,OpenPlay,RightFoot,Faride Alidou,Cross
408,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Randal Kolo Muani,64,BlockedShot,0.8869999694824219,0.3629999923706055,0.1160586476325988,OpenPlay,RightFoot,Daichi Kamada,Throughball
409,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Christopher Lenz,65,MissedShots,0.901999969482422,0.5570000076293945,0.0180628355592489,FromCorner,Head,Mario Götze,Aerial
410,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Santos Borré,76,MissedShots,0.905,0.5329999923706055,0.1163587644696235,OpenPlay,Head,Christopher Lenz,Cross
411,2022-2023,2,Eintracht Frankfurt,Hertha Berlin,Away,Draw,Faride Alidou,77,MissedShots,0.9409999847412108,0.2739999961853027,0.0354301892220974,OpenPlay,RightFoot,Djibril Sow,TakeOn
412,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Tobias Mohr,3,MissedShots,0.905,0.5890000152587891,0.0837822556495666,OpenPlay,LeftFoot,Thomas Ouwejan,Cross
413,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Rodrigo Zalazar,8,MissedShots,0.7340000152587891,0.4029999923706054,0.0185892526060342,OpenPlay,RightFoot,Tobias Mohr,Pass
414,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Marius Bülter,14,SavedShot,0.8830000305175781,0.6020000076293945,0.1008070036768913,OpenPlay,LeftFoot,Thomas Ouwejan,Pass
415,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Marius Bülter,21,BlockedShot,0.8440000152587891,0.654000015258789,0.0534044951200485,OpenPlay,RightFoot,Simon Terodde,Pass
416,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Rodrigo Zalazar,28,Goal,0.7080000305175781,0.5020000076293946,0.0328415594995021,OpenPlay,RightFoot,Tobias Mohr,Pass
417,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Malick Thiaw,33,BlockedShot,0.8919999694824219,0.4459999847412109,0.1220020353794097,SetPiece,LeftFoot,Rodrigo Zalazar,TakeOn
418,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Marius Bülter,41,BlockedShot,0.8480000305175781,0.705,0.0495634637773036,OpenPlay,LeftFoot,Tobias Mohr,GoodSkill
419,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Simon Terodde,42,MissedShots,0.8830000305175781,0.6170000076293946,0.0289296265691518,OpenPlay,Head,Thomas Ouwejan,Cross
420,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Rodrigo Zalazar,46,SavedShot,0.8469999694824218,0.8140000152587891,0.0536525137722492,DirectFreekick,RightFoot,,Standard
421,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Rodrigo Zalazar,50,MissedShots,0.7290000152587891,0.539000015258789,0.0270485188812017,OpenPlay,RightFoot,Marius Bülter,Pass
422,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Jordan Larsson,70,MissedShots,0.8809999847412109,0.529000015258789,0.3648448884487152,OpenPlay,LeftFoot,Marius Bülter,HeadPass
423,2022-2023,2,Schalke 04,Borussia M.Gladbach,Home,Draw,Marius Bülter,92,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
424,2022-2023,2,Borussia M.Gladbach,Schalke 04,Away,Draw,Kouadio Kone,16,SavedShot,0.7380000305175781,0.445,0.019093994051218,OpenPlay,RightFoot,Marcus Thuram,Pass
425,2022-2023,2,Borussia M.Gladbach,Schalke 04,Away,Draw,Florian Neuhaus,20,SavedShot,0.7659999847412109,0.5379999923706055,0.0282892733812332,OpenPlay,RightFoot,Kouadio Kone,Pass
426,2022-2023,2,Borussia M.Gladbach,Schalke 04,Away,Draw,Marcus Thuram,21,MissedShots,0.914000015258789,0.6769999694824219,0.1139838695526123,OpenPlay,LeftFoot,Ramy Bensebaini,Throughball
427,2022-2023,2,Borussia M.Gladbach,Schalke 04,Away,Draw,Marcus Thuram,23,SavedShot,0.850999984741211,0.5640000152587891,0.0459246896207332,OpenPlay,RightFoot,Alassane Pléa,Cross
428,2022-2023,2,Borussia M.Gladbach,Schalke 04,Away,Draw,Alassane Pléa,36,BlockedShot,0.795,0.64,0.0219256170094013,FromCorner,RightFoot,,None
