,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
250,2020-2021,14,Dortmund,Roman Bürki,SUI,30,90.0,Home,Wolfsburg,Win,5,0,5,100.0,0.4,12,18,66.7,34,7,38.2,36.0,12,41.7,36.4,14,0,0.0,0,5.0
251,2020-2021,14,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Dortmund,Defeat,7,2,5,71.4,1.9,6,11,54.5,28,3,32.1,32.8,7,28.6,40.0,9,1,11.1,2,24.8
252,2020-2021,14,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Mainz 05,Win,6,2,4,66.7,0.8,12,15,80.0,43,6,32.6,32.0,3,33.3,38.7,2,0,0.0,3,20.3
253,2020-2021,14,Mainz 05,Finn Dahmen,GER,22,90.0,Away,Bayern Munich,Defeat,11,5,7,63.6,5.5,0,5,0.0,18,8,27.8,32.3,5,0.0,16.0,17,1,5.9,0,8.4
254,2020-2021,15,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Bayern Munich,Win,2,2,1,50.0,0.8,6,10,60.0,26,1,30.8,32.4,9,22.2,25.1,14,0,0.0,0,8.7
255,2020-2021,15,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Mönchengladbach,Defeat,4,3,1,25.0,2.1,8,13,61.5,45,4,28.9,30.4,3,0.0,18.3,3,0,0.0,2,18.2
256,2020-2021,15,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Hoffenheim,Win,5,0,5,100.0,0.7,3,21,14.3,25,2,48.0,38.4,9,100.0,66.8,13,1,7.7,1,14.5
257,2020-2021,15,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Schalke 04,Defeat,5,4,1,20.0,1.5,2,3,66.7,22,6,13.6,22.2,3,0.0,27.3,4,0,0.0,0,15.6
258,2020-2021,15,Union Berlin,Andreas Luthe,GER,33,90.0,Home,Wolfsburg,Draw,4,2,3,75.0,2.9,3,10,30.0,23,2,34.8,33.8,8,25.0,27.9,8,2,25.0,0,10.3
259,2020-2021,15,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Union Berlin,Draw,6,2,4,66.7,2.0,5,22,22.7,29,7,41.4,37.7,11,90.9,65.2,14,2,14.3,1,12.0
260,2020-2021,15,Mainz 05,Robin Zentner,GER,26,90.0,Home,Eintracht Frankfurt,Defeat,5,2,5,100.0,1.7,3,9,33.3,20,5,40.0,39.6,3,33.3,31.7,14,0,0.0,1,15.7
261,2020-2021,15,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Mainz 05,Win,1,0,1,100.0,0.2,13,28,46.4,40,4,57.5,39.6,8,62.5,48.9,10,0,0.0,0,8.0
262,2020-2021,15,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Werder Bremen,Draw,1,1,0,0.0,0.8,1,4,25.0,27,2,11.1,27.1,4,25.0,33.0,3,0,0.0,1,25.0
263,2020-2021,15,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Bayer Leverkusen,Draw,3,1,2,66.7,1.2,14,25,56.0,20,2,80.0,52.9,12,75.0,47.4,18,0,0.0,2,17.4
264,2020-2021,15,Freiburg,Florian Müller,GER,23,90.0,Home,Köln,Win,2,0,2,100.0,0.1,12,23,52.2,38,5,47.4,39.8,5,100.0,70.0,10,1,10.0,1,15.3
265,2020-2021,15,Köln,Timo Horn,GER,27,90.0,Away,Freiburg,Defeat,6,5,1,16.7,4.1,13,29,44.8,43,1,53.5,39.5,6,100.0,72.3,7,0,0.0,2,23.0
266,2020-2021,15,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Dortmund,Defeat,6,3,2,50.0,2.2,1,5,20.0,28,7,17.9,29.1,8,0.0,16.1,4,0,0.0,2,19.3
267,2020-2021,15,Dortmund,Roman Bürki,SUI,30,90.0,Away,RB Leipzig,Win,4,1,3,75.0,1.2,12,18,66.7,27,4,40.7,34.6,11,63.6,46.0,8,1,12.5,0,14.0
268,2020-2021,15,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Stuttgart,Defeat,9,4,6,66.7,2.5,4,14,28.6,33,9,36.4,35.4,7,28.6,30.7,10,0,0.0,0,9.2
269,2020-2021,15,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Augsburg,Win,3,1,1,66.7,1.0,0,6,0.0,27,5,22.2,25.5,9,0.0,14.6,5,1,20.0,0,15.0
270,2020-2021,15,Arminia,Stefan Ortega,GER,28,90.0,Home,Hertha BSC,Win,5,0,5,100.0,2.1,23,34,67.6,47,2,70.2,49.5,6,16.7,27.5,8,0,0.0,1,14.0
271,2020-2021,15,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Arminia,Defeat,2,1,1,50.0,0.8,9,14,64.3,21,2,28.6,33.7,12,66.7,49.1,11,1,9.1,0,15.6
272,2020-2021,16,Union Berlin,Andreas Luthe,GER,33,90.0,Home,Bayer Leverkusen,Win,3,0,3,100.0,1.0,6,12,50.0,28,1,32.1,32.8,6,50.0,40.2,14,0,0.0,0,12.1
273,2020-2021,16,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Union Berlin,Defeat,3,1,2,66.7,0.4,8,15,53.3,41,8,31.7,32.0,7,28.6,38.9,4,0,0.0,0,5.0
274,2020-2021,16,Dortmund,Roman Bürki,SUI,30,90.0,Home,Mainz 05,Draw,3,1,2,66.7,0.8,6,7,85.7,27,7,25.9,30.9,4,0.0,24.8,5,3,60.0,0,12.8
275,2020-2021,16,Mainz 05,Robin Zentner,GER,26,90.0,Away,Dortmund,Draw,8,1,7,87.5,2.0,10,24,41.7,27,4,59.3,48.3,14,57.1,47.0,12,1,8.3,1,14.3
276,2020-2021,16,Köln,Timo Horn,GER,27,90.0,Home,Hertha BSC,Draw,3,0,3,100.0,0.5,11,23,47.8,36,5,47.2,39.0,8,75.0,51.0,8,0,0.0,0,11.0
277,2020-2021,16,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Köln,Draw,1,0,1,100.0,0.0,7,13,53.8,27,3,25.9,29.9,10,60.0,44.9,7,0,0.0,0,9.5
278,2020-2021,16,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,RB Leipzig,Draw,8,2,6,75.0,2.8,8,11,72.7,26,4,26.9,29.3,6,66.7,50.0,5,0,0.0,2,24.0
279,2020-2021,16,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Wolfsburg,Draw,2,2,0,0.0,1.5,4,12,33.3,32,7,31.3,33.4,4,50.0,40.5,7,0,0.0,1,16.3
280,2020-2021,16,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Arminia,Draw,2,0,2,100.0,0.4,7,14,50.0,29,8,31.0,29.4,7,71.4,46.4,2,0,0.0,1,20.0
281,2020-2021,16,Arminia,Stefan Ortega,GER,28,90.0,Away,Hoffenheim,Draw,5,0,5,100.0,0.4,21,29,72.4,52,6,50.0,43.4,8,37.5,36.0,15,1,6.7,1,12.2
282,2020-2021,16,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Augsburg,Win,1,0,1,100.0,0.4,4,16,25.0,31,4,29.0,29.8,10,70.0,51.6,7,0,0.0,0,14.8
283,2020-2021,16,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Werder Bremen,Defeat,5,2,3,60.0,2.0,6,10,60.0,29,6,31.0,31.7,3,33.3,34.7,9,1,11.1,0,16.2
284,2020-2021,16,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Mönchengladbach,Draw,4,2,3,75.0,2.2,3,4,75.0,29,3,13.8,23.6,4,0.0,12.0,2,0,0.0,1,22.0
285,2020-2021,16,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Stuttgart,Draw,5,2,4,80.0,2.2,8,22,36.4,37,9,51.4,40.2,5,60.0,41.8,15,0,0.0,1,10.6
286,2020-2021,16,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Freiburg,Win,3,1,2,66.7,0.6,10,16,62.5,33,4,42.4,34.4,4,50.0,37.8,11,0,0.0,0,7.7
287,2020-2021,16,Freiburg,Florian Müller,GER,23,90.0,Away,Bayern Munich,Defeat,9,2,7,77.8,3.5,8,20,40.0,31,4,41.9,38.2,10,70.0,48.1,9,0,0.0,0,9.0
288,2020-2021,16,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Schalke 04,Win,1,1,0,0.0,0.2,6,12,50.0,30,4,23.3,29.7,7,71.4,43.6,7,1,14.3,1,21.0
289,2020-2021,16,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Eintracht Frankfurt,Defeat,10,3,7,70.0,3.5,12,31,38.7,29,3,69.0,45.9,11,100.0,60.4,11,1,9.1,1,13.0
290,2020-2021,17,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Werder Bremen,Win,2,0,2,100.0,0.7,3,9,33.3,22,0,31.8,32.5,5,40.0,36.2,8,0,0.0,3,15.2
291,2020-2021,17,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Mönchengladbach,Defeat,6,1,5,83.3,0.6,3,13,23.1,30,5,36.7,34.4,4,50.0,48.0,9,0,0.0,2,23.3
292,2020-2021,17,Mainz 05,Robin Zentner,GER,26,90.0,Home,Wolfsburg,Defeat,2,2,0,0.0,1.8,4,15,26.7,21,5,52.4,44.1,8,50.0,42.1,7,1,14.3,0,13.0
293,2020-2021,17,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Mainz 05,Win,0,0,0,,0.0,14,24,58.3,37,4,51.4,40.6,7,71.4,46.3,4,0,0.0,3,18.6
294,2020-2021,17,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Dortmund,Win,2,1,1,50.0,0.4,6,24,25.0,51,7,41.2,35.9,6,50.0,33.2,5,0,0.0,2,18.1
295,2020-2021,17,Dortmund,Roman Bürki,SUI,30,90.0,Away,Bayer Leverkusen,Defeat,13,2,11,84.6,1.7,5,15,33.3,47,11,27.7,32.1,5,40.0,45.8,6,0,0.0,0,11.4
296,2020-2021,17,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Hoffenheim,Defeat,6,3,3,50.0,1.7,5,10,50.0,28,7,32.1,32.0,3,33.3,33.7,6,1,16.7,1,12.6
297,2020-2021,17,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Hertha BSC,Win,0,0,0,,0.8,4,18,22.2,32,3,46.9,41.5,8,37.5,28.5,11,0,0.0,1,15.2
298,2020-2021,17,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Köln,Defeat,3,2,1,33.3,1.5,6,14,42.9,40,2,25.0,32.2,6,66.7,50.2,6,1,16.7,2,24.8
299,2020-2021,17,Köln,Timo Horn,GER,27,90.0,Away,Schalke 04,Win,6,1,5,83.3,0.7,5,20,25.0,30,5,60.0,45.4,4,50.0,47.3,5,0,0.0,1,12.8
300,2020-2021,17,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Union Berlin,Win,1,0,1,100.0,0.2,4,7,57.1,29,6,20.7,30.5,4,25.0,35.8,4,0,0.0,1,17.7
301,2020-2021,17,Union Berlin,Andreas Luthe,GER,33,90.0,Away,RB Leipzig,Defeat,4,1,3,75.0,1.1,8,13,61.5,34,8,17.6,29.6,13,53.8,38.6,10,1,10.0,0,12.0
302,2020-2021,17,Freiburg,Florian Müller,GER,23,90.0,Home,Eintracht Frankfurt,Draw,3,2,2,33.3,0.6,4,31,12.9,33,4,63.6,48.2,10,100.0,71.3,11,0,0.0,3,18.4
303,2020-2021,17,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Freiburg,Draw,4,2,2,50.0,1.5,7,19,36.8,33,4,45.5,37.3,9,44.4,40.7,8,0,0.0,0,14.6
304,2020-2021,17,Arminia,Stefan Ortega,GER,28,90.0,Home,Stuttgart,Win,3,0,3,100.0,0.7,20,36,55.6,45,2,68.9,53.4,8,62.5,49.9,12,1,8.3,0,13.3
305,2020-2021,17,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Arminia,Defeat,4,3,2,25.0,2.1,2,6,33.3,31,6,19.4,26.3,8,0.0,16.6,2,1,50.0,0,10.0
306,2020-2021,17,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Bayern Munich,Defeat,3,1,3,100.0,1.1,20,28,71.4,33,6,54.5,37.5,16,62.5,42.4,10,0,0.0,0,9.6
307,2020-2021,17,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Augsburg,Win,0,0,0,,0.0,6,9,66.7,19,5,36.8,30.2,10,20.0,25.0,4,1,25.0,2,16.4
308,2020-2021,18,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Dortmund,Win,6,2,4,66.7,1.9,6,13,46.2,22,2,45.5,36.7,10,30.0,28.0,10,0,0.0,0,11.7
309,2020-2021,18,Dortmund,Roman Bürki,SUI,30,90.0,Away,Mönchengladbach,Defeat,7,4,3,42.9,2.3,3,7,42.9,34,4,14.7,25.3,3,66.7,52.3,0,0,,1,12.7
310,2020-2021,18,Arminia,Stefan Ortega,GER,28,90.0,Home,Eintracht Frankfurt,Defeat,8,5,4,37.5,2.6,11,26,42.3,52,1,44.2,40.0,4,75.0,55.8,8,0,0.0,0,14.3
311,2020-2021,18,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Arminia,Win,4,1,3,75.0,0.7,3,8,37.5,29,5,27.6,30.1,2,0.0,34.0,9,2,22.2,0,5.0
312,2020-2021,18,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Wolfsburg,Defeat,4,1,3,75.0,0.9,5,9,55.6,40,7,20.0,27.0,7,14.3,33.4,5,1,20.0,0,15.3
313,2020-2021,18,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Bayer Leverkusen,Win,3,0,3,100.0,1.1,11,25,44.0,40,5,50.0,42.6,7,71.4,53.0,11,2,18.2,1,12.8
314,2020-2021,18,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Union Berlin,Win,4,1,3,75.0,1.9,4,23,17.4,30,4,60.0,43.5,8,62.5,46.6,20,2,10.0,0,14.7
315,2020-2021,18,Union Berlin,Andreas Luthe,GER,33,90.0,Away,Augsburg,Defeat,4,2,2,50.0,1.5,7,13,53.8,31,4,25.8,31.0,10,50.0,41.6,3,0,0.0,0,13.3
316,2020-2021,18,Mainz 05,Robin Zentner,GER,26,90.0,Home,RB Leipzig,Win,5,2,2,60.0,2.3,5,21,23.8,26,6,61.5,50.3,7,71.4,56.7,8,0,0.0,0,12.6
317,2020-2021,18,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Mainz 05,Defeat,4,3,1,25.0,1.8,2,6,33.3,42,10,14.3,25.7,5,0.0,21.8,10,0,0.0,4,22.8
318,2020-2021,18,Freiburg,Florian Müller,GER,23,90.0,Home,Stuttgart,Win,8,1,7,87.5,2.3,9,34,26.5,32,3,65.6,54.8,14,92.9,71.9,14,1,7.1,1,14.4
319,2020-2021,18,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Freiburg,Defeat,5,2,3,60.0,1.7,6,13,46.2,35,8,25.7,29.4,8,50.0,42.1,9,0,0.0,0,13.3
320,2020-2021,18,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Werder Bremen,Defeat,4,4,1,25.0,1.8,2,2,100.0,8,2,0.0,21.3,3,66.7,51.3,2,0,0.0,0,7.0
321,2020-2021,18,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Hertha BSC,Win,9,1,8,88.9,1.9,12,23,52.2,25,7,60.0,50.3,8,100.0,63.8,23,2,8.7,0,14.7
322,2020-2021,18,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Bayern Munich,Defeat,12,4,8,66.7,3.1,4,18,22.2,24,3,41.7,38.8,18,44.4,37.2,14,1,7.1,0,13.0
323,2020-2021,18,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Schalke 04,Win,4,0,4,100.0,1.0,5,6,83.3,17,5,23.5,29.4,10,20.0,27.4,5,0,0.0,1,15.3
324,2020-2021,18,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Köln,Win,2,0,2,100.0,0.9,7,16,43.8,24,4,41.7,40.4,6,100.0,66.0,22,3,13.6,0,11.2
325,2020-2021,18,Köln,Timo Horn,GER,27,90.0,Away,Hoffenheim,Defeat,2,3,1,50.0,2.3,2,4,50.0,20,6,15.0,30.6,8,12.5,26.6,5,1,20.0,0,15.8
326,2020-2021,19,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Mainz 05,Win,2,0,2,100.0,0.1,6,13,46.2,28,7,32.1,31.3,11,36.4,34.7,11,2,18.2,0,8.2
327,2020-2021,19,Mainz 05,Robin Zentner,GER,26,90.0,Away,Stuttgart,Defeat,4,2,2,50.0,1.4,4,13,30.8,27,9,25.9,32.9,8,75.0,57.5,6,1,16.7,0,15.3
328,2020-2021,19,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Augsburg,Win,1,1,0,0.0,0.7,4,5,80.0,27,2,11.1,22.1,5,40.0,39.6,4,1,25.0,1,19.3
329,2020-2021,19,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Dortmund,Defeat,5,3,3,40.0,2.2,2,10,20.0,35,5,25.7,28.5,6,16.7,28.2,12,0,0.0,0,11.3
330,2020-2021,19,Union Berlin,Andreas Luthe,GER,33,68.0,Home,Mönchengladbach,Draw,3,1,2,66.7,0.6,10,19,52.6,25,1,56.0,41.6,7,71.4,47.0,7,2,28.6,0,14.0
331,2020-2021,19,Union Berlin,Loris Karius,GER,27,22.0,Home,Mönchengladbach,Draw,1,0,1,100.0,0.8,2,6,33.3,4,0,75.0,50.0,3,100.0,65.0,1,0,0.0,0,
332,2020-2021,19,Mönchengladbach,Yann Sommer,AUT,28,90.0,Away,Union Berlin,Draw,2,1,1,50.0,0.3,6,9,66.7,34,4,20.6,29.1,9,22.2,27.8,7,0,0.0,0,10.8
333,2020-2021,19,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Hertha BSC,Win,3,1,2,66.7,0.9,8,19,42.1,38,8,39.5,36.8,9,44.4,38.2,6,2,33.3,2,21.6
334,2020-2021,19,Hertha BSC,Rune Jarstein,NOR,36,90.0,Away,Eintracht Frankfurt,Defeat,6,3,4,66.7,2.3,9,26,34.6,29,2,65.5,47.1,8,87.5,57.1,9,1,11.1,1,13.9
335,2020-2021,19,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Hoffenheim,Win,5,1,4,80.0,1.9,8,11,72.7,31,4,35.5,33.9,5,0.0,25.2,8,0,0.0,0,14.5
336,2020-2021,19,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Bayern Munich,Defeat,9,4,5,55.6,3.8,6,16,37.5,30,8,43.3,38.2,5,60.0,42.8,14,0,0.0,0,8.3
337,2020-2021,19,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Schalke 04,Draw,1,1,0,0.0,0.4,6,9,66.7,17,2,35.3,38.4,10,30.0,32.2,5,0,0.0,0,8.5
338,2020-2021,19,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Werder Bremen,Draw,5,1,4,80.0,0.2,7,21,33.3,43,8,32.6,35.3,10,70.0,59.4,13,2,15.4,0,16.8
339,2020-2021,19,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Bayer Leverkusen,Win,3,0,3,100.0,0.9,10,18,55.6,35,5,51.4,40.1,3,0.0,17.0,7,1,14.3,0,12.3
340,2020-2021,19,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,RB Leipzig,Defeat,2,1,1,50.0,0.7,9,23,39.1,58,10,39.7,34.6,7,0.0,21.0,6,1,16.7,1,15.8
341,2020-2021,19,Köln,Timo Horn,GER,27,90.0,Home,Arminia,Win,3,1,2,66.7,1.4,10,25,40.0,31,4,58.1,44.8,9,77.8,53.0,10,2,20.0,0,9.8
342,2020-2021,19,Arminia,Stefan Ortega,GER,28,90.0,Away,Köln,Defeat,5,3,2,40.0,1.8,20,39,51.3,58,3,55.2,44.3,11,63.6,53.7,11,1,9.1,1,17.5
343,2020-2021,19,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Freiburg,Win,2,0,2,100.0,0.3,12,18,66.7,30,5,36.7,34.2,7,100.0,62.9,11,0,0.0,0,12.2
344,2020-2021,19,Freiburg,Florian Müller,GER,23,90.0,Away,Wolfsburg,Defeat,5,3,2,40.0,2.9,7,19,36.8,34,4,47.1,38.0,6,50.0,41.2,12,1,8.3,0,15.8
345,2020-2021,20,Hertha BSC,Rune Jarstein,NOR,36,90.0,Home,Bayern Munich,Defeat,5,1,4,80.0,1.5,4,16,25.0,24,4,45.8,39.5,8,62.5,41.8,13,0,0.0,1,12.0
346,2020-2021,20,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Hertha BSC,Win,7,0,7,100.0,1.3,6,8,75.0,30,6,26.7,30.4,6,0.0,17.5,4,0,0.0,2,32.0
347,2020-2021,20,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Stuttgart,Win,7,2,5,71.4,2.4,16,27,59.3,49,5,49.0,39.7,3,100.0,66.3,2,0,0.0,2,22.3
348,2020-2021,20,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Bayer Leverkusen,Defeat,13,5,7,61.5,3.5,8,14,57.1,28,4,42.9,35.0,7,28.6,31.4,7,1,14.3,1,16.2
349,2020-2021,20,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,RB Leipzig,Defeat,10,3,7,70.0,3.0,6,13,46.2,31,4,35.5,34.4,10,20.0,28.6,8,0,0.0,1,14.8
350,2020-2021,20,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Schalke 04,Win,1,0,1,100.0,0.0,1,2,50.0,30,10,6.7,24.8,2,0.0,17.0,1,0,0.0,0,12.1
351,2020-2021,20,Freiburg,Florian Müller,GER,23,90.0,Home,Dortmund,Win,5,1,4,80.0,1.8,1,18,5.6,34,8,38.2,40.4,10,50.0,46.0,8,2,25.0,1,13.1
352,2020-2021,20,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Freiburg,Defeat,3,2,1,33.3,0.3,5,8,62.5,41,5,17.1,26.3,8,12.5,26.3,4,0,0.0,0,12.0
353,2020-2021,20,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Wolfsburg,Defeat,6,2,4,66.7,1.7,6,15,40.0,42,9,33.3,32.4,5,20.0,39.2,11,0,0.0,1,14.8
354,2020-2021,20,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Augsburg,Win,1,0,1,100.0,0.1,4,11,36.4,41,8,26.8,30.0,5,0.0,15.8,5,0,0.0,0,14.4
355,2020-2021,20,Mainz 05,Robin Zentner,GER,26,90.0,Home,Union Berlin,Win,4,0,4,100.0,1.3,6,22,27.3,32,5,50.0,44.0,7,85.7,63.6,7,1,14.3,1,14.7
356,2020-2021,20,Union Berlin,Andreas Luthe,GER,33,90.0,Away,Mainz 05,Defeat,4,1,4,100.0,1.2,8,24,33.3,39,4,46.2,40.1,7,85.7,53.4,5,0,0.0,1,13.9
357,2020-2021,20,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Köln,Defeat,3,2,1,33.3,1.2,4,4,100.0,24,3,16.7,26.4,3,0.0,14.0,5,0,0.0,3,22.6
358,2020-2021,20,Köln,Timo Horn,GER,27,90.0,Away,Mönchengladbach,Win,2,1,1,50.0,0.7,10,26,38.5,44,2,59.1,44.7,4,0.0,14.5,17,1,5.9,0,12.2
359,2020-2021,20,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Eintracht Frankfurt,Defeat,5,3,2,40.0,1.9,8,13,61.5,28,3,35.7,33.4,8,37.5,31.0,10,0,0.0,0,11.0
360,2020-2021,20,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Hoffenheim,Win,1,1,0,0.0,0.9,6,17,35.3,29,3,48.3,39.1,9,33.3,34.2,3,0,0.0,0,6.3
361,2020-2021,21,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Augsburg,Win,1,1,1,100.0,1.6,4,11,36.4,37,4,27.0,31.5,2,50.0,51.5,6,1,16.7,0,10.3
362,2020-2021,21,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,RB Leipzig,Defeat,5,2,4,80.0,2.7,6,17,35.3,44,6,34.1,35.6,9,22.2,30.8,6,1,16.7,1,12.2
363,2020-2021,21,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Hoffenheim,Draw,6,2,4,66.7,2.7,12,16,75.0,27,5,48.1,37.8,8,37.5,33.3,7,0,0.0,1,11.8
364,2020-2021,21,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Dortmund,Draw,3,2,1,33.3,1.6,16,28,57.1,41,6,63.4,45.9,2,100.0,62.0,11,1,9.1,0,10.1
365,2020-2021,21,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Hertha BSC,Draw,1,1,0,0.0,0.7,2,13,15.4,24,4,54.2,40.7,8,0.0,18.9,6,0,0.0,0,9.0
366,2020-2021,21,Hertha BSC,Rune Jarstein,NOR,36,90.0,Away,Stuttgart,Draw,3,1,2,66.7,1.2,4,11,36.4,30,2,23.3,31.1,6,66.7,50.3,8,1,12.5,1,18.3
367,2020-2021,21,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,45.0,Home,Mainz 05,Draw,0,0,0,,0.0,2,6,33.3,23,6,21.7,31.4,4,25.0,30.8,2,0,0.0,0,10.6
368,2020-2021,21,Bayer Leverkusen,Niklas Lomb,GER,27,45.0,Home,Mainz 05,Draw,5,2,3,60.0,1.7,1,10,10.0,22,3,36.4,36.9,2,100.0,63.5,11,1,9.1,0,10.0
369,2020-2021,21,Mainz 05,Robin Zentner,NED,24,90.0,Away,Bayer Leverkusen,Draw,4,2,2,50.0,0.7,5,17,29.4,21,6,47.6,38.0,9,77.8,60.9,3,1,33.3,0,14.2
370,2020-2021,21,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Freiburg,Draw,2,0,2,100.0,0.9,7,12,58.3,38,7,26.3,29.9,7,28.6,33.4,12,1,8.3,1,18.9
371,2020-2021,21,Freiburg,Florian Müller,GER,23,90.0,Away,Werder Bremen,Draw,4,0,4,100.0,0.3,4,8,50.0,28,8,21.4,32.6,7,28.6,35.4,7,0,0.0,1,17.3
372,2020-2021,21,Union Berlin,Loris Karius,GER,27,90.0,Home,Schalke 04,Draw,1,0,1,100.0,0.3,3,16,18.8,19,4,63.2,48.5,4,100.0,67.8,5,1,20.0,0,9.0
373,2020-2021,21,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Union Berlin,Draw,3,0,3,100.0,1.2,3,16,18.8,27,6,22.2,28.2,11,90.9,57.0,9,0,0.0,0,9.2
374,2020-2021,21,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Köln,Win,1,0,1,100.0,0.0,4,14,28.6,34,3,35.3,35.3,5,40.0,37.4,4,0,0.0,1,16.6
375,2020-2021,21,Köln,Timo Horn,GER,27,90.0,Away,Eintracht Frankfurt,Defeat,7,2,5,71.4,2.9,12,20,60.0,39,7,46.2,37.8,6,33.3,35.2,11,0,0.0,0,11.6
