,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
4686,2017-2018,21,FC Cologne,Borussia Dortmund,Home,Defeat,Marco Höger,85,BlockedShot,0.8169999694824219,0.4579999923706054,0.0472010672092437,OpenPlay,RightFoot,,Rebound
4687,2017-2018,21,FC Cologne,Borussia Dortmund,Home,Defeat,Milos Jojic,88,MissedShots,0.7719999694824219,0.4220000076293945,0.012343430891633,OpenPlay,RightFoot,,Aerial
4688,2017-2018,21,FC Cologne,Borussia Dortmund,Home,Defeat,Jhon Córdoba,92,BlockedShot,0.825,0.515,0.0674235820770263,OpenPlay,RightFoot,Milos Jojic,Pass
4689,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,1,MissedShots,0.94,0.59,0.1017264425754547,OpenPlay,RightFoot,André Schürrle,Cross
4690,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Ömer Toprak,6,MissedShots,0.9259999847412108,0.3470000076293945,0.0411714017391204,FromCorner,RightFoot,Shinji Kagawa,Cross
4691,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,André Schürrle,7,MissedShots,0.774000015258789,0.745,0.0202188324183225,OpenPlay,RightFoot,Jeremy Toljan,Pass
4692,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Shinji Kagawa,13,BlockedShot,0.9209999847412108,0.4459999847412109,0.0967224389314651,OpenPlay,RightFoot,Lukasz Piszczek,Cross
4693,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Shinji Kagawa,14,ShotOnPost,0.8780000305175781,0.4670000076293945,0.0957051441073417,OpenPlay,LeftFoot,Mahmoud Dahoud,BallTouch
4694,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,20,BlockedShot,0.8909999847412109,0.44,0.1182343214750289,OpenPlay,LeftFoot,André Schürrle,Cross
4695,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Mahmoud Dahoud,25,MissedShots,0.7959999847412109,0.7319999694824219,0.023545691743493,OpenPlay,RightFoot,Jeremy Toljan,Pass
4696,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Christian Pulisic,28,MissedShots,0.93,0.3479999923706054,0.0236701034009456,OpenPlay,Head,Shinji Kagawa,Chipped
4697,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,34,Goal,0.9230000305175782,0.5129999923706055,0.5420302748680115,OpenPlay,LeftFoot,Jeremy Toljan,Pass
4698,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,38,BlockedShot,0.7919999694824219,0.4409999847412109,0.0661768540740013,OpenPlay,LeftFoot,Shinji Kagawa,Pass
4699,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,55,SavedShot,0.8680000305175781,0.5979999923706054,0.3642518818378448,OpenPlay,RightFoot,André Schürrle,Pass
4700,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Christian Pulisic,55,BlockedShot,0.8669999694824219,0.425,0.1384817510843277,OpenPlay,RightFoot,Shinji Kagawa,Pass
4701,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,61,Goal,0.92,0.3359999847412109,0.2505037784576416,OpenPlay,RightFoot,Christian Pulisic,Pass
4702,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Christian Pulisic,67,MissedShots,0.921999969482422,0.6930000305175781,0.0669934749603271,OpenPlay,LeftFoot,Raphael Guerreiro,Pass
4703,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,Michy Batshuayi,74,SavedShot,0.919000015258789,0.5729999923706055,0.2986335754394531,OpenPlay,Head,André Schürrle,Cross
4704,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,André Schürrle,80,SavedShot,0.8769999694824219,0.6630000305175782,0.0686382725834846,OpenPlay,LeftFoot,Raphael Guerreiro,Pass
4705,2017-2018,21,Borussia Dortmund,FC Cologne,Away,Win,André Schürrle,83,Goal,0.875,0.3509999847412109,0.0949934273958206,OpenPlay,RightFoot,Michy Batshuayi,Pass
4706,2017-2018,21,Hertha Berlin,Hoffenheim,Home,Draw,Davie Selke,5,BlockedShot,0.953000030517578,0.5840000152587891,0.1327576041221618,OpenPlay,RightFoot,Valentino Lazaro,Pass
4707,2017-2018,21,Hertha Berlin,Hoffenheim,Home,Draw,Peter Pekarík,29,MissedShots,0.9340000152587892,0.4,0.4123107492923736,OpenPlay,RightFoot,Davie Selke,Pass
4708,2017-2018,21,Hertha Berlin,Hoffenheim,Home,Draw,Salomon Kalou,57,Goal,0.936999969482422,0.4929999923706055,0.6101160645484924,OpenPlay,Head,Valentino Lazaro,Cross
4709,2017-2018,21,Hertha Berlin,Hoffenheim,Home,Draw,Vladimir Darida,62,SavedShot,0.8380000305175781,0.2670000076293945,0.0245813485234975,OpenPlay,RightFoot,,None
4710,2017-2018,21,Hertha Berlin,Hoffenheim,Home,Draw,Salomon Kalou,77,SavedShot,0.8530000305175781,0.66,0.0487931258976459,OpenPlay,LeftFoot,Davie Selke,Pass
4711,2017-2018,21,Hertha Berlin,Hoffenheim,Home,Draw,Davie Selke,92,MissedShots,0.9359999847412108,0.634000015258789,0.0193940810859203,OpenPlay,Head,Marvin Plattenhardt,Aerial
4712,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Andrej Kramaric,6,MissedShots,0.7240000152587891,0.4720000076293945,0.0159885194152593,OpenPlay,RightFoot,Dennis Geiger,Interception
4713,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Florian Grillitsch,13,BlockedShot,0.94,0.3509999847412109,0.0720860958099365,OpenPlay,RightFoot,Ádám Szalai,HeadPass
4714,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Andrej Kramaric,25,BlockedShot,0.8419999694824218,0.3529999923706055,0.048368215560913,OpenPlay,LeftFoot,Serge Gnabry,Pass
4715,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Benjamin Hübner,27,MissedShots,0.901999969482422,0.5109999847412109,0.0711295306682586,FromCorner,Head,Nadiem Amiri,Cross
4716,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Serge Gnabry,36,MissedShots,0.925,0.3359999847412109,0.0353389084339141,OpenPlay,RightFoot,Nico Schulz,Cross
4717,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Andrej Kramaric,37,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
4718,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Andrej Kramaric,40,BlockedShot,0.87,0.3829999923706054,0.0991199910640716,OpenPlay,RightFoot,Nadiem Amiri,Pass
4719,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Serge Gnabry,40,SavedShot,0.91,0.3529999923706055,0.298614352941513,OpenPlay,RightFoot,Kevin Vogt,Chipped
4720,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Andrej Kramaric,41,MissedShots,0.8569999694824219,0.5790000152587891,0.0947035029530525,OpenPlay,RightFoot,Nico Schulz,Pass
4721,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Dennis Geiger,52,SavedShot,0.8619999694824219,0.605999984741211,0.0999896377325058,OpenPlay,LeftFoot,Ádám Szalai,Pass
4722,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Nadiem Amiri,63,MissedShots,0.785,0.369000015258789,0.0283066611737012,OpenPlay,RightFoot,Kevin Akpoguma,Pass
4723,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Ádám Szalai,69,BlockedShot,0.909000015258789,0.3220000076293945,0.0602452829480171,OpenPlay,RightFoot,Serge Gnabry,Pass
4724,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Kevin Akpoguma,80,BlockedShot,0.8290000152587891,0.4929999923706055,0.077316403388977,OpenPlay,RightFoot,Serge Gnabry,Pass
4725,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Andrej Kramaric,81,MissedShots,0.765,0.534000015258789,0.0275782402604818,OpenPlay,RightFoot,Florian Grillitsch,Pass
4726,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Pavel Kaderábek,85,BlockedShot,0.8640000152587891,0.3,0.0540004111826419,OpenPlay,RightFoot,Robert Zulj,LayOff
4727,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Robert Zulj,87,MissedShots,0.926999969482422,0.439000015258789,0.1384011805057525,OpenPlay,RightFoot,Nadiem Amiri,Pass
4728,2017-2018,21,Hoffenheim,Hertha Berlin,Away,Draw,Nadiem Amiri,91,SavedShot,0.855999984741211,0.5879999923706055,0.0769940763711929,OpenPlay,RightFoot,Robert Zulj,Pass
4729,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Nils Petersen,4,SavedShot,0.95,0.6580000305175782,0.0765853971242904,OpenPlay,RightFoot,Tim Kleindienst,Pass
4730,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Janik Haberer,4,SavedShot,0.8919999694824219,0.6370000076293946,0.0668212920427322,OpenPlay,RightFoot,,Rebound
4731,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Tim Kleindienst,17,SavedShot,0.875,0.5990000152587891,0.0786838084459304,OpenPlay,LeftFoot,Nils Petersen,HeadPass
4732,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Christian Günter,19,MissedShots,0.874000015258789,0.7180000305175781,0.0323567241430282,OpenPlay,LeftFoot,Janik Haberer,Pass
4733,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Nils Petersen,49,BlockedShot,0.8969999694824219,0.2770000076293945,0.0330249145627021,SetPiece,LeftFoot,,None
4734,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Lucas Höler,49,MissedShots,0.975999984741211,0.4720000076293945,0.2624317705631256,OpenPlay,Head,Amir Abrashi,Rebound
4735,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Janik Haberer,49,BlockedShot,0.835,0.5609999847412109,0.0253396723419427,OpenPlay,RightFoot,,Aerial
4736,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Nils Petersen,71,MissedShots,0.78,0.5929999923706055,0.0290443636476993,OpenPlay,LeftFoot,Janik Haberer,Pass
4737,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Janik Haberer,74,SavedShot,0.6840000152587891,0.5990000152587891,0.0086983395740389,OpenPlay,RightFoot,Nils Petersen,LayOff
4738,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Nils Petersen,79,SavedShot,0.905,0.6990000152587891,0.0590195804834365,OpenPlay,LeftFoot,Christian Günter,Pass
4739,2017-2018,21,Freiburg,Bayer Leverkusen,Home,Draw,Tim Kleindienst,80,BlockedShot,0.7519999694824219,0.62,0.0251708347350358,OpenPlay,LeftFoot,Nils Petersen,LayOff
4740,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Leon Bailey,3,MissedShots,0.705,0.2460000038146972,0.0287606250494718,DirectFreekick,LeftFoot,,Standard
4741,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Lucas Alario,7,ShotOnPost,0.884000015258789,0.5420000076293945,0.0317928753793239,OpenPlay,Head,Karim Bellarabi,Aerial
4742,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Lucas Alario,24,BlockedShot,0.8519999694824218,0.735999984741211,0.0301035866141319,OpenPlay,LeftFoot,Wendell,Pass
4743,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Lucas Alario,25,MissedShots,0.901999969482422,0.4,0.1110169664025306,OpenPlay,RightFoot,Karim Bellarabi,Pass
4744,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Leon Bailey,30,MissedShots,0.921999969482422,0.664000015258789,0.0757597386837005,OpenPlay,LeftFoot,Benjamin Henrichs,Pass
4745,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Leon Bailey,32,MissedShots,0.981999969482422,0.5870000076293945,0.1894277036190033,OpenPlay,Head,Kai Havertz,Cross
4746,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Benjamin Henrichs,35,BlockedShot,0.7759999847412109,0.2610000038146973,0.0130155216902494,OpenPlay,LeftFoot,Charles Aránguiz,Chipped
4747,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Dominik Kohr,51,SavedShot,0.8580000305175781,0.4120000076293945,0.0662424862384796,OpenPlay,RightFoot,,None
4748,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Dominik Kohr,55,BlockedShot,0.8880000305175781,0.4520000076293945,0.0579675547778606,OpenPlay,LeftFoot,,Aerial
4749,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Leon Bailey,56,MissedShots,0.7619999694824219,0.3479999923706054,0.0246611032634973,FromCorner,LeftFoot,Jonathan Tah,Pass
4750,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Benjamin Henrichs,58,MissedShots,0.815,0.3240000152587891,0.0296301525086164,OpenPlay,RightFoot,,None
4751,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Dominik Kohr,60,SavedShot,0.745999984741211,0.4759999847412109,0.021404443308711,OpenPlay,RightFoot,Karim Bellarabi,Pass
4752,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Karim Bellarabi,63,MissedShots,0.740999984741211,0.3970000076293945,0.0148837994784116,SetPiece,RightFoot,,Tackle
4753,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Karim Bellarabi,73,MissedShots,0.7330000305175781,0.4870000076293945,0.0121566923335194,SetPiece,RightFoot,,None
4754,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Karim Bellarabi,79,SavedShot,0.950999984741211,0.6659999847412109,0.0197017733007669,OpenPlay,Head,Kevin Volland,Chipped
4755,2017-2018,21,Bayer Leverkusen,Freiburg,Away,Draw,Lucas Alario,82,BlockedShot,0.9290000152587892,0.5990000152587891,0.0346777960658073,OpenPlay,Head,Julian Brandt,Aerial
4756,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Yevhen Konoplyanka,10,MissedShots,0.9009999847412108,0.4729999923706054,0.0508936792612075,OpenPlay,Head,Daniel Caligiuri,Aerial
4757,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Yevhen Konoplyanka,23,Goal,0.764000015258789,0.595999984741211,0.0251467078924179,OpenPlay,RightFoot,Nabil Bentaleb,Pass
4758,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Leon Goretzka,48,BlockedShot,0.730999984741211,0.44,0.0226459950208663,OpenPlay,RightFoot,Yevhen Konoplyanka,Pass
4759,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Naldo,49,MissedShots,0.906999969482422,0.4929999923706055,0.0313441678881645,FromCorner,Head,Daniel Caligiuri,Aerial
4760,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Amine Harit,52,SavedShot,0.8219999694824218,0.305,0.0408665798604488,OpenPlay,RightFoot,Franco Di Santo,Pass
4761,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Max Meyer,52,SavedShot,0.7169999694824218,0.4720000076293945,0.0179563947021961,OpenPlay,RightFoot,,None
4762,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Franco Di Santo,53,SavedShot,0.9290000152587892,0.759000015258789,0.0389971956610679,OpenPlay,LeftFoot,Max Meyer,Pass
4763,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Naldo,53,MissedShots,0.9230000305175782,0.5729999923706055,0.0252051800489425,FromCorner,Head,Bastian Oczipka,Aerial
4764,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Naldo,53,SavedShot,0.993000030517578,0.5770000076293945,0.100606270134449,FromCorner,RightFoot,,Rebound
4765,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Franco Di Santo,56,MissedShots,0.9009999847412108,0.669000015258789,0.1254067569971084,SetPiece,RightFoot,Ralf Fährmann,Pass
4766,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Daniel Caligiuri,57,BlockedShot,0.774000015258789,0.33,0.0232335366308689,OpenPlay,RightFoot,Yevhen Konoplyanka,Pass
4767,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Daniel Caligiuri,67,MissedShots,0.7959999847412109,0.4059999847412109,0.0439503528177738,OpenPlay,RightFoot,Amine Harit,Pass
4768,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Yevhen Konoplyanka,68,SavedShot,0.8669999694824219,0.7090000152587891,0.049110647290945,OpenPlay,RightFoot,Leon Goretzka,Pass
4769,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Marko Pjaca,73,BlockedShot,0.8640000152587891,0.64,0.1136825904250145,OpenPlay,RightFoot,,TakeOn
4770,2017-2018,21,Schalke 04,Werder Bremen,Home,Defeat,Marko Pjaca,83,ShotOnPost,0.8640000152587891,0.735,0.0303485989570617,OpenPlay,RightFoot,Amine Harit,Pass
4771,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Milot Rashica,9,SavedShot,0.725999984741211,0.675,0.0152226686477661,OpenPlay,RightFoot,Max Kruse,Pass
4772,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Niklas Moisander,36,MissedShots,0.885,0.3979999923706054,0.009788654744625,SetPiece,Head,Max Kruse,Aerial
4773,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Ishak Belfodil,66,SavedShot,0.96,0.3420000076293945,0.0606656186282634,SetPiece,RightFoot,Aron Jóhannsson,Chipped
4774,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Ludwig Augustinsson,78,SavedShot,0.7659999847412109,0.34,0.0615942105650901,DirectFreekick,LeftFoot,,Standard
4775,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Aron Jóhannsson,78,SavedShot,0.9469999694824218,0.4929999923706055,0.5228192806243896,SetPiece,RightFoot,,Goal
4776,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Max Kruse,78,Goal,0.9130000305175782,0.5109999847412109,0.5233079195022583,SetPiece,LeftFoot,,Rebound
4777,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Thomas Delaney,81,SavedShot,0.7630000305175781,0.3329999923706054,0.017409237101674,OpenPlay,RightFoot,Theodor Gebre Selassie,Pass
4778,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Zlatko Junuzovic,86,MissedShots,0.7880000305175782,0.5070000076293946,0.1126797124743461,DirectFreekick,RightFoot,,Standard
4779,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Aron Jóhannsson,87,MissedShots,0.8219999694824218,0.4490000152587891,0.0576276034116745,OpenPlay,LeftFoot,Maximilian Eggestein,Pass
4780,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Maximilian Eggestein,92,MissedShots,0.8680000305175781,0.4720000076293945,0.3000966310501098,OpenPlay,RightFoot,Aron Jóhannsson,Chipped
4781,2017-2018,21,Werder Bremen,Schalke 04,Away,Win,Zlatko Junuzovic,92,Goal,0.963000030517578,0.5109999847412109,0.7159759402275085,OpenPlay,RightFoot,Maximilian Eggestein,Rebound
4782,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Alexandru Maxim,19,MissedShots,0.915,0.7090000152587891,0.0460401102900505,OpenPlay,RightFoot,Jean-Philippe Gbamin,Pass
4783,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Jean-Philippe Gbamin,36,MissedShots,0.7040000152587891,0.519000015258789,0.0419932901859283,DirectFreekick,RightFoot,,Standard
4784,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Danny Latza,51,BlockedShot,0.8119999694824219,0.5279999923706055,0.0606776811182498,OpenPlay,RightFoot,Alexandru Maxim,Pass
4785,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Robin Quaison,51,SavedShot,0.895,0.4420000076293945,0.3299682438373565,OpenPlay,RightFoot,Giulio Donati,Pass
4786,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Yoshinori Muto,55,SavedShot,0.8090000152587891,0.48,0.0578383095562458,OpenPlay,LeftFoot,Jean-Philippe Gbamin,Pass
4787,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Gerrit Holtmann,57,MissedShots,0.7380000305175781,0.5259999847412109,0.0127533907070755,SetPiece,LeftFoot,,None
4788,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Abdou Diallo,61,BlockedShot,0.963000030517578,0.4640000152587891,0.1476833224296569,SetPiece,LeftFoot,Stefan Bell,Pass
4789,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Abdou Diallo,61,MissedShots,0.93,0.53,0.0577204674482345,FromCorner,Head,Danny Latza,Aerial
4790,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Gerrit Holtmann,63,MissedShots,0.85,0.785,0.0198267977684736,OpenPlay,LeftFoot,Suat Serdar,Pass
4791,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Alexander Hack,68,MissedShots,0.9180000305175782,0.595999984741211,0.0654389187693595,SetPiece,Head,Danny Latza,Cross
4792,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Robin Quaison,73,MissedShots,0.905,0.3420000076293945,0.0949085131287574,OpenPlay,RightFoot,Danny Latza,TakeOn
4793,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Emil Berggreen,76,SavedShot,0.7659999847412109,0.419000015258789,0.0209927540272474,OpenPlay,RightFoot,Alexander Hack,Chipped
4794,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Danny Latza,77,BlockedShot,0.91,0.47,0.059407602995634,OpenPlay,Head,Giulio Donati,Aerial
4795,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Yoshinori Muto,82,MissedShots,0.919000015258789,0.5729999923706055,0.0526889190077781,OpenPlay,Head,Danny Latza,Aerial
4796,2017-2018,21,Mainz 05,Bayern Munich,Home,Defeat,Suat Serdar,91,SavedShot,0.921999969482422,0.2929999923706055,0.0564931184053421,OpenPlay,RightFoot,Giulio Donati,Pass
4797,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Corentin Tolisso,6,MissedShots,0.759000015258789,0.515,0.0257381349802017,OpenPlay,RightFoot,James Rodríguez,Pass
4798,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Corentin Tolisso,12,MissedShots,0.745,0.359000015258789,0.0171610526740551,OpenPlay,RightFoot,James Rodríguez,Pass
4799,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Jérôme Boateng,22,MissedShots,0.7769999694824219,0.469000015258789,0.0284350663423538,FromCorner,LeftFoot,Franck Ribéry,Pass
4800,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Franck Ribéry,32,Goal,0.8530000305175781,0.5690000152587891,0.0585398524999618,FromCorner,RightFoot,,None
4801,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,James Rodríguez,43,Goal,0.919000015258789,0.41,0.3141671419143677,OpenPlay,LeftFoot,Corentin Tolisso,Chipped
4802,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Sandro Wagner,47,SavedShot,0.8630000305175781,0.6370000076293946,0.0835226401686668,OpenPlay,LeftFoot,James Rodríguez,Pass
4803,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Corentin Tolisso,49,BlockedShot,0.8680000305175781,0.4520000076293945,0.1299485266208648,OpenPlay,LeftFoot,Thomas Müller,Pass
4804,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Corentin Tolisso,50,BlockedShot,0.8490000152587891,0.534000015258789,0.1128611639142036,OpenPlay,LeftFoot,Thomas Müller,Pass
4805,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,James Rodríguez,50,SavedShot,0.8830000305175781,0.6409999847412109,0.1033843979239463,OpenPlay,LeftFoot,Juan Bernat,Pass
4806,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Thomas Müller,69,MissedShots,0.899000015258789,0.38,0.4350444078445434,OpenPlay,RightFoot,Corentin Tolisso,Throughball
4807,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Robert Lewandowski,77,BlockedShot,0.8630000305175781,0.375,0.0978924706578254,OpenPlay,RightFoot,Franck Ribéry,Chipped
4808,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,James Rodríguez,78,SavedShot,0.870999984741211,0.64,0.098848707973957,OpenPlay,LeftFoot,Corentin Tolisso,Pass
4809,2017-2018,21,Bayern Munich,Mainz 05,Away,Win,Kingsley Coman,90,SavedShot,0.973000030517578,0.6659999847412109,0.110695019364357,OpenPlay,LeftFoot,James Rodríguez,Pass
4810,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Maximilian Arnold,21,MissedShots,0.7440000152587891,0.4079999923706054,0.0178491808474063,OpenPlay,LeftFoot,Renato Steffen,Pass
4811,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Divock Origi,23,Goal,0.7759999847412109,0.6179999923706054,0.0272494480013847,OpenPlay,RightFoot,Yunus Malli,BallRecovery
4812,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Daniel Didavi,27,SavedShot,0.9259999847412108,0.3979999923706054,0.1282106786966323,OpenPlay,RightFoot,Josuha Guilavogui,Pass
4813,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Josuha Guilavogui,27,BlockedShot,0.916999969482422,0.61,0.0785100311040878,FromCorner,LeftFoot,,None
4814,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Maximilian Arnold,27,BlockedShot,0.730999984741211,0.5259999847412109,0.0153537970036268,FromCorner,LeftFoot,,None
4815,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Marcel Tisserand,27,BlockedShot,0.7130000305175781,0.6990000152587891,0.0136930625885725,OpenPlay,RightFoot,Josuha Guilavogui,Pass
4816,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Daniel Didavi,28,SavedShot,0.7680000305175781,0.544000015258789,0.0207821261137723,FromCorner,LeftFoot,,None
4817,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Yunus Malli,31,BlockedShot,0.779000015258789,0.419000015258789,0.0371814779937267,OpenPlay,RightFoot,Josuha Guilavogui,Pass
4818,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Marcel Tisserand,31,MissedShots,0.805,0.6419999694824219,0.0433532111346721,OpenPlay,RightFoot,Divock Origi,Pass
4819,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Divock Origi,33,MissedShots,0.9030000305175782,0.524000015258789,0.0446047745645046,SetPiece,Head,Jeffrey Bruma,Aerial
4820,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Daniel Didavi,38,MissedShots,0.8219999694824218,0.5609999847412109,0.082026332616806,OpenPlay,LeftFoot,Divock Origi,LayOff
4821,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Josuha Guilavogui,56,SavedShot,0.7440000152587891,0.6079999923706054,0.0256603825837373,OpenPlay,RightFoot,Maximilian Arnold,Pass
4822,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Jeffrey Bruma,74,MissedShots,0.765,0.580999984741211,0.0762516856193542,DirectFreekick,RightFoot,,Standard
4823,2017-2018,21,Wolfsburg,VfB Stuttgart,Home,Draw,Yunus Malli,76,BlockedShot,0.8280000305175781,0.54,0.0724375993013382,OpenPlay,RightFoot,Admir Mehmedi,Pass
