,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
376,2017-2018,21,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Eintracht Frankfurt,Win,2,0,2,100.0,0.3,15,27,55.6,28,4,64.3,46.1,10,90.0,56.5,7,0,0.0,0,10.8
377,2017-2018,21,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Away,Augsburg,Defeat,7,3,4,57.1,2.9,7,22,31.8,39,12,48.7,38.0,7,42.9,44.1,10,3,30.0,3,20.4
378,2017-2018,21,Hamburger SV,Christian Mathenia,GER,25,90.0,Home,Hannover 96,Draw,7,1,5,85.7,1.4,2,12,16.7,29,6,24.1,32.9,8,62.5,47.3,4,2,50.0,2,25.3
379,2017-2018,21,Hannover 96,Philipp Tschauner,GER,32,90.0,Away,Hamburger SV,Draw,3,1,2,66.7,0.8,9,19,47.4,21,1,57.1,44.9,9,77.8,55.9,10,2,20.0,0,16.0
380,2017-2018,22,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Augsburg,Win,2,0,2,100.0,0.3,13,23,56.5,25,4,72.0,49.0,7,71.4,55.1,10,1,10.0,1,19.6
381,2017-2018,22,Augsburg,Marwin Hitz,SUI,30,90.0,Away,RB Leipzig,Defeat,9,2,7,77.8,2.1,13,19,68.4,26,5,53.8,41.2,5,100.0,63.8,6,0,0.0,0,9.0
382,2017-2018,22,Hoffenheim,Oliver Baumann,GER,27,90.0,Home,Mainz 05,Win,2,2,0,0.0,1.5,5,14,35.7,31,4,29.0,31.0,8,62.5,39.8,5,1,20.0,0,14.6
383,2017-2018,22,Mainz 05,Robin Zentner,GER,23,90.0,Away,Hoffenheim,Defeat,8,4,4,50.0,2.5,10,22,45.5,20,4,50.0,43.7,13,92.3,68.5,10,0,0.0,3,19.3
384,2017-2018,22,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Home,Hertha BSC,Defeat,4,2,1,50.0,0.7,5,18,27.8,31,7,41.9,36.8,8,62.5,49.6,7,2,28.6,1,21.5
385,2017-2018,22,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,Bayer Leverkusen,Win,4,0,4,100.0,0.6,8,31,25.8,29,2,79.3,54.1,8,100.0,62.3,9,1,11.1,0,10.5
386,2017-2018,22,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,Freiburg,Win,4,1,3,75.0,1.0,11,22,50.0,22,2,63.6,42.3,9,88.9,58.7,13,0,0.0,0,17.0
387,2017-2018,22,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Hannover 96,Defeat,6,2,4,66.7,1.3,10,25,40.0,28,2,71.4,48.5,6,83.3,65.7,7,0,0.0,1,24.0
388,2017-2018,22,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Köln,Win,3,2,2,66.7,0.8,6,16,37.5,33,8,33.3,33.5,6,83.3,55.0,8,2,25.0,1,12.4
389,2017-2018,22,Köln,Timo Horn,GER,24,90.0,Away,Eintracht Frankfurt,Defeat,8,4,4,50.0,3.7,11,27,40.7,31,4,74.2,49.3,5,80.0,54.6,15,0,0.0,0,15.9
390,2017-2018,22,Dortmund,Roman Bürki,SUI,27,90.0,Home,Hamburger SV,Win,2,0,2,100.0,0.2,6,21,28.6,25,3,48.0,40.1,14,64.3,55.6,10,1,10.0,0,9.6
391,2017-2018,22,Hamburger SV,Christian Mathenia,GER,25,90.0,Away,Dortmund,Defeat,3,2,1,33.3,1.9,6,19,31.6,21,4,66.7,47.1,7,71.4,56.1,2,0,0.0,1,14.2
392,2017-2018,22,Bayern Munich,Sven Ulreich,GER,29,90.0,Home,Schalke 04,Win,3,1,2,66.7,0.6,9,19,47.4,31,8,54.8,39.2,5,40.0,32.2,5,0,0.0,0,11.8
393,2017-2018,22,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Bayern Munich,Defeat,5,2,3,60.0,1.1,10,26,38.5,22,2,77.3,49.9,11,81.8,59.1,10,2,20.0,1,13.0
394,2017-2018,22,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Home,Mönchengladbach,Win,4,0,4,100.0,1.1,11,26,42.3,25,1,80.0,52.9,6,100.0,66.8,5,0,0.0,0,13.2
395,2017-2018,22,Mönchengladbach,Tobias Sippel,GER,29,90.0,Away,Stuttgart,Defeat,3,1,2,66.7,0.9,11,20,55.0,52,5,30.8,35.6,7,57.1,41.6,10,1,10.0,3,22.0
396,2017-2018,22,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Home,Wolfsburg,Win,4,1,3,75.0,1.5,10,24,41.7,27,3,70.4,49.7,5,100.0,63.4,11,2,18.2,0,9.0
397,2017-2018,22,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Werder Bremen,Defeat,4,3,1,25.0,0.9,5,19,26.3,34,5,47.1,39.6,4,75.0,65.0,6,1,16.7,0,8.7
398,2017-2018,23,Hertha BSC,Rune Jarstein,NOR,33,90.0,Home,Mainz 05,Defeat,7,2,5,71.4,1.9,7,19,36.8,31,6,54.8,39.0,6,33.3,41.2,6,3,50.0,0,15.0
399,2017-2018,23,Mainz 05,Robin Zentner,GER,23,90.0,Away,Hertha BSC,Win,1,0,1,100.0,0.1,8,22,36.4,23,4,60.9,41.7,8,100.0,66.9,6,0,0.0,0,12.3
400,2017-2018,23,Köln,Timo Horn,GER,24,90.0,Home,Hannover 96,Draw,8,1,7,87.5,2.1,12,26,46.2,23,4,69.6,49.4,14,71.4,50.3,8,0,0.0,1,12.8
401,2017-2018,23,Hannover 96,Philipp Tschauner,GER,32,90.0,Away,Köln,Draw,1,1,0,0.0,0.6,6,23,26.1,24,4,62.5,45.8,8,100.0,56.0,8,0,0.0,0,15.0
402,2017-2018,23,Freiburg,Alexander Schwolow,GER,25,90.0,Home,Werder Bremen,Win,3,0,3,100.0,0.5,10,29,34.5,42,5,59.5,45.7,6,66.7,54.5,16,3,18.8,1,18.0
403,2017-2018,23,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Freiburg,Defeat,2,1,2,100.0,1.6,4,10,40.0,45,9,17.8,29.0,5,40.0,42.4,3,0,0.0,0,14.6
404,2017-2018,23,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,Bayern Munich,Defeat,4,2,3,75.0,3.4,9,25,36.0,15,2,66.7,49.7,15,100.0,64.9,10,0,0.0,0,11.0
405,2017-2018,23,Bayern Munich,Sven Ulreich,GER,29,90.0,Away,Wolfsburg,Win,1,1,0,0.0,0.7,1,4,25.0,14,2,21.4,29.4,5,20.0,28.0,2,0,0.0,0,14.3
406,2017-2018,23,Hamburger SV,Christian Mathenia,GER,25,90.0,Home,Bayer Leverkusen,Defeat,5,2,3,60.0,1.9,5,16,31.3,16,3,43.8,37.9,11,81.8,57.5,4,0,0.0,1,14.8
407,2017-2018,23,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Away,Hamburger SV,Win,3,1,2,66.7,0.9,11,30,36.7,31,2,74.2,48.2,12,58.3,46.8,13,0,0.0,1,18.3
408,2017-2018,23,Schalke 04,Ralf Fährmann,GER,29,90.0,Home,Hoffenheim,Win,4,1,3,75.0,0.7,7,14,50.0,17,2,70.6,49.4,4,50.0,41.5,16,3,18.8,0,12.5
409,2017-2018,23,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Schalke 04,Defeat,6,2,4,66.7,1.6,10,20,50.0,57,9,29.8,32.4,4,75.0,61.8,3,0,0.0,3,17.0
410,2017-2018,23,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Stuttgart,Defeat,6,1,5,83.3,1.8,8,15,53.3,33,6,39.4,37.7,6,33.3,39.5,8,2,25.0,5,23.3
411,2017-2018,23,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Augsburg,Win,2,1,2,50.0,0.2,7,25,28.0,22,1,72.7,52.5,10,90.0,62.0,13,2,15.4,1,19.5
412,2017-2018,23,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Dortmund,Defeat,2,1,1,50.0,0.5,3,12,25.0,32,7,37.5,36.0,3,0.0,25.0,2,0,0.0,1,15.4
413,2017-2018,23,Dortmund,Roman Bürki,SUI,27,90.0,Away,Mönchengladbach,Win,11,0,11,100.0,1.6,6,32,18.8,32,6,65.6,50.0,12,91.7,65.3,9,1,11.1,0,11.2
414,2017-2018,23,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,RB Leipzig,Win,2,1,1,50.0,0.9,5,20,25.0,25,3,60.0,44.4,6,83.3,57.3,7,0,0.0,0,14.0
415,2017-2018,23,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Away,Eintracht Frankfurt,Defeat,3,2,1,33.3,0.5,5,19,26.3,18,2,66.7,43.6,9,77.8,54.1,8,1,12.5,0,13.7
416,2017-2018,24,Mainz 05,Robin Zentner,GER,23,90.0,Home,Wolfsburg,Draw,3,1,2,66.7,1.4,4,20,20.0,30,4,50.0,39.0,5,100.0,66.4,6,0,0.0,0,14.4
417,2017-2018,24,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Mainz 05,Draw,4,1,3,75.0,2.1,8,20,40.0,38,7,36.8,33.1,10,60.0,52.7,7,1,14.3,1,20.2
418,2017-2018,24,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,Mönchengladbach,Defeat,4,1,3,75.0,0.5,3,14,21.4,24,5,45.8,38.4,9,33.3,35.8,3,0,0.0,1,16.3
419,2017-2018,24,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,Hannover 96,Win,5,0,5,100.0,1.2,4,16,25.0,33,3,36.4,35.8,5,80.0,55.0,15,1,6.7,2,17.2
420,2017-2018,24,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Eintracht Frankfurt,Win,0,0,0,,0.0,14,40,35.0,33,2,84.8,58.8,12,100.0,73.1,15,2,13.3,0,15.2
421,2017-2018,24,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Away,Stuttgart,Defeat,4,1,3,75.0,1.4,9,15,60.0,43,9,27.9,34.2,5,60.0,49.0,6,2,33.3,1,15.7
422,2017-2018,24,Hoffenheim,Oliver Baumann,GER,27,90.0,Home,Freiburg,Draw,2,1,2,100.0,0.9,5,14,35.7,42,2,31.0,29.5,3,33.3,34.7,7,0,0.0,2,22.4
423,2017-2018,24,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Hoffenheim,Draw,3,1,2,66.7,0.8,10,24,41.7,48,7,37.5,35.1,10,60.0,48.0,7,1,14.3,0,15.0
424,2017-2018,24,Bayern Munich,Sven Ulreich,GER,29,90.0,Home,Hertha BSC,Draw,3,0,3,100.0,0.1,2,7,28.6,26,8,19.2,27.4,4,50.0,41.3,2,0,0.0,0,16.0
425,2017-2018,24,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,Bayern Munich,Draw,6,0,6,100.0,1.1,8,31,25.8,23,2,91.3,59.7,10,100.0,66.0,16,3,18.8,0,7.0
426,2017-2018,24,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Home,Hamburger SV,Win,1,0,1,100.0,0.4,10,12,83.3,27,5,37.0,33.7,7,28.6,36.9,9,0,0.0,2,14.1
427,2017-2018,24,Hamburger SV,Christian Mathenia,GER,25,90.0,Away,Werder Bremen,Defeat,3,1,3,66.7,0.5,3,18,16.7,17,4,76.5,52.2,5,100.0,68.6,16,1,6.3,0,11.0
428,2017-2018,24,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Home,Schalke 04,Defeat,5,2,4,80.0,2.4,9,17,52.9,43,4,34.9,35.0,4,50.0,39.3,2,0,0.0,1,17.3
429,2017-2018,24,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Bayer Leverkusen,Win,5,0,5,100.0,0.5,5,17,29.4,33,9,45.5,39.2,3,66.7,48.7,10,3,30.0,1,25.0
430,2017-2018,24,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Köln,Defeat,5,2,3,60.0,1.0,4,16,25.0,24,3,41.7,39.7,6,100.0,59.2,11,2,18.2,0,15.3
431,2017-2018,24,Köln,Timo Horn,GER,24,90.0,Away,RB Leipzig,Win,4,1,3,75.0,1.1,8,24,33.3,21,0,71.4,49.9,9,100.0,62.6,3,1,33.3,0,13.5
432,2017-2018,24,Dortmund,Roman Bürki,SUI,27,90.0,Home,Augsburg,Draw,6,1,5,83.3,1.4,4,9,44.4,21,3,28.6,32.9,6,50.0,47.8,6,0,0.0,1,25.0
433,2017-2018,24,Augsburg,Marwin Hitz,SUI,30,90.0,Away,Dortmund,Draw,2,1,1,50.0,1.0,9,24,37.5,36,5,50.0,39.6,7,85.7,60.4,9,0,0.0,0,10.1
434,2017-2018,25,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Werder Bremen,Draw,6,2,4,66.7,2.6,6,21,28.6,25,4,52.0,41.4,9,88.9,60.0,11,1,9.1,0,13.3
435,2017-2018,25,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Mönchengladbach,Draw,5,2,4,60.0,1.0,6,17,35.3,26,6,46.2,40.0,8,62.5,45.3,3,0,0.0,0,7.7
436,2017-2018,25,Hamburger SV,Christian Mathenia,GER,25,90.0,Home,Mainz 05,Draw,2,0,2,100.0,0.6,2,6,33.3,29,8,20.7,28.4,6,0.0,22.0,2,0,0.0,1,18.6
437,2017-2018,25,Mainz 05,Florian Müller,GER,20,90.0,Away,Hamburger SV,Draw,5,1,4,80.0,1.0,7,32,21.9,27,6,74.1,48.6,12,100.0,62.2,17,1,5.9,1,11.7
438,2017-2018,25,Schalke 04,Ralf Fährmann,GER,29,90.0,Home,Hertha BSC,Win,3,0,3,100.0,0.2,2,19,10.5,20,4,55.0,42.8,8,100.0,67.8,15,1,6.7,0,7.5
439,2017-2018,25,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,Schalke 04,Defeat,4,1,3,75.0,1.0,9,21,42.9,33,3,51.5,41.0,5,80.0,61.6,5,1,20.0,0,13.5
440,2017-2018,25,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Hoffenheim,Defeat,6,2,4,66.7,1.1,10,16,62.5,36,4,33.3,34.7,12,33.3,37.7,8,0,0.0,1,17.8
441,2017-2018,25,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Augsburg,Win,2,0,2,100.0,0.1,15,36,41.7,31,2,93.5,62.3,7,100.0,67.7,9,1,11.1,2,17.5
442,2017-2018,25,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Hannover 96,Win,1,0,1,100.0,0.1,9,13,69.2,23,5,47.8,39.7,3,66.7,37.0,6,1,16.7,1,13.1
443,2017-2018,25,Hannover 96,Philipp Tschauner,GER,32,90.0,Away,Eintracht Frankfurt,Defeat,7,1,6,85.7,2.8,9,21,42.9,36,8,50.0,38.1,9,33.3,37.1,9,0,0.0,3,17.7
444,2017-2018,25,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,Bayer Leverkusen,Defeat,3,2,2,66.7,1.8,11,22,50.0,33,7,51.5,40.2,9,55.6,47.1,15,1,6.7,1,11.6
445,2017-2018,25,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Away,Wolfsburg,Win,2,1,1,50.0,0.8,9,19,47.4,27,4,48.1,38.6,9,66.7,51.1,4,0,0.0,1,17.6
446,2017-2018,25,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Dortmund,Draw,2,1,1,50.0,1.2,6,22,27.3,39,4,46.2,39.2,5,80.0,56.8,3,0,0.0,2,19.7
447,2017-2018,25,Dortmund,Roman Bürki,SUI,27,90.0,Away,RB Leipzig,Draw,3,1,2,66.7,0.6,4,14,28.6,22,5,50.0,40.1,6,50.0,51.0,11,0,0.0,1,16.4
448,2017-2018,25,Köln,Timo Horn,GER,24,90.0,Home,Stuttgart,Defeat,4,3,1,25.0,1.0,5,15,33.3,20,4,60.0,46.6,4,75.0,54.8,10,1,10.0,1,14.1
449,2017-2018,25,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Köln,Win,4,2,2,50.0,1.6,13,35,37.1,30,4,76.7,54.1,12,100.0,70.8,9,0,0.0,1,16.4
450,2017-2018,25,Freiburg,Alexander Schwolow,GER,25,90.0,Home,Bayern Munich,Defeat,4,4,1,0.0,2.2,12,30,40.0,37,7,59.5,41.3,10,80.0,68.0,20,2,10.0,1,15.4
451,2017-2018,25,Bayern Munich,Sven Ulreich,GER,29,90.0,Away,Freiburg,Win,1,0,1,100.0,0.2,7,11,63.6,26,4,34.6,32.7,5,40.0,41.4,7,0,0.0,0,10.0
452,2017-2018,26,Mainz 05,Florian Müller,GER,20,90.0,Home,Schalke 04,Defeat,2,1,1,50.0,0.5,6,12,50.0,22,2,45.5,35.5,2,100.0,68.5,4,0,0.0,0,15.7
453,2017-2018,26,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Mainz 05,Win,4,0,4,100.0,1.0,2,14,14.3,20,3,40.0,39.8,9,66.7,48.9,12,0,0.0,0,9.8
454,2017-2018,26,Hoffenheim,Oliver Baumann,GER,27,90.0,Home,Wolfsburg,Win,1,0,1,100.0,0.2,7,15,46.7,34,5,35.3,36.5,5,60.0,48.0,5,1,20.0,0,14.2
455,2017-2018,26,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Hoffenheim,Defeat,4,3,2,25.0,2.1,9,17,52.9,43,11,32.6,35.1,9,33.3,40.3,9,1,11.1,0,10.3
456,2017-2018,26,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,Augsburg,Defeat,9,3,6,66.7,3.3,7,15,46.7,34,11,35.3,31.1,6,50.0,39.8,10,0,0.0,1,15.6
457,2017-2018,26,Augsburg,Marwin Hitz,SUI,30,90.0,Away,Hannover 96,Win,5,1,4,80.0,1.0,7,29,24.1,25,1,84.0,55.7,13,61.5,51.5,8,1,12.5,0,11.1
458,2017-2018,26,Hertha BSC,Rune Jarstein,NOR,33,90.0,Home,Freiburg,Draw,0,0,0,,0.0,8,18,44.4,37,0,37.8,37.8,5,80.0,58.4,3,0,0.0,0,
459,2017-2018,26,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Hertha BSC,Draw,4,0,4,100.0,0.7,12,33,36.4,45,7,55.6,42.0,8,100.0,65.1,9,1,11.1,0,13.3
460,2017-2018,26,Bayern Munich,Sven Ulreich,GER,29,90.0,Home,Hamburger SV,Win,0,0,0,,0.0,2,7,28.6,30,3,23.3,31.3,2,0.0,27.0,4,1,25.0,0,11.7
461,2017-2018,26,Hamburger SV,Christian Mathenia,GER,25,90.0,Away,Bayern Munich,Defeat,6,6,1,16.7,5.1,8,27,29.6,16,3,81.3,58.7,15,93.3,65.7,12,1,8.3,0,10.8
462,2017-2018,26,Bayer Leverkusen,Bernd Leno,GER,26,90.0,Home,Mönchengladbach,Win,2,0,2,100.0,0.0,9,20,45.0,34,3,50.0,39.6,3,100.0,68.3,2,0,0.0,2,19.2
463,2017-2018,26,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,Bayer Leverkusen,Defeat,7,2,5,71.4,1.8,9,21,42.9,34,5,47.1,38.5,10,50.0,41.1,10,2,20.0,1,19.0
464,2017-2018,26,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,RB Leipzig,Draw,3,0,3,100.0,0.3,9,28,32.1,30,4,63.3,46.6,10,90.0,66.2,13,0,0.0,2,14.8
465,2017-2018,26,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Away,Stuttgart,Draw,2,0,2,100.0,0.7,8,12,66.7,27,8,29.6,35.4,5,80.0,48.0,14,0,0.0,1,17.4
466,2017-2018,26,Dortmund,Roman Bürki,SUI,27,90.0,Home,Eintracht Frankfurt,Win,3,2,1,33.3,1.8,3,21,14.3,25,6,44.0,44.2,11,90.9,71.4,12,3,25.0,1,14.5
467,2017-2018,26,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Away,Dortmund,Defeat,4,3,2,25.0,1.6,11,22,50.0,29,5,58.6,44.7,7,71.4,53.3,7,1,14.3,2,15.8
468,2017-2018,26,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Home,Köln,Win,2,1,1,50.0,0.8,11,21,52.4,27,6,59.3,43.4,6,83.3,58.2,6,0,0.0,0,10.7
469,2017-2018,26,Köln,Timo Horn,GER,24,90.0,Away,Werder Bremen,Defeat,7,3,4,57.1,2.1,10,24,41.7,26,6,65.4,45.7,8,87.5,57.9,6,1,16.7,2,23.2
470,2017-2018,27,Freiburg,Alexander Schwolow,GER,25,90.0,Home,Stuttgart,Defeat,5,2,3,60.0,1.4,4,11,36.4,28,7,28.6,33.9,5,60.0,45.8,11,0,0.0,2,21.7
471,2017-2018,27,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Freiburg,Win,2,1,1,50.0,0.8,19,42,45.2,45,4,75.6,53.2,8,100.0,75.5,13,1,7.7,0,14.0
472,2017-2018,27,Hamburger SV,Julian Pollersbeck,GER,23,90.0,Home,Hertha BSC,Defeat,9,2,7,77.8,3.3,5,13,38.5,70,7,17.1,29.4,4,25.0,40.5,11,2,18.2,1,18.0
473,2017-2018,27,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,Hamburger SV,Win,3,1,2,66.7,0.2,7,23,30.4,30,2,50.0,40.3,8,100.0,65.3,13,1,7.7,2,21.4
474,2017-2018,27,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Werder Bremen,Defeat,12,3,8,75.0,2.8,4,11,36.4,28,7,28.6,32.1,7,42.9,38.4,10,1,10.0,1,18.3
475,2017-2018,27,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Augsburg,Win,6,1,4,83.3,1.5,6,18,33.3,25,7,44.0,35.6,9,77.8,54.3,11,0,0.0,0,9.8
476,2017-2018,27,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Mainz 05,Win,1,0,1,100.0,0.3,11,26,42.3,45,2,48.9,40.9,11,36.4,41.2,8,1,12.5,1,14.0
477,2017-2018,27,Mainz 05,Florian Müller,GER,20,90.0,Away,Eintracht Frankfurt,Defeat,6,3,3,50.0,2.5,7,14,50.0,24,9,37.5,31.1,9,55.6,46.0,5,0,0.0,1,12.8
478,2017-2018,27,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Hoffenheim,Draw,5,3,3,60.0,2.2,4,6,66.7,31,8,12.9,25.5,4,50.0,33.8,6,2,33.3,2,24.5
479,2017-2018,27,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Mönchengladbach,Draw,9,3,6,66.7,1.9,2,16,12.5,24,4,50.0,43.7,8,50.0,48.3,12,0,0.0,0,15.3
480,2017-2018,27,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,Schalke 04,Defeat,2,1,2,50.0,1.3,5,8,62.5,41,6,14.6,29.8,4,50.0,49.8,2,0,0.0,0,8.5
481,2017-2018,27,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Wolfsburg,Win,2,0,2,100.0,0.7,7,16,43.8,9,1,66.7,41.4,10,100.0,64.2,10,0,0.0,0,18.0
482,2017-2018,27,Dortmund,Roman Bürki,SUI,27,90.0,Home,Hannover 96,Win,4,0,4,100.0,0.5,4,12,33.3,19,5,36.8,36.2,6,83.3,64.3,15,0,0.0,0,8.5
483,2017-2018,27,Hannover 96,Philipp Tschauner,GER,32,90.0,Away,Dortmund,Defeat,8,1,7,87.5,1.5,11,26,42.3,40,11,47.5,36.3,11,63.6,42.1,15,1,6.7,2,18.6
484,2017-2018,27,Köln,Timo Horn,GER,24,90.0,Home,Bayer Leverkusen,Win,3,0,3,100.0,0.9,4,16,25.0,19,5,57.9,46.4,5,100.0,62.2,5,0,0.0,0,12.0
485,2017-2018,27,Bayer Leverkusen,Bernd Leno,GER,26,90.0,Away,Köln,Defeat,3,2,1,33.3,1.3,5,23,21.7,38,6,50.0,41.2,10,40.0,43.1,5,1,20.0,3,31.8
486,2017-2018,27,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Bayern Munich,Win,2,1,1,50.0,1.5,5,18,27.8,20,3,70.0,48.7,6,66.7,49.5,12,1,8.3,0,10.3
487,2017-2018,27,Bayern Munich,Sven Ulreich,GER,29,90.0,Away,RB Leipzig,Defeat,7,2,5,71.4,1.8,9,24,37.5,38,3,52.6,40.5,6,66.7,52.8,5,0,0.0,0,12.0
488,2017-2018,28,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Hamburger SV,Draw,6,1,5,83.3,1.1,8,32,25.0,45,5,64.4,49.0,3,100.0,73.0,12,0,0.0,0,15.0
489,2017-2018,28,Hamburger SV,Julian Pollersbeck,GER,23,90.0,Away,Stuttgart,Draw,4,1,3,75.0,1.3,17,26,65.4,72,6,33.3,35.4,5,40.0,43.8,4,0,0.0,3,21.0
490,2017-2018,28,Bayer Leverkusen,Bernd Leno,GER,26,90.0,Home,Augsburg,Draw,2,0,2,100.0,0.2,4,15,26.7,28,7,32.1,32.9,7,85.7,63.6,5,0,0.0,0,13.8
491,2017-2018,28,Augsburg,Marwin Hitz,SUI,30,90.0,Away,Bayer Leverkusen,Draw,2,1,2,50.0,0.2,14,24,58.3,20,1,70.0,48.9,19,52.6,44.3,11,0,0.0,0,9.7
492,2017-2018,28,Schalke 04,Ralf Fährmann,GER,29,90.0,Home,Freiburg,Win,1,0,0,100.0,0.2,4,8,50.0,25,3,28.0,31.8,5,20.0,29.4,7,2,28.6,0,14.3
493,2017-2018,28,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Schalke 04,Defeat,6,2,5,83.3,2.1,8,23,34.8,56,6,33.9,35.1,6,66.7,60.2,6,0,0.0,0,15.6
494,2017-2018,28,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,RB Leipzig,Defeat,5,3,2,40.0,2.3,13,21,61.9,22,6,50.0,41.2,12,83.3,47.4,6,0,0.0,2,18.6
495,2017-2018,28,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Away,Hannover 96,Win,3,2,1,33.3,0.9,5,19,26.3,21,3,52.4,44.5,8,100.0,66.9,12,0,0.0,0,14.0
496,2017-2018,28,Hoffenheim,Oliver Baumann,GER,27,90.0,Home,Köln,Win,2,0,2,100.0,0.3,9,21,42.9,33,6,51.5,41.2,8,50.0,44.3,7,1,14.3,1,14.8
497,2017-2018,28,Köln,Timo Horn,GER,24,90.0,Away,Hoffenheim,Defeat,11,6,5,45.5,4.6,7,21,33.3,26,4,65.4,48.9,9,44.4,44.6,10,0,0.0,2,25.1
498,2017-2018,28,Bayern Munich,Sven Ulreich,GER,29,90.0,Home,Dortmund,Win,3,0,3,100.0,0.2,3,11,27.3,21,6,28.6,36.0,10,50.0,48.2,8,0,0.0,1,18.0
499,2017-2018,28,Dortmund,Roman Bürki,SUI,27,90.0,Away,Bayern Munich,Defeat,8,6,2,25.0,5.2,9,15,60.0,24,8,45.8,36.5,6,66.7,49.5,8,0,0.0,0,10.5
500,2017-2018,28,Hertha BSC,Rune Jarstein,NOR,33,90.0,Home,Wolfsburg,Draw,1,0,1,100.0,0.0,9,19,47.4,27,5,44.4,35.5,7,100.0,66.4,8,0,0.0,0,12.2
501,2017-2018,28,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Hertha BSC,Draw,3,0,3,100.0,0.2,5,23,21.7,34,10,50.0,40.6,6,100.0,63.2,5,1,20.0,2,16.2
