,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
126,2019-2020,8,Eintracht Frankfurt,Frederik Rønnow,DEN,27,90.0,Home,Bayer Leverkusen,Win,10,0,10,100.0,2.5,12,33,36.4,24,0,87.5,58.1,12,100.0,67.6,13,1,7.7,0,9.8
127,2019-2020,8,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Eintracht Frankfurt,Defeat,4,3,2,50.0,1.6,3,11,27.3,31,8,35.5,33.7,6,0.0,24.0,7,2,28.6,1,16.7
128,2019-2020,8,Augsburg,Tomáš Koubek,CZE,27,90.0,Home,Bayern Munich,Draw,8,2,6,75.0,2.6,6,23,26.1,18,5,61.1,50.7,13,92.3,71.4,13,0,0.0,0,10.5
129,2019-2020,8,Bayern Munich,Manuel Neuer,GER,33,90.0,Away,Augsburg,Draw,7,2,5,71.4,2.4,3,4,75.0,42,8,7.1,24.8,1,100.0,68.0,3,1,33.3,1,17.8
130,2019-2020,8,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Home,Hertha BSC,Draw,2,1,1,50.0,0.4,2,6,33.3,30,6,16.7,26.7,9,11.1,31.7,11,0,0.0,1,18.3
131,2019-2020,8,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,Werder Bremen,Draw,5,1,4,80.0,1.8,14,23,60.9,32,6,53.1,39.5,6,100.0,63.0,12,0,0.0,1,14.7
132,2019-2020,8,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Wolfsburg,Draw,5,1,4,80.0,1.7,6,16,37.5,32,6,37.5,34.1,9,44.4,35.2,7,2,28.6,4,20.3
133,2019-2020,8,Wolfsburg,Pavao Pervan,AUT,31,90.0,Away,RB Leipzig,Draw,4,1,3,75.0,1.0,10,22,45.5,36,5,52.8,41.3,6,50.0,44.7,14,2,14.3,1,12.4
134,2019-2020,8,Union Berlin,Rafał Gikiewicz,POL,31,90.0,Home,Freiburg,Win,4,0,4,100.0,0.2,12,35,34.3,47,4,63.8,49.7,5,100.0,66.6,7,0,0.0,0,11.4
135,2019-2020,8,Freiburg,Alexander Schwolow,GER,27,21.0,Away,Union Berlin,Defeat,1,1,0,0.0,0.4,1,4,25.0,11,1,27.3,32.5,1,100.0,61.0,3,1,33.3,0,6.0
136,2019-2020,8,Freiburg,Niclas Thiede,GER,20,69.0,Away,Union Berlin,Defeat,4,1,3,75.0,1.0,1,9,11.1,34,11,26.5,32.1,7,0.0,20.4,8,1,12.5,1,14.9
137,2019-2020,8,Düsseldorf,Zack Steffen,USA,24,90.0,Home,Mainz 05,Win,1,0,1,100.0,0.1,5,15,33.3,25,3,48.0,39.0,4,75.0,61.3,2,0,0.0,0,15.8
138,2019-2020,8,Mainz 05,Robin Zentner,GER,24,90.0,Away,Düsseldorf,Defeat,4,1,3,75.0,1.0,4,16,25.0,27,8,25.9,29.9,14,64.3,55.1,21,3,14.3,0,16.7
139,2019-2020,8,Dortmund,Roman Bürki,SUI,28,70.0,Home,Mönchengladbach,Win,1,0,1,100.0,0.2,3,6,50.0,22,4,22.7,28.7,6,16.7,27.8,3,0,0.0,2,16.4
140,2019-2020,8,Dortmund,Marwin Hitz,SUI,32,20.0,Home,Mönchengladbach,Win,1,0,1,100.0,0.6,1,4,25.0,3,0,66.7,64.0,3,66.7,52.0,3,1,33.3,0,
141,2019-2020,8,Mönchengladbach,Yann Sommer,AUT,27,90.0,Away,Dortmund,Defeat,5,1,3,80.0,1.1,8,14,57.1,37,4,35.1,35.4,7,14.3,24.4,6,0,0.0,1,12.2
142,2019-2020,8,Köln,Timo Horn,GER,26,90.0,Home,Paderborn 07,Win,1,0,1,100.0,0.1,8,16,50.0,22,1,54.5,43.0,8,50.0,44.8,5,1,20.0,0,14.0
143,2019-2020,8,Paderborn 07,Leopold Zingerle,GER,25,90.0,Away,Köln,Defeat,6,3,3,50.0,1.5,2,5,40.0,35,7,11.4,23.6,7,14.3,26.4,13,0,0.0,0,14.0
144,2019-2020,8,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Schalke 04,Win,2,0,2,100.0,0.1,6,22,27.3,35,5,48.6,42.6,14,35.7,33.4,13,1,7.7,0,10.7
145,2019-2020,8,Schalke 04,Alexander Nübel,GER,23,90.0,Away,Hoffenheim,Defeat,3,2,1,33.3,1.2,3,8,37.5,25,6,20.0,30.7,6,50.0,39.2,7,2,28.6,1,14.8
146,2019-2020,9,Mainz 05,Robin Zentner,GER,24,90.0,Home,Köln,Win,8,1,7,87.5,2.9,5,17,29.4,25,5,28.0,32.6,11,90.9,66.2,8,1,12.5,0,14.0
147,2019-2020,9,Köln,Timo Horn,GER,26,90.0,Away,Mainz 05,Defeat,6,3,3,50.0,1.5,10,17,58.8,15,4,46.7,37.3,13,76.9,55.2,7,0,0.0,0,15.0
148,2019-2020,9,Schalke 04,Alexander Nübel,GER,23,90.0,Home,Dortmund,Draw,3,0,3,100.0,0.6,3,20,15.0,28,4,53.6,45.3,7,71.4,54.9,5,0,0.0,1,13.5
149,2019-2020,9,Dortmund,Marwin Hitz,SUI,32,90.0,Away,Schalke 04,Draw,2,0,2,100.0,0.4,7,12,58.3,28,9,25.0,34.1,11,45.5,48.0,5,0,0.0,2,15.3
150,2019-2020,9,Freiburg,Mark Flekken,NED,26,90.0,Home,RB Leipzig,Win,6,1,5,83.3,1.5,10,21,47.6,43,5,41.9,39.5,8,37.5,43.5,4,0,0.0,0,12.5
151,2019-2020,9,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Away,Freiburg,Defeat,4,2,2,50.0,1.6,6,19,31.6,31,5,51.6,44.1,9,33.3,38.8,7,0,0.0,2,16.2
152,2019-2020,9,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Hoffenheim,Defeat,7,3,4,57.1,1.9,6,14,42.9,13,1,69.2,50.1,8,62.5,47.4,5,0,0.0,1,13.5
153,2019-2020,9,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,Hertha BSC,Win,4,2,2,50.0,1.6,9,21,42.9,38,6,50.0,44.6,5,40.0,41.4,13,1,7.7,0,7.8
154,2019-2020,9,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,Düsseldorf,Win,4,0,4,100.0,1.6,3,17,17.6,29,8,41.4,38.1,8,62.5,45.5,10,1,10.0,1,13.3
155,2019-2020,9,Düsseldorf,Zack Steffen,USA,24,90.0,Away,Paderborn 07,Defeat,6,2,4,66.7,1.6,13,26,50.0,34,6,58.8,45.1,11,54.5,48.8,4,0,0.0,0,15.2
156,2019-2020,9,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Union Berlin,Win,2,1,2,100.0,1.4,0,4,0.0,32,4,12.5,25.0,4,0.0,19.5,4,0,0.0,1,20.7
157,2019-2020,9,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Bayern Munich,Defeat,10,2,8,80.0,3.5,13,27,48.1,41,6,48.8,42.4,10,70.0,51.1,16,2,12.5,0,10.0
158,2019-2020,9,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Werder Bremen,Draw,3,2,1,33.3,0.9,8,13,61.5,22,4,36.4,37.2,8,62.5,49.0,3,0,0.0,0,10.0
159,2019-2020,9,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Bayer Leverkusen,Draw,4,2,3,50.0,0.6,7,18,38.9,24,4,58.3,42.3,12,33.3,35.4,18,1,5.6,0,12.2
160,2019-2020,9,Wolfsburg,Pavao Pervan,AUT,31,90.0,Home,Augsburg,Draw,5,0,5,100.0,1.1,4,10,40.0,28,6,25.0,31.5,8,37.5,37.6,5,1,20.0,0,15.2
161,2019-2020,9,Augsburg,Tomáš Koubek,CZE,27,90.0,Away,Wolfsburg,Draw,3,0,3,100.0,0.4,6,32,18.8,38,5,63.2,46.8,12,66.7,52.5,10,0,0.0,0,15.7
162,2019-2020,9,Mönchengladbach,Yann Sommer,SUI,30,90.0,Home,Eintracht Frankfurt,Win,3,2,1,33.3,1.5,12,28,42.9,48,4,45.8,40.3,10,60.0,46.7,16,1,6.3,1,8.6
163,2019-2020,9,Eintracht Frankfurt,Frederik Rønnow,DEN,27,90.0,Away,Mönchengladbach,Defeat,6,4,2,33.3,2.0,7,25,28.0,35,0,62.9,42.5,5,60.0,47.0,10,0,0.0,0,14.0
164,2019-2020,10,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Paderborn 07,Win,3,0,3,100.0,0.3,1,3,33.3,29,1,10.3,19.8,6,0.0,17.2,5,0,0.0,1,18.0
165,2019-2020,10,Paderborn 07,Leopold Zingerle,GER,25,90.0,Away,Hoffenheim,Defeat,7,3,4,57.1,2.1,2,3,66.7,18,7,16.7,27.5,6,0.0,28.5,5,0,0.0,0,9.4
166,2019-2020,10,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Mainz 05,Win,2,0,2,100.0,0.5,1,5,20.0,24,7,16.7,27.5,6,16.7,21.2,6,0,0.0,0,13.7
167,2019-2020,10,Mainz 05,Robin Zentner,GER,25,90.0,Away,RB Leipzig,Defeat,12,8,4,33.3,5.7,6,16,37.5,24,6,45.8,39.0,10,50.0,41.9,9,0,0.0,0,11.0
168,2019-2020,10,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Mönchengladbach,Defeat,6,2,4,66.7,2.5,12,17,70.6,35,8,42.9,42.5,3,66.7,43.7,5,0,0.0,0,9.3
169,2019-2020,10,Mönchengladbach,Yann Sommer,SUI,30,90.0,Away,Bayer Leverkusen,Win,7,1,6,85.7,1.8,6,15,40.0,23,4,34.8,33.7,15,46.7,40.4,17,0,0.0,1,11.7
170,2019-2020,10,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Home,Freiburg,Draw,3,2,1,33.3,1.2,7,17,41.2,33,3,30.3,32.2,9,77.8,57.4,14,0,0.0,0,18.5
171,2019-2020,10,Freiburg,Mark Flekken,NED,26,90.0,Away,Werder Bremen,Draw,10,2,7,80.0,2.0,3,10,30.0,21,2,28.6,34.7,7,57.1,55.6,6,0,0.0,0,11.7
172,2019-2020,10,Dortmund,Marwin Hitz,SUI,32,90.0,Home,Wolfsburg,Win,3,0,3,100.0,0.9,1,8,12.5,29,4,20.7,29.9,7,28.6,37.0,8,1,12.5,0,14.5
173,2019-2020,10,Wolfsburg,Pavao Pervan,AUT,31,90.0,Away,Dortmund,Defeat,7,3,5,71.4,2.7,10,20,50.0,26,5,57.7,43.5,8,62.5,49.9,11,0,0.0,1,12.8
174,2019-2020,10,Eintracht Frankfurt,Frederik Rønnow,DEN,27,90.0,Home,Bayern Munich,Win,3,1,2,66.7,0.6,8,21,38.1,31,4,54.8,39.7,6,66.7,47.5,6,0,0.0,2,13.3
175,2019-2020,10,Bayern Munich,Manuel Neuer,GER,33,90.0,Away,Eintracht Frankfurt,Defeat,11,5,6,54.5,4.6,13,21,61.9,57,13,36.8,36.0,5,0.0,22.2,9,0,0.0,0,14.6
176,2019-2020,10,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Hertha BSC,Win,3,0,3,100.0,0.6,11,21,52.4,33,3,54.5,46.3,6,50.0,43.7,8,0,0.0,1,14.8
177,2019-2020,10,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,Union Berlin,Defeat,5,1,5,100.0,1.5,15,37,40.5,49,3,65.3,45.3,5,100.0,65.8,9,1,11.1,3,16.5
178,2019-2020,10,Düsseldorf,Zack Steffen,USA,24,90.0,Home,Köln,Win,1,0,1,100.0,0.1,9,23,39.1,30,3,60.0,49.2,6,83.3,67.3,12,1,8.3,0,12.8
179,2019-2020,10,Köln,Timo Horn,GER,26,90.0,Away,Düsseldorf,Defeat,2,2,1,50.0,2.2,4,13,30.8,24,5,41.7,37.6,11,27.3,28.7,14,0,0.0,1,15.3
180,2019-2020,10,Augsburg,Tomáš Koubek,CZE,27,90.0,Home,Schalke 04,Defeat,3,3,1,0.0,0.7,2,12,16.7,16,6,56.3,55.3,5,60.0,52.8,4,0,0.0,0,11.6
181,2019-2020,10,Schalke 04,Alexander Nübel,GER,23,90.0,Away,Augsburg,Win,3,2,2,66.7,1.5,6,19,31.6,45,6,35.6,37.9,10,30.0,35.0,9,0,0.0,0,10.6
182,2019-2020,11,Köln,Timo Horn,GER,26,90.0,Home,Hoffenheim,Defeat,4,2,3,75.0,1.1,8,18,44.4,23,2,65.2,47.0,5,60.0,51.6,8,0,0.0,1,16.8
183,2019-2020,11,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,Köln,Win,3,1,2,66.7,0.9,5,11,45.5,38,8,18.4,24.5,9,44.4,38.4,10,1,10.0,1,17.0
184,2019-2020,11,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,RB Leipzig,Defeat,5,4,2,40.0,2.6,12,24,50.0,25,5,64.0,40.1,9,88.9,51.6,9,4,44.4,1,14.5
185,2019-2020,11,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Away,Hertha BSC,Win,3,2,1,33.3,0.9,1,8,12.5,32,4,25.0,29.2,5,0.0,15.2,3,0,0.0,2,18.0
186,2019-2020,11,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,Augsburg,Defeat,5,1,4,80.0,0.9,3,6,50.0,47,7,10.6,25.1,9,11.1,18.9,7,0,0.0,1,14.7
187,2019-2020,11,Augsburg,Tomáš Koubek,CZE,27,90.0,Away,Paderborn 07,Win,3,0,3,100.0,1.1,8,17,47.1,24,0,45.8,44.5,8,75.0,51.8,8,1,12.5,1,25.5
188,2019-2020,11,Schalke 04,Alexander Nübel,GER,23,90.0,Home,Düsseldorf,Draw,4,3,2,50.0,2.7,2,8,25.0,35,5,17.1,29.2,3,66.7,51.3,7,0,0.0,0,13.8
189,2019-2020,11,Düsseldorf,Zack Steffen,USA,24,90.0,Away,Schalke 04,Draw,4,3,1,25.0,1.9,4,18,22.2,18,2,44.4,45.0,15,66.7,54.5,5,0,0.0,0,14.8
190,2019-2020,11,Mainz 05,Robin Zentner,GER,25,90.0,Home,Union Berlin,Defeat,4,3,2,25.0,1.6,8,18,44.4,32,6,40.6,36.7,8,62.5,53.9,7,1,14.3,2,23.2
191,2019-2020,11,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Mainz 05,Win,5,2,3,60.0,2.1,13,35,37.1,32,1,81.3,59.2,10,90.0,65.7,16,2,12.5,0,10.8
192,2019-2020,11,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Dortmund,Win,0,0,0,,0.0,8,13,61.5,40,2,30.0,34.0,2,50.0,29.0,3,0,0.0,1,25.7
193,2019-2020,11,Dortmund,Roman Bürki,SUI,28,90.0,Away,Bayern Munich,Defeat,5,4,2,20.0,2.2,5,20,25.0,33,6,45.5,37.5,14,35.7,32.0,6,1,16.7,1,17.8
194,2019-2020,11,Mönchengladbach,Yann Sommer,SUI,30,90.0,Home,Werder Bremen,Win,6,1,5,83.3,1.8,8,17,47.1,35,3,40.0,37.9,4,75.0,58.5,5,0,0.0,1,16.3
195,2019-2020,11,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Mönchengladbach,Defeat,7,3,4,57.1,1.9,13,24,54.2,29,5,65.5,43.2,7,71.4,47.0,6,0,0.0,0,12.7
196,2019-2020,11,Wolfsburg,Pavao Pervan,AUT,31,90.0,Home,Bayer Leverkusen,Defeat,4,2,2,50.0,1.1,6,15,40.0,22,3,59.1,40.6,7,28.6,33.9,3,0,0.0,1,12.8
197,2019-2020,11,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Wolfsburg,Win,1,0,1,100.0,0.1,16,36,44.4,54,8,57.4,43.0,9,55.6,48.4,10,0,0.0,0,12.8
198,2019-2020,11,Freiburg,Mark Flekken,NED,26,90.0,Home,Eintracht Frankfurt,Win,6,0,6,100.0,0.8,8,20,40.0,33,3,48.5,43.6,10,40.0,43.8,5,0,0.0,2,17.6
199,2019-2020,11,Eintracht Frankfurt,Frederik Rønnow,DEN,27,90.0,Away,Freiburg,Defeat,6,1,5,83.3,1.1,18,26,69.2,28,5,64.3,48.5,11,72.7,53.0,12,2,16.7,1,15.3
200,2019-2020,12,Dortmund,Roman Bürki,SUI,29,90.0,Home,Paderborn 07,Draw,4,3,1,25.0,1.8,0,1,0.0,18,4,5.6,22.3,7,0.0,20.0,5,1,20.0,1,17.5
201,2019-2020,12,Paderborn 07,Leopold Zingerle,GER,25,90.0,Away,Dortmund,Draw,7,3,4,57.1,3.5,8,17,47.1,38,7,31.6,30.5,10,50.0,42.3,22,1,4.5,0,9.1
202,2019-2020,12,Düsseldorf,Zack Steffen,USA,24,90.0,Home,Bayern Munich,Defeat,5,4,1,20.0,2.6,11,22,50.0,22,6,54.5,43.0,12,83.3,61.3,10,0,0.0,1,13.5
203,2019-2020,12,Bayern Munich,Manuel Neuer,GER,33,90.0,Away,Düsseldorf,Win,1,0,1,100.0,0.0,5,7,71.4,30,4,13.3,24.5,6,50.0,40.2,3,0,0.0,1,18.0
204,2019-2020,12,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Freiburg,Draw,2,1,1,50.0,0.9,8,17,47.1,35,4,42.9,37.8,10,20.0,29.4,3,0,0.0,0,12.0
205,2019-2020,12,Freiburg,Mark Flekken,NED,26,90.0,Away,Bayer Leverkusen,Draw,9,1,7,88.9,1.1,2,28,7.1,31,7,54.8,43.2,14,78.6,58.0,13,2,15.4,0,11.3
206,2019-2020,12,Eintracht Frankfurt,Felix Wiedwald,GER,29,90.0,Home,Wolfsburg,Defeat,6,2,4,66.7,1.3,4,10,40.0,29,4,27.6,30.2,4,50.0,35.5,3,0,0.0,1,12.0
207,2019-2020,12,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Eintracht Frankfurt,Win,9,0,9,100.0,1.3,9,25,36.0,27,4,77.8,54.9,8,50.0,40.3,25,1,4.0,0,9.5
208,2019-2020,12,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Mönchengladbach,Win,2,0,2,100.0,0.7,21,39,53.8,39,1,87.2,58.4,5,100.0,63.4,7,0,0.0,0,14.3
209,2019-2020,12,Mönchengladbach,Yann Sommer,SUI,30,90.0,Away,Union Berlin,Defeat,5,2,3,60.0,2.2,12,20,60.0,59,10,30.5,32.7,4,50.0,33.0,9,1,11.1,0,15.0
210,2019-2020,12,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Home,Schalke 04,Defeat,5,2,3,60.0,0.5,10,15,66.7,24,4,54.2,41.2,4,50.0,42.5,1,0,0.0,0,10.0
211,2019-2020,12,Schalke 04,Alexander Nübel,GER,23,90.0,Away,Werder Bremen,Win,5,1,4,80.0,1.0,8,17,47.1,26,4,38.5,40.0,10,70.0,48.3,8,0,0.0,0,9.0
212,2019-2020,12,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Köln,Win,1,1,0,0.0,0.9,1,5,20.0,28,2,14.3,28.3,3,33.3,36.0,5,0,0.0,1,17.7
213,2019-2020,12,Köln,Timo Horn,GER,26,90.0,Away,RB Leipzig,Defeat,7,4,4,57.1,2.6,3,13,23.1,12,1,66.7,46.9,11,45.5,37.2,6,1,16.7,0,4.5
214,2019-2020,12,Augsburg,Tomáš Koubek,CZE,27,90.0,Home,Hertha BSC,Win,1,0,1,100.0,0.0,5,13,38.5,37,5,29.7,34.6,5,40.0,39.8,5,1,20.0,2,18.4
215,2019-2020,12,Hertha BSC,Rune Jarstein,NOR,35,27.0,Away,Augsburg,Defeat,2,2,0,0.0,0.9,5,5,100.0,11,2,36.4,33.2,1,100.0,59.0,1,0,0.0,0,19.0
216,2019-2020,12,Hertha BSC,Dennis Smarsch,GER,20,61.0,Away,Augsburg,Defeat,3,2,1,33.3,0.9,9,20,45.0,25,2,52.0,41.2,8,87.5,55.3,7,1,14.3,2,17.0
217,2019-2020,12,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Mainz 05,Defeat,5,5,1,0.0,3.2,1,4,25.0,24,5,12.5,23.6,7,14.3,23.7,10,0,0.0,1,27.7
218,2019-2020,12,Mainz 05,Robin Zentner,GER,25,90.0,Away,Hoffenheim,Win,8,1,7,87.5,1.5,7,25,28.0,30,6,60.0,48.2,10,70.0,51.7,14,1,7.1,1,31.0
219,2019-2020,13,Schalke 04,Alexander Nübel,GER,23,90.0,Home,Union Berlin,Win,6,1,6,100.0,2.3,6,19,31.6,35,2,45.7,39.7,7,42.9,39.0,8,0,0.0,1,27.0
220,2019-2020,13,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Schalke 04,Defeat,8,2,6,75.0,2.5,8,24,33.3,34,3,64.7,47.0,4,50.0,45.0,7,0,0.0,1,24.0
221,2019-2020,13,Hertha BSC,Thomas Kraft,GER,31,90.0,Home,Dortmund,Defeat,5,2,3,60.0,1.7,7,12,58.3,26,5,46.2,36.5,3,0.0,18.0,5,0,0.0,2,25.8
222,2019-2020,13,Dortmund,Roman Bürki,SUI,29,90.0,Away,Hertha BSC,Win,3,1,2,66.7,0.9,3,22,13.6,27,0,59.3,48.9,10,60.0,44.7,10,0,0.0,1,20.0
223,2019-2020,13,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Düsseldorf,Draw,3,1,2,66.7,1.1,9,20,45.0,44,8,36.4,33.5,11,36.4,36.5,18,1,5.6,0,10.3
224,2019-2020,13,Düsseldorf,Zack Steffen,USA,24,90.0,Away,Hoffenheim,Draw,5,1,4,80.0,0.8,3,4,75.0,19,8,15.8,25.1,6,16.7,34.2,7,0,0.0,4,21.1
225,2019-2020,13,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,RB Leipzig,Defeat,6,3,3,50.0,1.7,4,9,44.4,48,7,16.7,28.2,6,16.7,28.3,7,0,0.0,0,11.6
226,2019-2020,13,RB Leipzig,Yvon Mvogo,SUI,25,90.0,Away,Paderborn 07,Win,4,2,2,50.0,1.4,4,13,30.8,39,5,28.2,32.2,6,33.3,34.5,9,1,11.1,2,17.0
227,2019-2020,13,Köln,Timo Horn,GER,26,90.0,Home,Augsburg,Draw,3,1,2,66.7,2.0,9,13,69.2,26,1,34.6,36.2,10,40.0,29.5,9,1,11.1,0,21.0
228,2019-2020,13,Augsburg,Tomáš Koubek,CZE,27,90.0,Away,Köln,Draw,6,1,5,83.3,1.6,2,13,15.4,15,6,46.7,42.7,7,85.7,60.4,14,2,14.3,0,11.3
229,2019-2020,13,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Bayer Leverkusen,Defeat,7,2,5,71.4,3.2,8,12,66.7,54,7,18.5,28.2,5,40.0,38.2,2,0,0.0,5,25.5
230,2019-2020,13,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Bayern Munich,Win,10,1,8,90.0,2.0,8,39,20.5,34,6,79.4,56.9,13,92.3,58.6,12,2,16.7,0,9.3
231,2019-2020,13,Mönchengladbach,Yann Sommer,SUI,30,90.0,Home,Freiburg,Win,4,2,2,50.0,1.9,5,17,29.4,33,3,33.3,33.7,10,60.0,48.0,11,0,0.0,0,9.7
232,2019-2020,13,Freiburg,Mark Flekken,NED,26,90.0,Away,Mönchengladbach,Defeat,14,4,10,71.4,5.1,12,20,60.0,40,6,40.0,36.0,10,40.0,33.5,9,0,0.0,0,13.2
233,2019-2020,13,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,Werder Bremen,Defeat,2,3,0,0.0,1.9,5,19,26.3,33,8,54.5,39.2,6,16.7,27.0,7,2,28.6,0,11.8
234,2019-2020,13,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Wolfsburg,Win,6,2,4,66.7,2.9,11,30,36.7,25,2,80.0,52.2,11,90.9,56.9,13,1,7.7,0,11.3
235,2019-2020,13,Mainz 05,Robin Zentner,GER,25,90.0,Home,Eintracht Frankfurt,Win,3,1,2,66.7,0.8,6,15,40.0,30,6,46.7,36.8,9,11.1,19.4,15,1,6.7,1,17.8
236,2019-2020,13,Eintracht Frankfurt,Frederik Rønnow,DEN,27,90.0,Away,Mainz 05,Defeat,9,2,7,77.8,2.6,14,25,56.0,29,11,55.2,42.3,11,81.8,50.6,14,2,14.3,0,12.8
237,2019-2020,14,Eintracht Frankfurt,Frederik Rønnow,DEN,27,90.0,Home,Hertha BSC,Draw,3,2,1,33.3,1.7,1,7,14.3,22,3,31.8,30.4,5,0.0,21.4,4,0,0.0,0,11.8
238,2019-2020,14,Hertha BSC,Thomas Kraft,GER,31,90.0,Away,Eintracht Frankfurt,Draw,7,2,5,71.4,2.5,18,36,50.0,24,6,75.0,48.2,18,100.0,65.4,20,1,5.0,0,12.4
239,2019-2020,14,Mönchengladbach,Yann Sommer,SUI,30,90.0,Home,Bayern Munich,Win,5,1,4,80.0,1.5,6,22,27.3,34,7,47.1,37.6,11,54.5,44.0,8,1,12.5,0,9.1
240,2019-2020,14,Bayern Munich,Manuel Neuer,GER,33,90.0,Away,Mönchengladbach,Defeat,2,2,1,50.0,1.2,11,18,61.1,50,6,34.0,34.2,5,20.0,32.8,6,1,16.7,0,11.0
241,2019-2020,14,Dortmund,Roman Bürki,SUI,29,90.0,Home,Düsseldorf,Win,0,0,0,,0.0,1,1,100.0,20,4,5.0,20.7,3,0.0,28.7,4,0,0.0,1,13.2
242,2019-2020,14,Düsseldorf,Zack Steffen,USA,24,90.0,Away,Dortmund,Defeat,10,5,5,50.0,4.8,13,19,68.4,27,6,48.1,41.3,13,46.2,42.4,7,0,0.0,0,6.5
243,2019-2020,14,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Hoffenheim,Win,1,1,0,0.0,0.6,5,12,41.7,28,2,32.1,33.8,6,50.0,42.2,8,1,12.5,5,20.5
244,2019-2020,14,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,RB Leipzig,Defeat,13,3,11,84.6,2.9,5,18,27.8,59,6,25.4,26.8,12,25.0,28.3,8,0,0.0,3,21.4
245,2019-2020,14,Augsburg,Tomáš Koubek,CZE,27,90.0,Home,Mainz 05,Win,3,1,2,66.7,0.3,11,18,61.1,32,7,46.9,43.3,5,60.0,49.2,5,0,0.0,1,15.7
246,2019-2020,14,Mainz 05,Robin Zentner,GER,25,90.0,Away,Augsburg,Defeat,4,2,3,75.0,2.2,14,34,41.2,39,10,53.8,39.6,13,100.0,70.9,12,3,25.0,0,14.6
247,2019-2020,14,Freiburg,Mark Flekken,NED,26,90.0,Home,Wolfsburg,Win,0,0,0,,0.0,12,29,41.4,42,3,52.4,44.8,9,77.8,64.2,10,0,0.0,0,12.7
248,2019-2020,14,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Freiburg,Defeat,3,1,2,66.7,0.3,11,22,50.0,29,5,69.0,47.5,6,33.3,37.0,11,0,0.0,2,15.0
249,2019-2020,14,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Home,Schalke 04,Win,3,1,2,66.7,1.2,10,24,41.7,28,7,67.9,43.9,7,71.4,50.6,3,0,0.0,1,14.8
250,2019-2020,14,Schalke 04,Alexander Nübel,GER,23,90.0,Away,Bayer Leverkusen,Defeat,9,2,7,77.8,2.3,8,29,27.6,29,3,72.4,55.3,8,100.0,66.8,8,0,0.0,1,18.0
251,2019-2020,14,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Köln,Win,4,0,4,100.0,1.4,10,28,35.7,33,0,66.7,52.1,9,66.7,52.2,5,0,0.0,1,18.8
