,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
1668,2019-2020,24,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Bayer Leverkusen,Draw,6,1,5,83.3,1.0,9,13,69.2,33,6,39.4,36.4,6,0.0,17.7,6,0,0.0,1,14.4
1669,2019-2020,24,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,RB Leipzig,Draw,2,1,1,50.0,1.5,6,15,40.0,46,3,21.7,32.0,9,55.6,46.4,7,0,0.0,1,16.0
1670,2019-2020,25,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,Köln,Defeat,3,2,1,33.3,2.3,3,8,37.5,29,6,13.8,26.3,9,44.4,39.0,9,0,0.0,0,13.8
1671,2019-2020,25,Köln,Timo Horn,GER,26,90.0,Away,Paderborn 07,Win,2,1,0,50.0,0.3,15,23,65.2,39,2,46.2,38.6,12,41.7,33.7,11,0,0.0,0,12.6
1672,2019-2020,25,Freiburg,Alexander Schwolow,GER,27,90.0,Home,Union Berlin,Win,4,1,3,75.0,0.6,11,27,40.7,30,3,56.7,51.8,11,90.9,65.5,10,2,20.0,0,11.5
1673,2019-2020,25,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Freiburg,Defeat,5,3,2,40.0,1.4,9,24,37.5,36,7,58.3,48.8,3,100.0,72.7,10,2,20.0,1,15.7
1674,2019-2020,25,Schalke 04,Markus Schubert,GER,21,90.0,Home,Hoffenheim,Draw,1,1,0,0.0,0.6,8,25,32.0,28,1,67.9,49.5,6,100.0,65.2,7,0,0.0,0,10.5
1675,2019-2020,25,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,Schalke 04,Draw,4,1,3,75.0,0.4,2,7,28.6,26,5,19.2,26.0,7,28.6,31.6,5,1,20.0,2,22.2
1676,2019-2020,25,Hertha BSC,Thomas Kraft,GER,31,90.0,Home,Werder Bremen,Draw,3,2,1,33.3,1.0,4,18,22.2,20,2,75.0,51.8,7,42.9,36.7,11,0,0.0,0,11.8
1677,2019-2020,25,Werder Bremen,Stefanos Kapino,GRE,25,90.0,Away,Hertha BSC,Draw,5,2,3,60.0,1.4,9,18,50.0,25,8,48.0,40.0,9,66.7,45.6,19,0,0.0,1,13.4
1678,2019-2020,25,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Home,Eintracht Frankfurt,Win,3,0,3,100.0,0.2,10,24,41.7,62,4,37.1,34.3,8,12.5,26.4,8,0,0.0,1,18.6
1679,2019-2020,25,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Away,Bayer Leverkusen,Defeat,5,4,1,20.0,3.0,14,21,66.7,34,2,52.9,36.8,3,100.0,57.3,5,1,20.0,1,15.2
1680,2019-2020,25,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,RB Leipzig,Draw,4,0,4,100.0,0.8,19,30,63.3,32,2,62.5,47.3,10,100.0,71.8,9,1,11.1,0,10.9
1681,2019-2020,25,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Away,Wolfsburg,Draw,4,0,4,100.0,0.6,4,8,50.0,26,6,26.9,29.1,9,11.1,24.9,8,0,0.0,3,21.9
1682,2019-2020,25,Mönchengladbach,Yann Sommer,SUI,31,90.0,Home,Dortmund,Defeat,4,2,2,50.0,1.6,2,5,40.0,21,4,19.0,29.1,4,25.0,31.3,7,0,0.0,2,16.9
1683,2019-2020,25,Dortmund,Roman Bürki,SUI,29,90.0,Away,Mönchengladbach,Win,3,1,2,66.7,2.4,6,19,31.6,36,8,41.7,41.2,4,100.0,62.3,9,2,22.2,0,11.0
1684,2019-2020,25,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Augsburg,Win,2,0,2,100.0,0.4,6,9,66.7,42,8,19.0,29.3,4,25.0,30.5,4,1,25.0,2,15.0
1685,2019-2020,25,Augsburg,Andreas Luthe,GER,32,90.0,Away,Bayern Munich,Defeat,6,2,4,66.7,2.9,11,25,44.0,20,6,50.0,39.2,22,68.2,50.8,18,0,0.0,0,8.8
1686,2019-2020,25,Mainz 05,Robin Zentner,GER,25,45.0,Home,Düsseldorf,Draw,1,0,1,100.0,0.3,5,11,45.5,12,6,16.7,31.7,9,100.0,68.4,9,0,0.0,0,15.0
1687,2019-2020,25,Mainz 05,Florian Müller,GER,22,45.0,Home,Düsseldorf,Draw,4,1,3,75.0,1.4,4,15,26.7,17,3,52.9,46.7,7,85.7,62.1,4,0,0.0,1,19.5
1688,2019-2020,25,Düsseldorf,Florian Kastenmeier,TUR,25,90.0,Away,Mainz 05,Draw,1,1,0,0.0,1.0,5,13,38.5,29,6,37.9,34.8,2,100.0,71.5,2,0,0.0,1,18.2
1689,2019-2020,21,Mönchengladbach,Yann Sommer,SUI,31,90.0,Home,Köln,Win,3,1,2,66.7,1.0,11,27,40.7,57,2,33.3,35.3,9,88.9,68.2,17,0,0.0,0,10.6
1690,2019-2020,21,Köln,Timo Horn,GER,26,90.0,Away,Mönchengladbach,Defeat,5,2,4,60.0,1.5,16,26,61.5,37,4,64.9,44.6,3,66.7,54.3,12,1,8.3,0,14.0
1691,2019-2020,26,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Freiburg,Draw,1,1,0,0.0,0.6,4,7,57.1,37,6,16.2,29.1,5,20.0,25.8,4,1,25.0,2,17.8
1692,2019-2020,26,Freiburg,Alexander Schwolow,GER,27,90.0,Away,RB Leipzig,Draw,8,1,7,87.5,1.5,18,33,54.5,31,7,51.6,41.9,18,94.4,69.7,14,2,14.3,0,13.8
1693,2019-2020,26,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Home,Paderborn 07,Draw,1,0,1,100.0,0.1,10,12,83.3,38,5,31.6,31.0,5,0.0,20.4,4,0,0.0,1,15.5
1694,2019-2020,26,Paderborn 07,Leopold Zingerle,GER,26,90.0,Away,Düsseldorf,Draw,1,0,1,100.0,0.1,3,8,37.5,40,5,20.0,29.7,8,0.0,22.5,9,0,0.0,1,22.0
1695,2019-2020,26,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Hertha BSC,Defeat,6,3,4,50.0,2.3,1,7,14.3,27,5,25.9,29.9,5,0.0,19.6,7,1,14.3,0,12.7
1696,2019-2020,26,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,Hoffenheim,Win,2,0,2,100.0,0.6,12,18,66.7,27,5,44.4,38.3,9,66.7,46.1,8,2,25.0,0,8.0
1697,2019-2020,26,Augsburg,Andreas Luthe,GER,33,90.0,Home,Wolfsburg,Defeat,5,2,3,60.0,1.8,7,22,31.8,40,7,37.5,38.0,12,58.3,44.6,13,1,7.7,2,18.5
1698,2019-2020,26,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Augsburg,Win,3,1,2,66.7,1.0,7,18,38.9,47,7,34.0,33.4,4,50.0,49.5,2,0,0.0,2,19.0
1699,2019-2020,26,Dortmund,Roman Bürki,SUI,29,90.0,Home,Schalke 04,Win,3,0,3,100.0,0.2,2,10,20.0,28,6,32.1,35.9,6,16.7,27.7,3,0,0.0,1,14.3
1700,2019-2020,26,Schalke 04,Markus Schubert,GER,21,90.0,Away,Dortmund,Defeat,4,4,0,0.0,2.4,3,15,20.0,23,4,47.8,40.1,5,80.0,59.0,3,0,0.0,2,19.4
1701,2019-2020,26,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Home,Mönchengladbach,Defeat,6,3,4,66.7,2.9,13,20,65.0,55,7,34.5,30.9,7,14.3,29.4,4,1,25.0,0,11.3
1702,2019-2020,26,Mönchengladbach,Yann Sommer,SUI,31,90.0,Away,Eintracht Frankfurt,Win,4,1,3,75.0,0.5,6,24,25.0,44,3,47.7,40.4,6,50.0,45.7,12,0,0.0,0,12.6
1703,2019-2020,26,Köln,Timo Horn,GER,27,90.0,Home,Mainz 05,Draw,5,2,3,60.0,2.1,10,18,55.6,33,3,42.4,36.8,7,57.1,41.1,9,2,22.2,0,13.3
1704,2019-2020,26,Mainz 05,Florian Müller,GER,22,90.0,Away,Köln,Draw,5,2,4,80.0,2.5,3,13,23.1,32,6,21.9,29.0,11,54.5,45.0,9,1,11.1,3,26.8
1705,2019-2020,26,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Bayern Munich,Defeat,2,2,1,50.0,1.7,15,36,41.7,35,1,88.6,55.8,5,100.0,65.2,12,0,0.0,2,17.8
1706,2019-2020,26,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Union Berlin,Win,2,0,2,100.0,0.1,9,22,40.9,55,17,34.5,32.6,7,42.9,38.7,10,3,30.0,0,14.9
1707,2019-2020,26,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Bayer Leverkusen,Defeat,6,4,2,33.3,2.0,6,15,40.0,25,2,48.0,37.3,5,60.0,40.6,10,0,0.0,0,10.0
1708,2019-2020,26,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Werder Bremen,Win,1,1,0,0.0,0.8,9,14,64.3,40,6,32.5,35.3,5,20.0,25.4,5,0,0.0,0,13.8
1709,2019-2020,27,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Union Berlin,Win,0,0,0,,0.0,6,16,37.5,21,2,57.1,43.1,7,57.1,45.3,6,1,16.7,0,7.7
1710,2019-2020,27,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Hertha BSC,Defeat,7,4,3,42.9,2.6,9,20,45.0,28,3,53.6,41.7,7,71.4,56.7,5,0,0.0,0,16.7
1711,2019-2020,27,Mönchengladbach,Yann Sommer,SUI,31,90.0,Home,Bayer Leverkusen,Defeat,6,3,4,66.7,2.6,9,13,69.2,34,4,29.4,30.4,6,50.0,44.8,3,0,0.0,0,8.0
1712,2019-2020,27,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Mönchengladbach,Win,6,1,5,83.3,2.3,11,34,32.4,56,7,53.6,41.1,9,44.4,43.2,7,1,14.3,2,21.5
1713,2019-2020,27,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,Dortmund,Defeat,2,2,0,0.0,1.4,10,22,45.5,29,1,62.1,43.4,5,80.0,59.6,1,0,0.0,2,21.5
1714,2019-2020,27,Dortmund,Roman Bürki,SUI,29,90.0,Away,Wolfsburg,Win,1,0,1,100.0,0.1,2,9,22.2,21,8,28.6,33.4,5,60.0,38.6,5,0,0.0,0,10.8
1715,2019-2020,27,Freiburg,Alexander Schwolow,GER,27,90.0,Home,Werder Bremen,Defeat,2,1,1,50.0,1.3,10,19,52.6,40,6,37.5,35.0,8,50.0,44.6,3,0,0.0,1,17.3
1716,2019-2020,27,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Freiburg,Win,7,0,7,100.0,0.9,9,24,37.5,33,4,54.5,45.1,9,66.7,59.7,22,1,4.5,0,10.0
1717,2019-2020,27,Paderborn 07,Leopold Zingerle,GER,26,90.0,Home,Hoffenheim,Draw,5,1,4,80.0,1.4,8,17,47.1,34,8,44.1,38.4,10,20.0,27.6,11,0,0.0,0,10.6
1718,2019-2020,27,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,Paderborn 07,Draw,2,1,1,50.0,0.2,2,6,33.3,25,3,12.0,24.1,12,25.0,32.2,6,0,0.0,2,18.2
1719,2019-2020,27,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Eintracht Frankfurt,Win,4,2,2,50.0,2.6,3,7,42.9,43,6,16.3,26.3,5,0.0,19.8,8,2,25.0,2,20.2
1720,2019-2020,27,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Away,Bayern Munich,Defeat,10,5,6,50.0,3.1,7,24,29.2,31,6,64.5,46.6,9,44.4,37.7,12,0,0.0,1,13.1
1721,2019-2020,27,Schalke 04,Markus Schubert,GER,21,90.0,Home,Augsburg,Defeat,7,3,4,57.1,1.8,4,12,33.3,37,3,32.4,34.8,2,0.0,20.0,1,0,0.0,0,12.3
1722,2019-2020,27,Augsburg,Andreas Luthe,GER,33,90.0,Away,Schalke 04,Win,2,0,2,100.0,0.3,7,18,38.9,18,1,77.8,52.3,8,50.0,40.1,7,1,14.3,0,19.5
1723,2019-2020,27,Mainz 05,Florian Müller,GER,22,90.0,Home,RB Leipzig,Defeat,9,5,4,44.4,4.1,2,9,22.2,24,5,16.7,24.8,11,45.5,39.8,5,0,0.0,1,19.0
1724,2019-2020,27,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Mainz 05,Win,1,0,1,100.0,0.0,4,8,50.0,38,7,21.1,28.7,4,0.0,18.0,8,1,12.5,1,16.6
1725,2019-2020,27,Köln,Timo Horn,GER,27,90.0,Home,Düsseldorf,Draw,4,2,2,50.0,1.4,12,19,63.2,39,5,43.6,36.1,9,22.2,24.6,10,2,20.0,0,16.0
1726,2019-2020,27,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Away,Köln,Draw,5,2,3,60.0,1.9,9,29,31.0,34,4,67.6,51.6,7,85.7,65.6,9,0,0.0,0,11.6
1727,2019-2020,28,Dortmund,Roman Bürki,SUI,29,90.0,Home,Bayern Munich,Defeat,4,1,3,75.0,1.2,6,14,42.9,31,11,38.7,34.6,6,33.3,26.3,11,2,18.2,0,13.9
1728,2019-2020,28,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Dortmund,Win,4,0,4,100.0,0.1,13,20,65.0,39,3,46.2,38.0,5,40.0,47.8,8,0,0.0,2,13.6
1729,2019-2020,28,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Mönchengladbach,Draw,4,0,4,100.0,0.4,11,19,57.9,30,4,46.7,38.9,6,83.3,57.2,8,0,0.0,0,11.0
1730,2019-2020,28,Mönchengladbach,Yann Sommer,SUI,31,90.0,Away,Werder Bremen,Draw,7,0,7,100.0,1.3,5,9,55.6,40,6,22.5,29.6,4,0.0,26.3,7,0,0.0,3,16.0
1731,2019-2020,28,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Home,Freiburg,Draw,5,3,2,40.0,2.3,9,11,81.8,30,4,33.3,33.3,4,25.0,29.8,3,0,0.0,0,9.3
1732,2019-2020,28,Freiburg,Alexander Schwolow,GER,27,90.0,Away,Eintracht Frankfurt,Draw,16,3,13,81.3,4.4,14,32,43.8,36,5,58.3,42.5,12,91.7,69.6,18,1,5.6,0,12.3
1733,2019-2020,28,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Home,Wolfsburg,Defeat,9,4,5,55.6,4.0,5,12,41.7,38,5,28.9,34.6,4,25.0,36.8,8,0,0.0,1,14.5
1734,2019-2020,28,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Bayer Leverkusen,Win,1,1,0,0.0,0.8,7,19,36.8,24,3,58.3,43.4,6,83.3,60.3,6,0,0.0,0,22.0
1735,2019-2020,28,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Hertha BSC,Draw,2,2,1,50.0,1.8,9,18,50.0,36,6,41.7,34.8,8,37.5,37.3,9,3,33.3,1,20.0
1736,2019-2020,28,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,RB Leipzig,Draw,4,2,2,50.0,1.4,6,15,40.0,22,5,50.0,42.2,6,66.7,50.5,6,2,33.3,2,14.7
1737,2019-2020,28,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Köln,Win,4,1,3,75.0,1.6,7,14,50.0,26,6,19.2,30.0,10,90.0,62.1,18,1,5.6,0,12.3
1738,2019-2020,28,Köln,Timo Horn,GER,27,90.0,Away,Hoffenheim,Defeat,6,3,3,50.0,1.7,11,16,68.8,34,1,44.1,35.8,3,33.3,29.0,2,0,0.0,2,24.2
1739,2019-2020,28,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Home,Schalke 04,Win,3,1,2,66.7,0.5,4,13,30.8,25,4,40.0,40.2,4,75.0,56.0,8,1,12.5,0,13.0
1740,2019-2020,28,Schalke 04,Markus Schubert,GER,21,90.0,Away,Düsseldorf,Defeat,7,2,5,71.4,1.6,7,24,29.2,24,1,79.2,54.7,5,100.0,66.0,14,2,14.3,1,16.2
1741,2019-2020,28,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Mainz 05,Draw,2,1,1,50.0,0.8,11,32,34.4,34,1,73.5,52.1,7,100.0,66.6,7,1,14.3,3,18.1
1742,2019-2020,28,Mainz 05,Florian Müller,GER,22,90.0,Away,Union Berlin,Draw,4,1,3,75.0,0.9,6,14,42.9,32,10,28.1,30.8,7,71.4,53.1,4,2,50.0,0,13.8
1743,2019-2020,28,Augsburg,Andreas Luthe,GER,33,90.0,Home,Paderborn 07,Draw,2,0,2,100.0,0.3,7,19,36.8,52,5,26.9,34.5,11,45.5,38.8,6,0,0.0,0,12.6
1744,2019-2020,28,Paderborn 07,Leopold Zingerle,GER,26,90.0,Away,Augsburg,Draw,3,0,3,100.0,0.7,12,18,66.7,37,7,45.9,37.2,9,11.1,22.7,6,1,16.7,0,15.2
1745,2019-2020,29,Freiburg,Alexander Schwolow,GER,27,90.0,Home,Bayer Leverkusen,Defeat,1,1,0,0.0,0.2,7,25,28.0,25,3,72.0,52.6,7,100.0,76.7,8,1,12.5,0,14.0
1746,2019-2020,29,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Freiburg,Win,2,0,2,100.0,0.6,6,14,42.9,38,4,31.6,35.1,6,33.3,34.2,10,0,0.0,1,34.5
1747,2019-2020,29,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,Eintracht Frankfurt,Defeat,2,2,1,50.0,2.2,6,16,37.5,31,6,32.3,37.1,6,100.0,68.5,7,2,28.6,3,20.3
1748,2019-2020,29,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Away,Wolfsburg,Win,4,1,3,75.0,1.5,9,27,33.3,26,0,84.6,56.8,12,41.7,44.1,8,0,0.0,0,10.2
1749,2019-2020,29,Schalke 04,Alexander Nübel,GER,23,90.0,Home,Werder Bremen,Defeat,2,1,1,50.0,0.6,13,21,61.9,22,0,72.7,46.8,5,100.0,70.0,1,1,100.0,0,6.0
1750,2019-2020,29,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Schalke 04,Win,1,0,1,100.0,0.2,9,18,50.0,21,4,57.1,41.1,7,85.7,53.9,8,0,0.0,0,15.7
1751,2019-2020,29,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Augsburg,Win,2,0,2,100.0,0.1,13,25,52.0,25,3,68.0,49.1,8,100.0,66.1,14,1,7.1,1,13.1
1752,2019-2020,29,Augsburg,Andreas Luthe,GER,33,90.0,Away,Hertha BSC,Defeat,6,2,4,66.7,1.8,6,15,40.0,34,6,44.1,35.8,5,0.0,21.2,13,1,7.7,1,12.0
1753,2019-2020,29,Mainz 05,Florian Müller,GER,22,90.0,Home,Hoffenheim,Defeat,5,1,4,80.0,2.2,7,12,58.3,25,5,36.0,35.8,3,100.0,62.7,5,2,40.0,2,20.2
1754,2019-2020,29,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,Mainz 05,Win,2,0,2,100.0,0.3,8,20,40.0,28,6,53.6,46.0,8,62.5,53.1,12,0,0.0,1,12.7
1755,2019-2020,29,Bayern Munich,Manuel Neuer,GER,34,90.0,Home,Düsseldorf,Win,2,0,2,100.0,0.2,7,8,87.5,28,4,25.0,31.1,7,14.3,20.0,5,0,0.0,2,23.0
1756,2019-2020,29,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Away,Bayern Munich,Defeat,8,5,4,37.5,2.3,12,22,54.5,36,4,50.0,40.6,15,26.7,31.1,10,0,0.0,0,7.8
1757,2019-2020,29,Mönchengladbach,Yann Sommer,SUI,31,90.0,Home,Union Berlin,Win,5,1,4,80.0,1.1,8,14,57.1,47,5,25.5,29.4,7,28.6,26.7,12,0,0.0,0,9.2
1758,2019-2020,29,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Mönchengladbach,Defeat,8,4,4,50.0,3.0,10,19,52.6,26,4,50.0,41.4,6,100.0,74.0,9,0,0.0,0,13.4
1759,2019-2020,29,Paderborn 07,Leopold Zingerle,GER,26,90.0,Home,Dortmund,Defeat,10,6,4,40.0,4.6,2,6,33.3,18,3,22.2,30.7,5,40.0,30.6,8,0,0.0,1,20.5
1760,2019-2020,29,Dortmund,Roman Bürki,SUI,29,90.0,Away,Paderborn 07,Win,0,1,0,,1.0,1,3,33.3,17,4,11.8,25.5,9,11.1,24.9,3,0,0.0,0,11.4
1761,2019-2020,29,Köln,Timo Horn,GER,27,90.0,Home,RB Leipzig,Defeat,8,4,4,50.0,3.5,8,12,66.7,36,4,27.8,31.2,10,20.0,26.7,6,1,16.7,1,13.8
1762,2019-2020,29,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Köln,Win,5,2,2,60.0,0.9,3,17,17.6,37,5,29.7,34.2,7,85.7,57.0,8,1,12.5,3,23.7
1763,2019-2020,24,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Eintracht Frankfurt,Defeat,4,3,1,25.0,1.6,13,22,59.1,35,3,51.4,37.5,5,80.0,53.0,11,0,0.0,2,17.1
1764,2019-2020,24,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Away,Werder Bremen,Win,3,0,3,100.0,0.4,13,27,48.1,26,0,76.9,52.4,7,100.0,69.1,7,1,14.3,0,19.0
1765,2019-2020,30,Freiburg,Alexander Schwolow,GER,28,90.0,Home,Mönchengladbach,Win,3,0,3,100.0,0.7,11,26,42.3,36,11,41.7,40.0,12,91.7,69.9,15,1,6.7,0,10.9
1766,2019-2020,30,Mönchengladbach,Yann Sommer,SUI,31,90.0,Away,Freiburg,Defeat,6,1,5,83.3,0.7,10,19,52.6,42,7,42.9,38.3,8,12.5,19.4,8,1,12.5,3,20.0
1767,2019-2020,30,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Home,Bayern Munich,Defeat,9,4,5,55.6,3.8,12,23,52.2,55,13,38.2,34.0,5,40.0,37.0,9,0,0.0,0,12.9
1768,2019-2020,30,Bayern Munich,Manuel Neuer,GER,34,90.0,Away,Bayer Leverkusen,Win,6,2,4,66.7,1.3,10,18,55.6,49,7,34.7,30.4,4,25.0,25.0,10,1,10.0,1,20.7
1769,2019-2020,30,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Home,Hoffenheim,Draw,3,2,1,33.3,1.0,3,7,42.9,22,3,27.3,32.2,3,33.3,42.7,0,0,,0,12.8
1770,2019-2020,30,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Düsseldorf,Draw,4,2,3,75.0,2.1,4,26,15.4,25,6,52.0,45.3,15,86.7,62.1,34,3,8.8,0,12.7
1771,2019-2020,30,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Paderborn 07,Draw,5,1,4,80.0,0.7,5,19,26.3,36,4,41.7,35.4,16,25.0,30.3,14,0,0.0,0,9.0
1772,2019-2020,30,Paderborn 07,Leopold Zingerle,GER,26,90.0,Away,RB Leipzig,Draw,4,1,3,75.0,1.4,9,11,81.8,35,6,25.7,30.7,6,33.3,36.5,5,0,0.0,2,17.0
1773,2019-2020,30,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Home,Mainz 05,Defeat,4,2,2,50.0,1.4,14,19,73.7,63,3,28.6,28.5,8,12.5,22.8,5,0,0.0,5,21.7
1774,2019-2020,30,Mainz 05,Florian Müller,GER,22,90.0,Away,Eintracht Frankfurt,Win,0,0,0,,0.0,11,30,36.7,30,5,66.7,46.8,14,71.4,53.4,13,0,0.0,0,13.7
1775,2019-2020,30,Dortmund,Roman Bürki,SUI,29,90.0,Home,Hertha BSC,Win,1,0,1,100.0,0.0,5,7,71.4,18,6,27.8,30.3,6,33.3,40.5,7,0,0.0,0,9.6
1776,2019-2020,30,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,Dortmund,Defeat,3,1,2,66.7,1.1,5,17,29.4,20,5,50.0,45.1,9,77.8,53.8,3,0,0.0,0,8.7
1777,2019-2020,30,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Home,Wolfsburg,Defeat,3,1,2,66.7,1.3,7,24,29.2,26,8,61.5,42.8,11,72.7,50.5,12,3,25.0,0,12.2
1778,2019-2020,30,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Werder Bremen,Win,2,0,2,100.0,0.8,8,18,44.4,43,9,37.2,36.6,7,28.6,35.6,14,3,21.4,1,14.9
1779,2019-2020,30,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Schalke 04,Draw,1,1,0,0.0,0.2,9,15,60.0,24,6,50.0,44.5,3,100.0,61.7,5,2,40.0,0,15.3
1780,2019-2020,30,Schalke 04,Alexander Nübel,GER,23,90.0,Away,Union Berlin,Draw,5,1,4,80.0,2.0,8,26,30.8,39,7,46.2,41.2,8,100.0,69.4,10,0,0.0,0,11.6
1781,2019-2020,30,Augsburg,Andreas Luthe,GER,33,90.0,Home,Köln,Draw,2,1,1,50.0,1.5,2,15,13.3,42,7,28.6,36.5,6,50.0,39.5,10,4,40.0,1,17.4
1782,2019-2020,30,Köln,Timo Horn,GER,27,90.0,Away,Augsburg,Draw,5,1,4,80.0,2.8,11,26,42.3,24,1,70.8,45.3,21,42.9,43.6,8,0,0.0,1,18.2
1783,2019-2020,31,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,RB Leipzig,Defeat,7,2,5,71.4,1.5,5,15,33.3,32,6,34.4,35.7,7,57.1,43.1,7,0,0.0,1,12.1
1784,2019-2020,31,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Hoffenheim,Win,8,0,8,100.0,1.1,15,33,45.5,56,7,50.0,44.2,13,38.5,40.2,12,1,8.3,1,15.4
1785,2019-2020,31,Paderborn 07,Leopold Zingerle,GER,26,90.0,Home,Werder Bremen,Defeat,7,5,2,28.6,3.9,8,12,66.7,26,5,30.8,32.2,5,80.0,35.0,10,1,10.0,2,15.7
1786,2019-2020,31,Werder Bremen,Jiří Pavlenka,CZE,28,90.0,Away,Paderborn 07,Win,9,1,8,88.9,1.4,5,14,35.7,25,6,48.0,45.7,5,40.0,45.6,7,0,0.0,2,17.1
1787,2019-2020,31,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Eintracht Frankfurt,Defeat,7,4,3,42.9,3.1,4,16,25.0,27,5,51.9,43.0,8,25.0,36.8,10,0,0.0,0,12.0
1788,2019-2020,31,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Away,Hertha BSC,Win,4,1,3,75.0,0.8,2,9,22.2,34,3,26.5,31.2,2,0.0,18.0,3,0,0.0,2,21.5
1789,2019-2020,31,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Home,Dortmund,Defeat,3,1,2,66.7,0.6,14,24,58.3,33,2,69.7,49.6,2,50.0,38.0,2,0,0.0,0,11.7
1790,2019-2020,31,Dortmund,Roman Bürki,SUI,29,90.0,Away,Düsseldorf,Win,3,0,3,100.0,0.2,4,8,50.0,28,7,25.0,31.0,4,25.0,25.0,7,1,14.3,0,14.3
1791,2019-2020,31,Köln,Timo Horn,GER,27,90.0,Home,Union Berlin,Defeat,5,2,3,60.0,1.5,3,14,21.4,27,2,48.1,42.4,4,25.0,25.0,3,0,0.0,0,12.3
